target,feature_set,model,evaluation_year,pair,n,prevalence,mean_probability,roc_auc,pr_auc_ap,balanced_accuracy,precision,recall,f1,brier
profitable_after_fees,D_price_trend_volatility,forest,2022,ETH/USDT,106,0.3490566037735849,0.3579770430755019,0.6227967097532314,0.4456807440912575,0.517822169996083,0.4444444444444444,0.10810810810810811,0.17391304347826086,0.21898641624491183
profitable_after_fees,D_price_trend_volatility,forest,2023,BTC/USDT,114,0.32456140350877194,0.30270133819908485,0.5085995085995085,0.31501172240028774,0.4805194805194805,0.0,0.0,0.0,0.2316218763709527
profitable_after_fees,D_price_trend_volatility,forest,2023,ETH/USDT,102,0.3431372549019608,0.31194887022123735,0.5053304904051172,0.34034506978836315,0.49936034115138594,0.3333333333333333,0.02857142857142857,0.05263157894736842,0.23632092830837328
profitable_after_fees,D_price_trend_volatility,forest,2024,BTC/USDT,105,0.41904761904761906,0.3327542641663778,0.592026825633383,0.47942285847117283,0.48360655737704916,0.0,0.0,0.0,0.24837046485686848
profitable_after_fees,D_price_trend_volatility,forest,2024,ETH/USDT,98,0.29591836734693877,0.343755431492746,0.657671164417791,0.42760841592226706,0.5099950024987506,0.5,0.034482758620689655,0.06451612903225806,0.20092489252100146
profitable_after_fees,D_price_trend_volatility,hist_gradient,2020,BTC/USDT,107,0.37383177570093457,0.36397120251233334,0.5130597014925373,0.3621672528621679,0.4505597014925373,0.25,0.125,0.16666666666666666,0.25190654560885306
profitable_after_fees,D_price_trend_volatility,hist_gradient,2020,ETH/USDT,101,0.38613861386138615,0.3403152877586632,0.6546732837055418,0.5435480123439291,0.5318444995864351,0.5555555555555556,0.1282051282051282,0.20833333333333334,0.22440731050262505
profitable_after_fees,D_price_trend_volatility,hist_gradient,2021,BTC/USDT,97,0.3917525773195876,0.3900204107867655,0.6164139161462978,0.5100517571194876,0.5637823371989296,0.5555555555555556,0.2631578947368421,0.35714285714285715,0.22963428903005736
profitable_after_fees,D_price_trend_volatility,hist_gradient,2021,ETH/USDT,104,0.3942307692307692,0.38600088812018224,0.5102593883081687,0.45052032827222843,0.4657375145180023,0.29411764705882354,0.12195121951219512,0.1724137931034483,0.2433860799673392
profitable_after_fees,D_price_trend_volatility,hist_gradient,2022,BTC/USDT,104,0.25961538461538464,0.3121539120840081,0.4935064935064935,0.30505048278490055,0.5045695045695046,0.2857142857142857,0.07407407407407407,0.11764705882352941,0.2042545052272864
profitable_after_fees,D_price_trend_volatility,hist_gradient,2022,ETH/USDT,106,0.3490566037735849,0.3468453488078326,0.5832354093223658,0.4138208151737569,0.49608303956130045,0.3333333333333333,0.10810810810810811,0.16326530612244897,0.22580373961891584
profitable_after_fees,D_price_trend_volatility,hist_gradient,2023,BTC/USDT,114,0.32456140350877194,0.3068235188287791,0.5033345033345034,0.3173014429540235,0.4805194805194805,0.0,0.0,0.0,0.2322589831766821
profitable_after_fees,D_price_trend_volatility,hist_gradient,2023,ETH/USDT,102,0.3431372549019608,0.31510726789396604,0.4788912579957356,0.33515010859446165,0.45458422174840085,0.1111111111111111,0.02857142857142857,0.045454545454545456,0.24316404591998123
profitable_after_fees,D_price_trend_volatility,hist_gradient,2024,BTC/USDT,105,0.41904761904761906,0.33254996609079307,0.5763785394932937,0.4756963422123105,0.4867734724292101,0.25,0.022727272727272728,0.041666666666666664,0.2508524989071464
profitable_after_fees,D_price_trend_volatility,hist_gradient,2024,ETH/USDT,98,0.29591836734693877,0.33965349985381504,0.6411794102948526,0.4597396471586233,0.5272363818090955,0.6666666666666666,0.06896551724137931,0.125,0.20039211231043758
profitable_after_fees,D_price_trend_volatility,logistic,2020,BTC/USDT,107,0.37383177570093457,0.3357237302198945,0.5470149253731342,0.418469216162069,0.49514925373134333,0.3333333333333333,0.05,0.08695652173913043,0.24226066823613587
profitable_after_fees,D_price_trend_volatility,logistic,2020,ETH/USDT,101,0.38613861386138615,0.34019403749574545,0.6191066997518611,0.5638720972251087,0.5560380479735318,0.8333333333333334,0.1282051282051282,0.2222222222222222,0.22886107512541753
profitable_after_fees,D_price_trend_volatility,logistic,2021,BTC/USDT,97,0.3917525773195876,0.41156338440814605,0.6347011596788581,0.5324596888730508,0.5693577163247101,0.52,0.34210526315789475,0.4126984126984127,0.22640834213552288
profitable_after_fees,D_price_trend_volatility,logistic,2021,ETH/USDT,104,0.3942307692307692,0.42785434083465196,0.5938830816879598,0.4420534556651188,0.5480061943476577,0.46875,0.36585365853658536,0.410958904109589,0.24237358587970378
profitable_after_fees,D_price_trend_volatility,logistic,2022,BTC/USDT,104,0.25961538461538464,0.3370568287896555,0.582972582972583,0.325728456541273,0.4925444925444925,0.2,0.037037037037037035,0.0625,0.19812294689589852
profitable_after_fees,D_price_trend_volatility,logistic,2022,ETH/USDT,106,0.3490566037735849,0.34792804451406784,0.6220133176654916,0.4214044587577329,0.49706227967097527,0.3333333333333333,0.08108108108108109,0.13043478260869565,0.2240027400967451
profitable_after_fees,D_price_trend_volatility,logistic,2023,BTC/USDT,114,0.32456140350877194,0.2855720150767845,0.5236925236925236,0.330487279960176,0.487012987012987,0.0,0.0,0.0,0.22614201710704113
profitable_after_fees,D_price_trend_volatility,logistic,2023,ETH/USDT,102,0.3431372549019608,0.30599392135391973,0.5603411513859275,0.3947128407427811,0.50682302771855,0.5,0.02857142857142857,0.05405405405405406,0.2289693481800211
profitable_after_fees,D_price_trend_volatility,logistic,2024,BTC/USDT,105,0.41904761904761906,0.3322785489284289,0.555886736214605,0.45303183505353944,0.4867734724292101,0.25,0.022727272727272728,0.041666666666666664,0.2517323151028143
profitable_after_fees,D_price_trend_volatility,logistic,2024,ETH/USDT,98,0.29591836734693877,0.33773850208282336,0.5797101449275363,0.384308495735242,0.5199900049975013,0.5,0.06896551724137931,0.12121212121212122,0.20687097913612348
profitable_after_fees,E_all_excluding_regime,dummy,2020,BTC/USDT,107,0.37383177570093457,0.321266968325792,0.5,0.37383177570093457,0.5,0.0,0.0,0.0,0.23684463815160656
profitable_after_fees,E_all_excluding_regime,dummy,2020,ETH/USDT,101,0.38613861386138615,0.32126696832579194,0.5,0.38613861386138615,0.5,0.0,0.0,0.0,0.24124391514108923
profitable_after_fees,E_all_excluding_regime,dummy,2021,BTC/USDT,97,0.3917525773195876,0.35034802784222746,0.5,0.3917525773195876,0.5,0.0,0.0,0.0,0.23999683220047138
profitable_after_fees,E_all_excluding_regime,dummy,2021,ETH/USDT,104,0.3942307692307692,0.35034802784222746,0.5,0.3942307692307692,0.5,0.0,0.0,0.0,0.24073856481425887
profitable_after_fees,E_all_excluding_regime,dummy,2022,BTC/USDT,104,0.25961538461538464,0.3643533123028391,0.5,0.25961538461538464,0.5,0.0,0.0,0.0,0.20318527018265298
profitable_after_fees,E_all_excluding_regime,dummy,2022,ETH/USDT,106,0.3490566037735849,0.3643533123028391,0.5,0.3490566037735849,0.5,0.0,0.0,0.0,0.2274500804274644
profitable_after_fees,E_all_excluding_regime,dummy,2023,BTC/USDT,114,0.32456140350877194,0.3491124260355029,0.5,0.32456140350877194,0.5,0.0,0.0,0.0,0.21982405156829612
profitable_after_fees,E_all_excluding_regime,dummy,2023,ETH/USDT,102,0.3431372549019608,0.3491124260355029,0.5,0.3431372549019608,0.5,0.0,0.0,0.0,0.2254297818703827
profitable_after_fees,E_all_excluding_regime,dummy,2024,BTC/USDT,105,0.41904761904761906,0.34460093896713617,0.5,0.41904761904761906,0.5,0.0,0.0,0.0,0.24898902019314637
profitable_after_fees,E_all_excluding_regime,dummy,2024,ETH/USDT,98,0.29591836734693877,0.34460093896713617,0.5,0.29591836734693877,0.5,0.0,0.0,0.0,0.21072067999321661
profitable_after_fees,E_all_excluding_regime,forest,2020,BTC/USDT,107,0.37383177570093457,0.336924325327672,0.5597014925373134,0.4140039503017437,0.5,0.0,0.0,0.0,0.23347809652699567
profitable_after_fees,E_all_excluding_regime,forest,2020,ETH/USDT,101,0.38613861386138615,0.34117255761457904,0.6670802315963607,0.5669001837629802,0.5,0.0,0.0,0.0,0.22709049407557685
profitable_after_fees,E_all_excluding_regime,forest,2021,BTC/USDT,97,0.3917525773195876,0.3903344719532508,0.648528099910794,0.5175461662120961,0.5459411239964318,0.5333333333333333,0.21052631578947367,0.3018867924528302,0.2243298436642838
profitable_after_fees,E_all_excluding_regime,forest,2021,ETH/USDT,104,0.3942307692307692,0.4026122524208911,0.5625241966705381,0.4694855380875984,0.5181958962446768,0.4444444444444444,0.1951219512195122,0.2711864406779661,0.23696992161426525
profitable_after_fees,E_all_excluding_regime,forest,2022,BTC/USDT,104,0.25961538461538464,0.3278524200593464,0.5526695526695526,0.29818071416452296,0.49903799903799906,0.25,0.037037037037037035,0.06451612903225806,0.19986609825675353
profitable_after_fees,E_all_excluding_regime,forest,2022,ETH/USDT,106,0.3490566037735849,0.35925148726130374,0.6294555424990207,0.4364965228142599,0.517822169996083,0.4444444444444444,0.10810810810810811,0.17391304347826086,0.218595295196018
profitable_after_fees,E_all_excluding_regime,forest,2023,BTC/USDT,114,0.32456140350877194,0.29775369108137983,0.5187785187785188,0.32322123614362863,0.4935064935064935,0.0,0.0,0.0,0.2291128612111496
profitable_after_fees,E_all_excluding_regime,forest,2023,ETH/USDT,102,0.3431372549019608,0.31126850831187536,0.48742004264392325,0.33588620446016015,0.47761194029850745,0.0,0.0,0.0,0.239081978471463
profitable_after_fees,E_all_excluding_regime,forest,2024,BTC/USDT,105,0.41904761904761906,0.33591931771342465,0.5875558867362146,0.47850337593148823,0.4918032786885246,0.0,0.0,0.0,0.2488715021565595
profitable_after_fees,E_all_excluding_regime,forest,2024,ETH/USDT,98,0.29591836734693877,0.34121038308007046,0.6451774112943529,0.41927486397095837,0.5099950024987506,0.5,0.034482758620689655,0.06451612903225806,0.20006570564708542
profitable_after_fees,E_all_excluding_regime,hist_gradient,2020,BTC/USDT,107,0.37383177570093457,0.35890136469917094,0.5061567164179104,0.36863416231324975,0.45802238805970147,0.2631578947368421,0.125,0.1694915254237288,0.2517782727335063
profitable_after_fees,E_all_excluding_regime,hist_gradient,2020,ETH/USDT,101,0.38613861386138615,0.33851476049813,0.6637717121588088,0.5286332762121073,0.5318444995864351,0.5555555555555556,0.1282051282051282,0.20833333333333334,0.2230833902426716
profitable_after_fees,E_all_excluding_regime,hist_gradient,2021,BTC/USDT,97,0.3917525773195876,0.4005075987505877,0.5990187332738626,0.45577568442274174,0.5336752899197146,0.47368421052631576,0.23684210526315788,0.3157894736842105,0.2373323667519225
profitable_after_fees,E_all_excluding_regime,hist_gradient,2021,ETH/USDT,104,0.3942307692307692,0.3917670752912657,0.516066589237321,0.4473483252353789,0.55420054200542,0.5625,0.21951219512195122,0.3157894736842105,0.24691155683988758
profitable_after_fees,E_all_excluding_regime,hist_gradient,2022,BTC/USDT,104,0.25961538461538464,0.3207722743213027,0.5161135161135161,0.3359512728868306,0.5240500240500241,0.5,0.07407407407407407,0.12903225806451613,0.20271073808322576
profitable_after_fees,E_all_excluding_regime,hist_gradient,2022,ETH/USDT,106,0.3490566037735849,0.34824639704725324,0.5722679200940071,0.4545986367541261,0.5313356835095966,0.5,0.13513513513513514,0.2127659574468085,0.22683605754741598
profitable_after_fees,E_all_excluding_regime,hist_gradient,2023,BTC/USDT,114,0.32456140350877194,0.3084777758053036,0.4878904878904879,0.3057493650745615,0.487012987012987,0.0,0.0,0.0,0.23447213877617668
profitable_after_fees,E_all_excluding_regime,hist_gradient,2023,ETH/USDT,102,0.3431372549019608,0.316932986355023,0.4720682302771855,0.3512457250791581,0.46204690831556505,0.125,0.02857142857142857,0.046511627906976744,0.24424462226871804
profitable_after_fees,E_all_excluding_regime,hist_gradient,2024,BTC/USDT,105,0.41904761904761906,0.34030953729308716,0.5879284649776453,0.49941383382960025,0.5063338301043219,0.5,0.045454545454545456,0.08333333333333333,0.24737651007834116
profitable_after_fees,E_all_excluding_regime,hist_gradient,2024,ETH/USDT,98,0.29591836734693877,0.3416225787272455,0.6256871564217892,0.444627952532768,0.5272363818090955,0.6666666666666666,0.06896551724137931,0.125,0.2019896878188938
profitable_after_fees,E_all_excluding_regime,logistic,2020,BTC/USDT,107,0.37383177570093457,0.34500860299577635,0.5455223880597014,0.4203480372513996,0.5227611940298508,0.46153846153846156,0.15,0.22641509433962265,0.24610177412279585
profitable_after_fees,E_all_excluding_regime,logistic,2020,ETH/USDT,101,0.38613861386138615,0.33620864279526136,0.575268817204301,0.522002727554501,0.5237799834574028,0.5,0.1282051282051282,0.20408163265306123,0.23599304470932608
profitable_after_fees,E_all_excluding_regime,logistic,2021,BTC/USDT,97,0.3917525773195876,0.412801947587349,0.6132917038358607,0.5069556650712529,0.556199821587868,0.5,0.3157894736842105,0.3870967741935484,0.23109464688800915
profitable_after_fees,E_all_excluding_regime,logistic,2021,ETH/USDT,104,0.3942307692307692,0.42849823054328423,0.5749128919860627,0.43062141720791536,0.5315524583817267,0.4482758620689655,0.3170731707317073,0.37142857142857144,0.24671569716521566
profitable_after_fees,E_all_excluding_regime,logistic,2022,BTC/USDT,104,0.25961538461538464,0.34382666461377226,0.6228956228956228,0.3503660044797088,0.4730639730639731,0.125,0.037037037037037035,0.05714285714285714,0.19451500242596753
profitable_after_fees,E_all_excluding_regime,logistic,2022,ETH/USDT,106,0.3490566037735849,0.3511054465318212,0.6196631414022719,0.427551606297654,0.5168429298864081,0.4166666666666667,0.13513513513513514,0.20408163265306123,0.22294800823693153
profitable_after_fees,E_all_excluding_regime,logistic,2023,BTC/USDT,114,0.32456140350877194,0.28420207887309396,0.528957528957529,0.3372861993975731,0.4935064935064935,0.0,0.0,0.0,0.22740208414448987
profitable_after_fees,E_all_excluding_regime,logistic,2023,ETH/USDT,102,0.3431372549019608,0.3049777940268087,0.5125799573560768,0.37550346748885793,0.5136460554371002,0.5,0.05714285714285714,0.10256410256410256,0.2343777201240672
profitable_after_fees,E_all_excluding_regime,logistic,2024,BTC/USDT,105,0.41904761904761906,0.32758073298322077,0.555886736214605,0.47618386024757436,0.5063338301043219,0.5,0.045454545454545456,0.08333333333333333,0.25253719971725147
profitable_after_fees,E_all_excluding_regime,logistic,2024,ETH/USDT,98,0.29591836734693877,0.33930740370438484,0.5312343828085957,0.37653809081389,0.512743628185907,0.4,0.06896551724137931,0.11764705882352941,0.21368157832989698
profitable_after_fees,F_all_excluding_calendar,dummy,2020,BTC/USDT,107,0.37383177570093457,0.321266968325792,0.5,0.37383177570093457,0.5,0.0,0.0,0.0,0.23684463815160656
profitable_after_fees,F_all_excluding_calendar,dummy,2020,ETH/USDT,101,0.38613861386138615,0.32126696832579194,0.5,0.38613861386138615,0.5,0.0,0.0,0.0,0.24124391514108923
profitable_after_fees,F_all_excluding_calendar,dummy,2021,BTC/USDT,97,0.3917525773195876,0.35034802784222746,0.5,0.3917525773195876,0.5,0.0,0.0,0.0,0.23999683220047138
profitable_after_fees,F_all_excluding_calendar,dummy,2021,ETH/USDT,104,0.3942307692307692,0.35034802784222746,0.5,0.3942307692307692,0.5,0.0,0.0,0.0,0.24073856481425887
profitable_after_fees,F_all_excluding_calendar,dummy,2022,BTC/USDT,104,0.25961538461538464,0.3643533123028391,0.5,0.25961538461538464,0.5,0.0,0.0,0.0,0.20318527018265298
profitable_after_fees,F_all_excluding_calendar,dummy,2022,ETH/USDT,106,0.3490566037735849,0.3643533123028391,0.5,0.3490566037735849,0.5,0.0,0.0,0.0,0.2274500804274644
profitable_after_fees,F_all_excluding_calendar,dummy,2023,BTC/USDT,114,0.32456140350877194,0.3491124260355029,0.5,0.32456140350877194,0.5,0.0,0.0,0.0,0.21982405156829612
profitable_after_fees,F_all_excluding_calendar,dummy,2023,ETH/USDT,102,0.3431372549019608,0.3491124260355029,0.5,0.3431372549019608,0.5,0.0,0.0,0.0,0.2254297818703827
profitable_after_fees,F_all_excluding_calendar,dummy,2024,BTC/USDT,105,0.41904761904761906,0.34460093896713617,0.5,0.41904761904761906,0.5,0.0,0.0,0.0,0.24898902019314637
profitable_after_fees,F_all_excluding_calendar,dummy,2024,ETH/USDT,98,0.29591836734693877,0.34460093896713617,0.5,0.29591836734693877,0.5,0.0,0.0,0.0,0.21072067999321661
profitable_after_fees,F_all_excluding_calendar,forest,2020,BTC/USDT,107,0.37383177570093457,0.34035094394485477,0.5611940298507463,0.4111546805129391,0.5,0.0,0.0,0.0,0.23257249922958784
profitable_after_fees,F_all_excluding_calendar,forest,2020,ETH/USDT,101,0.38613861386138615,0.33799986267783083,0.6617038875103392,0.6065811281791282,0.5,0.0,0.0,0.0,0.22544424041051445
profitable_after_fees,F_all_excluding_calendar,forest,2021,BTC/USDT,97,0.3917525773195876,0.3970262703422747,0.6592328278322925,0.5276211479994599,0.5374665477252454,0.5,0.21052631578947367,0.2962962962962963,0.22368575192111878
profitable_after_fees,F_all_excluding_calendar,forest,2021,ETH/USDT,104,0.3942307692307692,0.4017264133636245,0.5656213704994193,0.48055949179039303,0.5181958962446768,0.4444444444444444,0.1951219512195122,0.2711864406779661,0.2359577434696629
profitable_after_fees,F_all_excluding_calendar,forest,2022,BTC/USDT,104,0.25961538461538464,0.3247860641920454,0.5695045695045695,0.30533486788145725,0.49903799903799906,0.25,0.037037037037037035,0.06451612903225806,0.19778360384299334
profitable_after_fees,F_all_excluding_calendar,forest,2022,ETH/USDT,106,0.3490566037735849,0.3592251341285061,0.6243634939287113,0.41927149866123614,0.5115550332941637,0.42857142857142855,0.08108108108108109,0.13636363636363635,0.21824928652520287
profitable_after_fees,F_all_excluding_calendar,forest,2023,BTC/USDT,114,0.32456140350877194,0.2979590639307646,0.5061425061425062,0.3150517579800599,0.474025974025974,0.0,0.0,0.0,0.23191585768430645
profitable_after_fees,F_all_excluding_calendar,forest,2023,ETH/USDT,102,0.3431372549019608,0.31238795466641006,0.4831556503198294,0.33306279355739826,0.47761194029850745,0.0,0.0,0.0,0.24190495064354192
profitable_after_fees,F_all_excluding_calendar,forest,2024,BTC/USDT,105,0.41904761904761906,0.3373211619255618,0.6013412816691506,0.49838459673990315,0.5,0.0,0.0,0.0,0.2481004938829096
profitable_after_fees,F_all_excluding_calendar,forest,2024,ETH/USDT,98,0.29591836734693877,0.3417247729742274,0.647176411794103,0.4211732962479012,0.5099950024987506,0.5,0.034482758620689655,0.06451612903225806,0.2007463814986442
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2020,BTC/USDT,107,0.37383177570093457,0.3582176380025613,0.5194029850746269,0.37105459888090836,0.46305970149253733,0.2857142857142857,0.15,0.19672131147540983,0.2500742236581809
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2020,ETH/USDT,101,0.38613861386138615,0.3364191132889814,0.6695616211745244,0.5429913668760048,0.5446650124069479,0.6,0.15384615384615385,0.24489795918367346,0.2212286362383331
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2021,BTC/USDT,97,0.3917525773195876,0.39302161629776117,0.6097234611953612,0.4791992949677654,0.5769402319357717,0.5789473684210527,0.2894736842105263,0.38596491228070173,0.2332425594374454
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2021,ETH/USDT,104,0.3942307692307692,0.4001526782063593,0.5036778939217963,0.4576088762968775,0.5023228803716608,0.4,0.1951219512195122,0.26229508196721313,0.24699230012559473
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2022,BTC/USDT,104,0.25961538461538464,0.3201971367076088,0.5113035113035113,0.292610818958118,0.4925444925444925,0.2,0.037037037037037035,0.0625,0.20553883691847308
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2022,ETH/USDT,106,0.3490566037735849,0.35030888325112,0.5648256952604779,0.42109611990247736,0.4888366627497062,0.3076923076923077,0.10810810810810811,0.16,0.2272293439633859
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2023,BTC/USDT,114,0.32456140350877194,0.30722135333363093,0.4936819936819937,0.3081223409800041,0.4675324675324675,0.0,0.0,0.0,0.23583482813118034
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2023,ETH/USDT,102,0.3431372549019608,0.31380611893110183,0.48400852878464823,0.3616108459776534,0.46204690831556505,0.125,0.02857142857142857,0.046511627906976744,0.2416929572028531
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2024,BTC/USDT,105,0.41904761904761906,0.33871457117767256,0.5637108792846498,0.4726125450947398,0.5063338301043219,0.5,0.045454545454545456,0.08333333333333333,0.25058569015828036
profitable_after_fees,F_all_excluding_calendar,hist_gradient,2024,ETH/USDT,98,0.29591836734693877,0.3442824244818648,0.6216891554222889,0.3880165446680933,0.5027486256871564,0.3333333333333333,0.034482758620689655,0.0625,0.20350455370111437
profitable_after_fees,F_all_excluding_calendar,logistic,2020,BTC/USDT,107,0.37383177570093457,0.3508049004541129,0.5604477611940298,0.42805658396939916,0.5152985074626866,0.42857142857142855,0.15,0.2222222222222222,0.24619070569781526
profitable_after_fees,F_all_excluding_calendar,logistic,2020,ETH/USDT,101,0.38613861386138615,0.33845572777080507,0.586848635235732,0.5520901205563024,0.5703060380479735,0.6666666666666666,0.20512820512820512,0.3137254901960784,0.23012522897972937
profitable_after_fees,F_all_excluding_calendar,logistic,2021,BTC/USDT,97,0.3917525773195876,0.40835351899960853,0.5976806422836753,0.4838614154702329,0.5909901873327387,0.56,0.3684210526315789,0.4444444444444444,0.24298899549688277
profitable_after_fees,F_all_excluding_calendar,logistic,2021,ETH/USDT,104,0.3942307692307692,0.48381604286098956,0.5524583817266744,0.45970478548147714,0.540650406504065,0.4473684210526316,0.4146341463414634,0.43037974683544306,0.2870545996536198
profitable_after_fees,F_all_excluding_calendar,logistic,2022,BTC/USDT,104,0.25961538461538464,0.34350702108033576,0.6050986050986051,0.34518684103172426,0.511063011063011,0.3333333333333333,0.07407407407407407,0.12121212121212122,0.19615857526639083
profitable_after_fees,F_all_excluding_calendar,logistic,2022,ETH/USDT,106,0.3490566037735849,0.3518628573604582,0.6220133176654916,0.42557050198312363,0.536623580101841,0.4666666666666667,0.1891891891891892,0.2692307692307692,0.22448673184245097
profitable_after_fees,F_all_excluding_calendar,logistic,2023,BTC/USDT,114,0.32456140350877194,0.27127115230085763,0.5703755703755703,0.3580359049596199,0.487012987012987,0.0,0.0,0.0,0.22358505112700222
profitable_after_fees,F_all_excluding_calendar,logistic,2023,ETH/USDT,102,0.3431372549019608,0.2971673060532226,0.5756929637526652,0.3822232801612072,0.49189765458422174,0.25,0.02857142857142857,0.05128205128205128,0.22918536817976362
profitable_after_fees,F_all_excluding_calendar,logistic,2024,BTC/USDT,105,0.41904761904761906,0.32686266319593305,0.5499254843517138,0.4901272317433143,0.5176974664679582,0.6,0.06818181818181818,0.12244897959183673,0.25368191370667015
profitable_after_fees,F_all_excluding_calendar,logistic,2024,ETH/USDT,98,0.29591836734693877,0.3452824444017743,0.5557221389305347,0.38916643196624084,0.5372313843078461,0.6,0.10344827586206896,0.17647058823529413,0.2100612967795647
return_above_0_5_percent,A_all,dummy,2020,BTC/USDT,107,0.32710280373831774,0.2624434389140271,0.5,0.32710280373831774,0.5,0.0,0.0,0.0,0.22428739298433006
return_above_0_5_percent,A_all,dummy,2020,ETH/USDT,101,0.37623762376237624,0.2624434389140271,0.5,0.37623762376237624,0.5,0.0,0.0,0.0,0.24763199073331713
return_above_0_5_percent,A_all,dummy,2021,BTC/USDT,97,0.3711340206185567,0.30626450116009274,0.5,0.3711340206185567,0.5,0.0,0.0,0.0,0.2376016139128335
return_above_0_5_percent,A_all,dummy,2021,ETH/USDT,104,0.38461538461538464,0.30626450116009274,0.5,0.38461538461538464,0.5,0.0,0.0,0.0,0.2428252514707691
return_above_0_5_percent,A_all,dummy,2022,BTC/USDT,104,0.23076923076923078,0.3296529968454259,0.5,0.23076923076923078,0.5,0.0,0.0,0.0,0.18729279209281996
return_above_0_5_percent,A_all,dummy,2022,ETH/USDT,106,0.29245283018867924,0.32965299684542587,0.5,0.29245283018867924,0.5,0.0,0.0,0.0,0.20830802470260054
return_above_0_5_percent,A_all,dummy,2023,BTC/USDT,114,0.24561403508771928,0.3124260355029586,0.5,0.24561403508771928,0.5,0.0,0.0,0.0,0.1897516242551338
return_above_0_5_percent,A_all,dummy,2023,ETH/USDT,102,0.28431372549019607,0.31242603550295867,0.5,0.28431372549019607,0.5,0.0,0.0,0.0,0.2042697329623352
return_above_0_5_percent,A_all,dummy,2024,BTC/USDT,105,0.3142857142857143,0.3014084507042254,0.5,0.3142857142857143,0.5,0.0,0.0,0.0,0.21567602799897984
return_above_0_5_percent,A_all,dummy,2024,ETH/USDT,98,0.2653061224489796,0.3014084507042254,0.5,0.2653061224489796,0.5,0.0,0.0,0.0,0.19622216194551617
return_above_0_5_percent,A_all,forest,2020,BTC/USDT,107,0.32710280373831774,0.28663773186092417,0.5305555555555554,0.3468595702261657,0.5,0.0,0.0,0.0,0.22385477318042774
return_above_0_5_percent,A_all,forest,2020,ETH/USDT,101,0.37623762376237624,0.28075792073095773,0.6633249791144528,0.5809217716078034,0.5,0.0,0.0,0.0,0.2311791346439208
return_above_0_5_percent,A_all,forest,2021,BTC/USDT,97,0.3711340206185567,0.35068040855553373,0.6876138433515482,0.5220286063918792,0.5448542805100182,0.625,0.1388888888888889,0.22727272727272727,0.21393307425739883
return_above_0_5_percent,A_all,forest,2021,ETH/USDT,104,0.38461538461538464,0.36695976237139827,0.6,0.505028845385619,0.5515625,0.6666666666666666,0.15,0.24489795918367346,0.22944611846156546
return_above_0_5_percent,A_all,forest,2022,BTC/USDT,104,0.23076923076923078,0.2867329856079281,0.5619791666666667,0.29179115043064946,0.5020833333333333,0.25,0.041666666666666664,0.07142857142857142,0.18381572287818496
return_above_0_5_percent,A_all,forest,2022,ETH/USDT,106,0.29245283018867924,0.32168255905736637,0.6713978494623656,0.3892455627162287,0.4827956989247312,0.16666666666666666,0.03225806451612903,0.05405405405405406,0.1940956986372401
return_above_0_5_percent,A_all,forest,2023,BTC/USDT,114,0.24561403508771928,0.2648157603795036,0.5307308970099667,0.2593004969129838,0.4941860465116279,0.0,0.0,0.0,0.19321290081516268
return_above_0_5_percent,A_all,forest,2023,ETH/USDT,102,0.28431372549019607,0.27247085443426355,0.5092111478507322,0.28432341774940234,0.4863013698630137,0.0,0.0,0.0,0.21535388272116013
return_above_0_5_percent,A_all,forest,2024,BTC/USDT,105,0.3142857142857143,0.29010804460378015,0.6544612794612795,0.4441860659137451,0.5,0.0,0.0,0.0,0.206116993809813
return_above_0_5_percent,A_all,forest,2024,ETH/USDT,98,0.2653061224489796,0.3052038414875112,0.624465811965812,0.35902492562226385,0.4930555555555556,0.0,0.0,0.0,0.19081382949057185
return_above_0_5_percent,A_all,hist_gradient,2020,BTC/USDT,107,0.32710280373831774,0.2962583002433535,0.5015873015873016,0.3092667284098668,0.4513888888888889,0.0,0.0,0.0,0.24211566466160392
return_above_0_5_percent,A_all,hist_gradient,2020,ETH/USDT,101,0.37623762376237624,0.2810499339445585,0.5977443609022557,0.5303943181844901,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,0.23755835989096458
return_above_0_5_percent,A_all,hist_gradient,2021,BTC/USDT,97,0.3711340206185567,0.3482659240831,0.6434426229508198,0.47982547845845314,0.5063752276867031,0.4,0.1111111111111111,0.17391304347826086,0.22176732308339336
return_above_0_5_percent,A_all,hist_gradient,2021,ETH/USDT,104,0.38461538461538464,0.3576078262745105,0.568359375,0.45166384393534936,0.503125,0.4,0.1,0.16,0.23603331420796275
return_above_0_5_percent,A_all,hist_gradient,2022,BTC/USDT,104,0.23076923076923078,0.28775675941345835,0.5635416666666666,0.3175615953491149,0.5020833333333333,0.25,0.041666666666666664,0.07142857142857142,0.18232318340136572
