fold,evaluation_year,target,feature_set,model,n,prevalence,mean_probability,roc_auc,pr_auc_ap,balanced_accuracy,precision,recall,f1,brier,ece_5_bins,confusion_matrix,calibration
2,2021,profitable_after_fees,E_all_excluding_regime,hist_gradient,201,0.39303482587064675,0.39598513885123704,0.5521892508819257,0.44042012108390416,0.5442519194853703,0.5142857142857142,0.22784810126582278,0.3157894736842105,0.24228876361335716,0.07245547557854506,"[[105, 17], [61, 18]]","[{'lower': 0.0, 'upper': 0.2, 'n': 3, 'mean_probability': 0.17152770429719166, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 104, 'mean_probability': 0.3125014235193651, 'observed_rate': 0.375}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 86, 'mean_probability': 0.4820690184352255, 'observed_rate': 0.4186046511627907}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 8, 'mean_probability': 0.6400432705954643, 'observed_rate': 0.375}]"
2,2021,profitable_after_fees,F_all_excluding_calendar,dummy,201,0.39303482587064675,0.3503480278422274,0.5,0.39303482587064675,0.5,0.0,0.0,0.0,0.24038061424939625,0.04268679802841935,"[[122, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3503480278422274, 'observed_rate': 0.39303482587064675}]"
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,201,0.39303482587064675,0.4473988049776365,0.572214152313758,0.4586453560170563,0.5650549906619631,0.49206349206349204,0.3924050632911392,0.43661971830985913,0.2657891090904183,0.10392052491719031,"[[90, 32], [48, 31]]","[{'lower': 0.0, 'upper': 0.2, 'n': 10, 'mean_probability': 0.15599257986599338, 'observed_rate': 0.3}, {'lower': 0.2, 'upper': 0.4, 'n': 97, 'mean_probability': 0.30370764275685475, 'observed_rate': 0.3402061855670103}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 51, 'mean_probability': 0.4794842476307446, 'observed_rate': 0.43137254901960786}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 23, 'mean_probability': 0.6864725515661548, 'observed_rate': 0.4782608695652174}, {'lower': 0.8, 'upper': 1.0, 'n': 20, 'mean_probability': 0.9332513669620279, 'observed_rate': 0.5}]"
2,2021,profitable_after_fees,F_all_excluding_calendar,forest,201,0.39303482587064675,0.399458185139391,0.6118489313135506,0.4939249425177923,0.5274953309815315,0.47058823529411764,0.20253164556962025,0.2831858407079646,0.23003543909051472,0.010909669777292007,"[[104, 18], [63, 16]]","[{'lower': 0.0, 'upper': 0.2, 'n': 1, 'mean_probability': 0.18218456375639452, 'observed_rate': 0.0}, {'lower': 0.2, 'upper': 0.4, 'n': 103, 'mean_probability': 0.32370290362025483, 'observed_rate': 0.3106796116504854}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 95, 'mean_probability': 0.47946448204095743, 'observed_rate': 0.4842105263157895}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6091928912420018, 'observed_rate': 0.5}]"
2,2021,profitable_after_fees,F_all_excluding_calendar,hist_gradient,201,0.39303482587064675,0.3967113199718617,0.5561319775887114,0.44993718592422927,0.5382859514422079,0.48717948717948717,0.24050632911392406,0.3220338983050847,0.24035685312683613,0.046640945547981254,"[[102, 20], [60, 19]]","[{'lower': 0.0, 'upper': 0.2, 'n': 3, 'mean_probability': 0.1789588640145363, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 105, 'mean_probability': 0.3156685336910132, 'observed_rate': 0.3523809523809524}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 86, 'mean_probability': 0.48435237958434557, 'observed_rate': 0.43023255813953487}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 7, 'mean_probability': 0.6289425772129295, 'observed_rate': 0.5714285714285714}]"
2,2021,return_above_0_5_percent,A_all,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,A_all,logistic,201,0.3781094527363184,0.4316417704267314,0.5708421052631578,0.4374942238202071,0.5682105263157895,0.49122807017543857,0.3684210526315789,0.42105263157894735,0.2706145799574638,0.12668068843798416,"[[96, 29], [48, 28]]","[{'lower': 0.0, 'upper': 0.2, 'n': 26, 'mean_probability': 0.14713097710463005, 'observed_rate': 0.2692307692307692}, {'lower': 0.2, 'upper': 0.4, 'n': 86, 'mean_probability': 0.30026957366452, 'observed_rate': 0.3488372093023256}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 48, 'mean_probability': 0.4842916961186298, 'observed_rate': 0.4375}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 17, 'mean_probability': 0.6836808611332016, 'observed_rate': 0.4117647058823529}, {'lower': 0.8, 'upper': 1.0, 'n': 24, 'mean_probability': 0.9267846276227191, 'observed_rate': 0.4583333333333333}]"
2,2021,return_above_0_5_percent,A_all,forest,201,0.3781094527363184,0.3591035567985681,0.644842105263158,0.49711618650908596,0.5483684210526316,0.6470588235294118,0.14473684210526316,0.23655913978494625,0.22195972399487812,0.021644507671029715,"[[119, 6], [65, 11]]","[{'lower': 0.0, 'upper': 0.2, 'n': 9, 'mean_probability': 0.17228857120426475, 'observed_rate': 0.2222222222222222}, {'lower': 0.2, 'upper': 0.4, 'n': 116, 'mean_probability': 0.3040101765447809, 'observed_rate': 0.3017241379310345}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 76, 'mean_probability': 0.465316280216832, 'observed_rate': 0.5131578947368421}]"
2,2021,return_above_0_5_percent,A_all,hist_gradient,201,0.3781094527363184,0.35309954511746156,0.6077894736842105,0.456327411127422,0.5046315789473684,0.4,0.10526315789473684,0.16666666666666666,0.22914873142645417,0.027270559322933544,"[[113, 12], [68, 8]]","[{'lower': 0.0, 'upper': 0.2, 'n': 14, 'mean_probability': 0.1740918461828822, 'observed_rate': 0.21428571428571427}, {'lower': 0.2, 'upper': 0.4, 'n': 116, 'mean_probability': 0.3011056157293242, 'observed_rate': 0.33620689655172414}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 69, 'mean_probability': 0.46927935943750887, 'observed_rate': 0.4782608695652174}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6135977481298558, 'observed_rate': 0.5}]"
2,2021,return_above_0_5_percent,B_reduced,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,B_reduced,logistic,201,0.3781094527363184,0.42453429237392254,0.5814736842105264,0.4430368571174639,0.5656315789473685,0.4909090909090909,0.35526315789473684,0.4122137404580153,0.2681168243086331,0.1414614662158141,"[[97, 28], [49, 27]]","[{'lower': 0.0, 'upper': 0.2, 'n': 33, 'mean_probability': 0.1555541709791527, 'observed_rate': 0.30303030303030304}, {'lower': 0.2, 'upper': 0.4, 'n': 82, 'mean_probability': 0.30872599251924226, 'observed_rate': 0.36585365853658536}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 48, 'mean_probability': 0.48494120950991143, 'observed_rate': 0.3958333333333333}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 15, 'mean_probability': 0.6942976890179087, 'observed_rate': 0.4666666666666667}, {'lower': 0.8, 'upper': 1.0, 'n': 23, 'mean_probability': 0.9213447976749635, 'observed_rate': 0.43478260869565216}]"
2,2021,return_above_0_5_percent,B_reduced,forest,201,0.3781094527363184,0.3588575186957148,0.6574736842105264,0.5030837673387542,0.5074736842105263,0.42857142857142855,0.07894736842105263,0.13333333333333333,0.22011227557181215,0.03191770988681967,"[[117, 8], [70, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 7, 'mean_probability': 0.18184435322067424, 'observed_rate': 0.0}, {'lower': 0.2, 'upper': 0.4, 'n': 122, 'mean_probability': 0.30453887960957754, 'observed_rate': 0.32786885245901637}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 72, 'mean_probability': 0.46810704823507643, 'observed_rate': 0.5}]"
2,2021,return_above_0_5_percent,B_reduced,hist_gradient,201,0.3781094527363184,0.35774325889579134,0.6105263157894738,0.45367610736733915,0.49405263157894735,0.35,0.09210526315789473,0.14583333333333334,0.22955792939974795,0.026659026594946015,"[[112, 13], [69, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 11, 'mean_probability': 0.17497676742511734, 'observed_rate': 0.2727272727272727}, {'lower': 0.2, 'upper': 0.4, 'n': 117, 'mean_probability': 0.30238117639512635, 'observed_rate': 0.29914529914529914}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.46970733668392484, 'observed_rate': 0.5211267605633803}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6269160267946607, 'observed_rate': 0.5}]"
2,2021,return_above_0_5_percent,C_price_trend,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,C_price_trend,logistic,201,0.3781094527363184,0.38228555265279035,0.6306315789473684,0.4830500648266497,0.5369999999999999,0.4634146341463415,0.25,0.3247863247863248,0.22943515893871802,0.04890515910024489,"[[103, 22], [57, 19]]","[{'lower': 0.0, 'upper': 0.2, 'n': 24, 'mean_probability': 0.16693936884189267, 'observed_rate': 0.16666666666666666}, {'lower': 0.2, 'upper': 0.4, 'n': 96, 'mean_probability': 0.3073409328336544, 'observed_rate': 0.3541666666666667}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 60, 'mean_probability': 0.4816515801418577, 'observed_rate': 0.4666666666666667}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 18, 'mean_probability': 0.6669333778898439, 'observed_rate': 0.4444444444444444}, {'lower': 0.8, 'upper': 1.0, 'n': 3, 'mean_probability': 0.8080753561486554, 'observed_rate': 0.6666666666666666}]"
2,2021,return_above_0_5_percent,C_price_trend,forest,201,0.3781094527363184,0.3547282349574829,0.6422105263157895,0.48395626234711286,0.5335263157894737,0.5,0.17105263157894737,0.2549019607843137,0.22210536561058927,0.02525569514366041,"[[112, 13], [63, 13]]","[{'lower': 0.0, 'upper': 0.2, 'n': 18, 'mean_probability': 0.17713249862027242, 'observed_rate': 0.16666666666666666}, {'lower': 0.2, 'upper': 0.4, 'n': 106, 'mean_probability': 0.2971939835402091, 'observed_rate': 0.330188679245283}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 77, 'mean_probability': 0.4754471168315194, 'observed_rate': 0.4935064935064935}]"
2,2021,return_above_0_5_percent,C_price_trend,hist_gradient,201,0.3781094527363184,0.34235679646925227,0.5918947368421053,0.43122394624350757,0.48347368421052633,0.3,0.07894736842105263,0.125,0.23382115143993695,0.04438761727377746,"[[111, 14], [70, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 13, 'mean_probability': 0.16608039776620348, 'observed_rate': 0.15384615384615385}, {'lower': 0.2, 'upper': 0.4, 'n': 128, 'mean_probability': 0.296452363352697, 'observed_rate': 0.359375}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 59, 'mean_probability': 0.47637961905394793, 'observed_rate': 0.4745762711864407}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6023708860309107, 'observed_rate': 0.0}]"
2,2021,return_above_0_5_percent,D_price_trend_volatility,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,D_price_trend_volatility,logistic,201,0.3781094527363184,0.39844957353525207,0.635263157894737,0.47519901319906155,0.5618947368421052,0.5,0.3157894736842105,0.3870967741935484,0.22893916313402582,0.045570476726557264,"[[101, 24], [52, 24]]","[{'lower': 0.0, 'upper': 0.2, 'n': 19, 'mean_probability': 0.16530554413957219, 'observed_rate': 0.15789473684210525}, {'lower': 0.2, 'upper': 0.4, 'n': 89, 'mean_probability': 0.30674877227536834, 'observed_rate': 0.30337078651685395}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.48541336942639207, 'observed_rate': 0.5211267605633803}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 22, 'mean_probability': 0.6901167718250999, 'observed_rate': 0.4090909090909091}]"
2,2021,return_above_0_5_percent,D_price_trend_volatility,forest,201,0.3781094527363184,0.35592420695965754,0.6552631578947369,0.5005547228745582,0.5323684210526316,0.5238095238095238,0.14473684210526316,0.2268041237113402,0.2206527074288242,0.022185245776660895,"[[115, 10], [65, 11]]","[{'lower': 0.0, 'upper': 0.2, 'n': 10, 'mean_probability': 0.1780869634405784, 'observed_rate': 0.2}, {'lower': 0.2, 'upper': 0.4, 'n': 117, 'mean_probability': 0.298653419365199, 'observed_rate': 0.29914529914529914}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 74, 'mean_probability': 0.47050602565887956, 'observed_rate': 0.527027027027027}]"
2,2021,return_above_0_5_percent,D_price_trend_volatility,hist_gradient,201,0.3781094527363184,0.34418353841621285,0.5989473684210527,0.45185038199838723,0.49805263157894736,0.3684210526315789,0.09210526315789473,0.14736842105263157,0.23249131451676527,0.046277546586985206,"[[113, 12], [69, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 12, 'mean_probability': 0.1766020190960426, 'observed_rate': 0.16666666666666666}, {'lower': 0.2, 'upper': 0.4, 'n': 130, 'mean_probability': 0.29953501676028754, 'observed_rate': 0.36153846153846153}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 53, 'mean_probability': 0.4605360906175778, 'observed_rate': 0.4528301886792453}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 6, 'mean_probability': 0.6189503351562127, 'observed_rate': 0.5}]"
2,2021,return_above_0_5_percent,E_all_excluding_regime,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,E_all_excluding_regime,logistic,201,0.3781094527363184,0.39690422642117884,0.6103157894736843,0.449650558281007,0.5341578947368422,0.44680851063829785,0.27631578947368424,0.34146341463414637,0.23399195479375928,0.05036215918289396,"[[99, 26], [55, 21]]","[{'lower': 0.0, 'upper': 0.2, 'n': 20, 'mean_probability': 0.16614996342371616, 'observed_rate': 0.25}, {'lower': 0.2, 'upper': 0.4, 'n': 89, 'mean_probability': 0.3104076704407172, 'observed_rate': 0.29213483146067415}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.48597857026722957, 'observed_rate': 0.5070422535211268}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 20, 'mean_probability': 0.6761018350661379, 'observed_rate': 0.45}, {'lower': 0.8, 'upper': 1.0, 'n': 1, 'mean_probability': 0.8019523826627202, 'observed_rate': 0.0}]"
2,2021,return_above_0_5_percent,E_all_excluding_regime,forest,201,0.3781094527363184,0.3578991305691104,0.6473684210526316,0.49799256877694237,0.5549473684210526,0.6666666666666666,0.15789473684210525,0.2553191489361702,0.22162710161489574,0.020210322167207976,"[[119, 6], [64, 12]]","[{'lower': 0.0, 'upper': 0.2, 'n': 14, 'mean_probability': 0.18157071082599638, 'observed_rate': 0.21428571428571427}, {'lower': 0.2, 'upper': 0.4, 'n': 116, 'mean_probability': 0.3084392243264886, 'observed_rate': 0.3275862068965517}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.47347584888668404, 'observed_rate': 0.49295774647887325}]"
2,2021,return_above_0_5_percent,E_all_excluding_regime,hist_gradient,201,0.3781094527363184,0.34927268243178783,0.6044210526315791,0.4482668499923137,0.5072105263157894,0.4090909090909091,0.11842105263157894,0.1836734693877551,0.23060429555732276,0.03767380386051337,"[[112, 13], [67, 9]]","[{'lower': 0.0, 'upper': 0.2, 'n': 14, 'mean_probability': 0.17495648610362877, 'observed_rate': 0.2857142857142857}, {'lower': 0.2, 'upper': 0.4, 'n': 120, 'mean_probability': 0.2991530046511766, 'observed_rate': 0.3333333333333333}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 64, 'mean_probability': 0.46824899895032945, 'observed_rate': 0.484375}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6293739574587568, 'observed_rate': 0.3333333333333333}]"
2,2021,return_above_0_5_percent,F_all_excluding_calendar,dummy,201,0.3781094527363184,0.3062645011600927,0.5,0.3781094527363184,0.5,0.0,0.0,0.0,0.24030439155475042,0.07184495157622572,"[[125, 0], [76, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.3062645011600927, 'observed_rate': 0.3781094527363184}]"
2,2021,return_above_0_5_percent,F_all_excluding_calendar,logistic,201,0.3781094527363184,0.42849362714597866,0.5695789473684211,0.4402921312855304,0.5536315789473685,0.46551724137931033,0.35526315789473684,0.40298507462686567,0.27003349428071705,0.12022622543296135,"[[94, 31], [49, 27]]","[{'lower': 0.0, 'upper': 0.2, 'n': 29, 'mean_probability': 0.15351211164470746, 'observed_rate': 0.3103448275862069}, {'lower': 0.2, 'upper': 0.4, 'n': 82, 'mean_probability': 0.2991344223714845, 'observed_rate': 0.32926829268292684}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.47705892103828984, 'observed_rate': 0.4489795918367347}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 18, 'mean_probability': 0.6865983255962713, 'observed_rate': 0.4444444444444444}, {'lower': 0.8, 'upper': 1.0, 'n': 23, 'mean_probability': 0.9309429648945386, 'observed_rate': 0.43478260869565216}]"
2,2021,return_above_0_5_percent,F_all_excluding_calendar,forest,201,0.3781094527363184,0.3567412238235402,0.6574736842105263,0.5078160359589821,0.5272105263157895,0.5294117647058824,0.11842105263157894,0.1935483870967742,0.2203750081050223,0.02136822891277818,"[[117, 8], [67, 9]]","[{'lower': 0.0, 'upper': 0.2, 'n': 11, 'mean_probability': 0.17551871664804383, 'observed_rate': 0.18181818181818182}, {'lower': 0.2, 'upper': 0.4, 'n': 119, 'mean_probability': 0.3052318787418213, 'observed_rate': 0.3277310924369748}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.4711505145792447, 'observed_rate': 0.49295774647887325}]"
2,2021,return_above_0_5_percent,F_all_excluding_calendar,hist_gradient,201,0.3781094527363184,0.34566830342680455,0.601578947368421,0.4561549030698008,0.5114736842105263,0.46153846153846156,0.07894736842105263,0.1348314606741573,0.2303896007468153,0.034741696154079175,"[[118, 7], [70, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 16, 'mean_probability': 0.1728212293656191, 'observed_rate': 0.1875}, {'lower': 0.2, 'upper': 0.4, 'n': 122, 'mean_probability': 0.30269438531676246, 'observed_rate': 0.3524590163934426}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 61, 'mean_probability': 0.4681027762690815, 'observed_rate': 0.47540983606557374}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6156024789394061, 'observed_rate': 0.5}]"
2,2021,return_above_1_percent,A_all,dummy,201,0.36318407960199006,0.29698375870069604,0.5,0.36318407960199006,0.5,0.0,0.0,0.0,0.23566388641307973,0.06620032090129402,"[[128, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.29698375870069604, 'observed_rate': 0.36318407960199006}]"
2,2021,return_above_1_percent,A_all,logistic,201,0.36318407960199006,0.4247589446203513,0.5987799657534247,0.44487610811584594,0.5618578767123288,0.4716981132075472,0.3424657534246575,0.3968253968253968,0.26035402595967294,0.13123701471992585,"[[100, 28], [48, 25]]","[{'lower': 0.0, 'upper': 0.2, 'n': 28, 'mean_probability': 0.1507335662837, 'observed_rate': 0.2857142857142857}, {'lower': 0.2, 'upper': 0.4, 'n': 89, 'mean_probability': 0.30088105729268716, 'observed_rate': 0.33707865168539325}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 45, 'mean_probability': 0.477237411832198, 'observed_rate': 0.37777777777777777}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 15, 'mean_probability': 0.7005013366215976, 'observed_rate': 0.4666666666666667}, {'lower': 0.8, 'upper': 1.0, 'n': 24, 'mean_probability': 0.9330995971635409, 'observed_rate': 0.4583333333333333}]"
2,2021,return_above_1_percent,A_all,forest,201,0.36318407960199006,0.34945921330380975,0.6678082191780821,0.49864938334550435,0.5274507705479452,0.5333333333333333,0.1095890410958904,0.18181818181818182,0.21512014523281417,0.025850005401816832,"[[121, 7], [65, 8]]","[{'lower': 0.0, 'upper': 0.2, 'n': 7, 'mean_probability': 0.17408235427363852, 'observed_rate': 0.0}, {'lower': 0.2, 'upper': 0.4, 'n': 128, 'mean_probability': 0.3032113135588137, 'observed_rate': 0.3046875}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 66, 'mean_probability': 0.45775268573669897, 'observed_rate': 0.5151515151515151}]"
2,2021,return_above_1_percent,A_all,hist_gradient,201,0.36318407960199006,0.3476649488171251,0.6188998287671232,0.4781154254413841,0.5470355308219178,0.5714285714285714,0.1643835616438356,0.2553191489361702,0.22226585877885893,0.015519130784864896,"[[119, 9], [61, 12]]","[{'lower': 0.0, 'upper': 0.2, 'n': 17, 'mean_probability': 0.1792791353885459, 'observed_rate': 0.23529411764705882}, {'lower': 0.2, 'upper': 0.4, 'n': 116, 'mean_probability': 0.29658581132227946, 'observed_rate': 0.3103448275862069}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 65, 'mean_probability': 0.4706453857811054, 'observed_rate': 0.47692307692307695}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6123350738268707, 'observed_rate': 0.6666666666666666}]"
2,2021,return_above_1_percent,B_reduced,dummy,201,0.36318407960199006,0.29698375870069604,0.5,0.36318407960199006,0.5,0.0,0.0,0.0,0.23566388641307973,0.06620032090129402,"[[128, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.29698375870069604, 'observed_rate': 0.36318407960199006}]"
2,2021,return_above_1_percent,B_reduced,logistic,201,0.36318407960199006,0.417123576418651,0.6033818493150684,0.4429199115070144,0.583369006849315,0.5094339622641509,0.3698630136986301,0.42857142857142855,0.25777215893737476,0.12736328717052195,"[[102, 26], [46, 27]]","[{'lower': 0.0, 'upper': 0.2, 'n': 30, 'mean_probability': 0.15351783404425132, 'observed_rate': 0.26666666666666666}, {'lower': 0.2, 'upper': 0.4, 'n': 87, 'mean_probability': 0.29902728790930383, 'observed_rate': 0.3448275862068966}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.4750586152101867, 'observed_rate': 0.40816326530612246}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 10, 'mean_probability': 0.702306525619251, 'observed_rate': 0.4}, {'lower': 0.8, 'upper': 1.0, 'n': 25, 'mean_probability': 0.916799695568809, 'observed_rate': 0.44}]"
2,2021,return_above_1_percent,B_reduced,forest,201,0.36318407960199006,0.3485985502533184,0.6778681506849314,0.5238303076793116,0.5108090753424658,0.45454545454545453,0.0684931506849315,0.11904761904761904,0.2133126077711507,0.03993465449533629,"[[122, 6], [68, 5]]","[{'lower': 0.0, 'upper': 0.2, 'n': 7, 'mean_probability': 0.18121166082133816, 'observed_rate': 0.14285714285714285}, {'lower': 0.2, 'upper': 0.4, 'n': 132, 'mean_probability': 0.30514473826886684, 'observed_rate': 0.2878787878787879}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 62, 'mean_probability': 0.46001163747866436, 'observed_rate': 0.5483870967741935}]"
2,2021,return_above_1_percent,B_reduced,hist_gradient,201,0.36318407960199006,0.35362627414204184,0.6131207191780822,0.4560569989585174,0.5079195205479452,0.4,0.1095890410958904,0.17204301075268819,0.22430905853201127,0.014547141471757558,"[[116, 12], [65, 8]]","[{'lower': 0.0, 'upper': 0.2, 'n': 11, 'mean_probability': 0.17672267164529798, 'observed_rate': 0.36363636363636365}, {'lower': 0.2, 'upper': 0.4, 'n': 123, 'mean_probability': 0.3031010631360885, 'observed_rate': 0.3008130081300813}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 65, 'mean_probability': 0.47128466838869687, 'observed_rate': 0.47692307692307695}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6099987517239811, 'observed_rate': 0.5}]"
2,2021,return_above_1_percent,C_price_trend,dummy,201,0.36318407960199006,0.29698375870069604,0.5,0.36318407960199006,0.5,0.0,0.0,0.0,0.23566388641307973,0.06620032090129402,"[[128, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 201, 'mean_probability': 0.29698375870069604, 'observed_rate': 0.36318407960199006}]"
2,2021,return_above_1_percent,C_price_trend,logistic,201,0.36318407960199006,0.37478515196029794,0.6586044520547946,0.493563278724659,0.5412564212328768,0.46153846153846156,0.2465753424657534,0.32142857142857145,0.21995773850997488,0.047134494324900356,"[[107, 21], [55, 18]]","[{'lower': 0.0, 'upper': 0.2, 'n': 24, 'mean_probability': 0.16935323619801926, 'observed_rate': 0.125}, {'lower': 0.2, 'upper': 0.4, 'n': 102, 'mean_probability': 0.3083544801273607, 'observed_rate': 0.3137254901960784}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 57, 'mean_probability': 0.479556768017711, 'observed_rate': 0.5263157894736842}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 16, 'mean_probability': 0.6774029239318731, 'observed_rate': 0.375}, {'lower': 0.8, 'upper': 1.0, 'n': 2, 'mean_probability': 0.8209991711785678, 'observed_rate': 1.0}]"
2,2021,return_above_1_percent,C_price_trend,forest,201,0.36318407960199006,0.34418755662846057,0.6582833904109588,0.5026077492216201,0.5392230308219178,0.5217391304347826,0.1643835616438356,0.25,0.2159067417903608,0.02122015846842107,"[[117, 11], [61, 12]]","[{'lower': 0.0, 'upper': 0.2, 'n': 17, 'mean_probability': 0.17840556580805922, 'observed_rate': 0.17647058823529413}, {'lower': 0.2, 'upper': 0.4, 'n': 123, 'mean_probability': 0.30236244510975285, 'observed_rate': 0.3008130081300813}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 61, 'mean_probability': 0.4747249756571143, 'observed_rate': 0.5409836065573771}]"
