row_id,split,ema20_distance,ema50_distance,ema_gap,ema20_slope_6,ema50_slope_6,trend_efficiency_20,body_ratio,range_ratio,body_to_range,close_location,atr14,natr14,return_std_24,return_std_168,volatility_percentile_720,rsi14,macd_ratio,macd_signal_ratio,macd_hist_ratio,relative_volume_24,volume_zscore_24,volume_trend_24_168,regime,regime_transition,regime_duration,hour_of_day,day_of_week,distance_high_24,distance_low_24,distance_high_168,distance_low_168,candles_since_prior_signal,source_synthetic,return_1h,return_3h,return_6h,return_12h,return_24h,return_72h,feature_candle_open,decision_time,pair
development|ETH/USDT|2023-02-18T04:00:00+00:00,development,0.007053545288760565,0.018680653910780665,0.011333945202991587,0.004940714579770411,0.004780319671628286,0.3803422336116391,0.00231785931242742,0.0031009850187706575,0.7457305502846446,0.9259962049336102,16.344899468843078,0.009617701781061676,0.004343828476388926,0.006010206599078448,0.7611111111111111,59.075576762374084,0.005206083742960534,0.004562911253200995,0.0006431724897595391,0.3570928281850151,-1.0966019693108224,-0.022441193541530402,TREND_UP,0,4,4,5,-0.013089430894308918,0.03242228553724291,-0.02496313763289093,0.1624769995827433,83.0,0,0.0023178593124273394,0.002702256206928988,0.0036615758950191424,0.015749113925563885,0.021451282328687205,0.09697783400679061,2023-02-18 03:00:00+00:00,2023-02-18 04:00:00+00:00,ETH/USDT
development|BTC/USDT|2023-02-18T06:00:00+00:00,development,0.009099068996148318,0.021569731715869622,0.012097279402356323,0.0068397727022770916,0.005649701814222752,0.39618197376430225,0.0007070335010422696,0.0018984295547902206,0.37216759298846275,0.8854211201367953,247.45333800246328,0.010042170378268107,0.005676234573714165,0.0061167313759370335,0.9375,60.09883396960221,0.006764239601738948,0.005811306518023794,0.000952933083715154,0.32649514986725214,-1.0267975859945528,0.35476205560146434,TREND_UP,0,8,6,5,-0.01517478641035519,0.047114460777752054,-0.0241021782178219,0.15410703070150578,86.0,0,0.0007070335010421758,0.003484300692380371,0.002908021458715604,0.014119065697876687,0.03939124877939726,0.11327961225404426,2023-02-18 05:00:00+00:00,2023-02-18 06:00:00+00:00,BTC/USDT
development|ETH/USDT|2023-02-20T17:00:00+00:00,development,0.000709343144836394,0.0042550463600430355,0.003528177319694289,0.003811113229853502,0.002270347716868626,0.14406510939646863,-0.0038893184320892785,0.014024461954604339,0.27840670859539046,0.6825995807127833,13.553863413404526,0.007970047873341483,0.004061563813997942,0.005706154714056092,0.49444444444444446,52.3054480993064,0.0027605396191264153,0.0020426232924603423,0.0007179163266660732,1.4974028614097878,1.0090969850953166,-0.0778406794030666,RANGE,0,2,17,0,-0.011215833570751732,0.030316983326870828,-0.024309081625042417,0.16302608362626692,61.0,0,-0.0038834837719581294,-0.0030601118523643223,-0.006211906055877958,0.006605739179846415,0.0010477861103588282,0.01654591970925079,2023-02-20 16:00:00+00:00,2023-02-20 17:00:00+00:00,ETH/USDT
development|BTC/USDT|2023-02-20T20:00:00+00:00,development,0.00517489111571412,0.010081828298718731,0.00483295007336242,0.004403144787676672,0.0028320872744378445,0.4562919392958357,0.00208416765845595,0.003411038593706471,0.6097359735973535,0.810938236680801,202.1549499479607,0.008127750308596094,0.004571424959135957,0.0063617263916072465,0.7680555555555556,59.096546525068945,0.0036707687267377243,0.002989922556405179,0.000680846170332545,0.5545454410058284,-0.9728769517174966,0.003764248233085743,TREND_UP,1,1,20,0,-0.009913527323303861,0.043260238842355525,-0.014962772277227754,0.1550854813384437,62.0,0,0.0021160635898866964,-0.00048263556795080653,0.0006815461522213795,0.015040208295498791,0.014206613251866784,0.014177664856639183,2023-02-20 19:00:00+00:00,2023-02-20 20:00:00+00:00,BTC/USDT
development|ETH/USDT|2023-02-23T15:00:00+00:00,development,0.004633666091505839,0.0033891558210468187,-0.0012345860184909624,0.0011057101497029542,4.568924186121315e-05,0.33713735734909905,0.002723429951690816,0.010852087611637378,0.2502774694783571,0.4506104328523806,15.411662123365794,0.009281282330950005,0.00646091291181237,0.005577173378599002,0.7361111111111112,54.448310276574496,0.002141760781075637,0.0020390696659488014,0.00010269111512683525,1.460645211056519,0.7234809472557758,0.17452637664442694,RANGE,0,18,15,3,-0.011012507444907671,0.041026412633928366,-0.04731005123438725,0.041026412633928366,70.0,0,0.002717374895079061,0.01406429391504016,-0.004472502503042652,-0.006866069773144634,0.020107139785474626,-0.03006460355845275,2023-02-23 14:00:00+00:00,2023-02-23 15:00:00+00:00,ETH/USDT
development|BTC/USDT|2023-02-23T17:00:00+00:00,development,-0.013536415095536825,-0.01803525210305057,-0.00464433249413809,-0.0062851717449503575,-0.0032916836472441924,0.016296230833812514,-0.007900022670501635,0.010766073255420937,0.7396317867333877,0.03783762654888153,233.9880620122913,0.009846900740797887,0.006528935833254563,0.00555203688952594,0.9361111111111111,37.451035739719465,-0.0028315028532750934,-0.0008376352616740244,-0.0019938675916010688,1.232587868264748,0.4412758718649178,0.09695798453453475,RANGE,0,20,17,3,-0.03402414430484413,0.007375587306257314,-0.05890653465346529,0.018134165575163452,69.0,0,-0.007862328461704093,-0.01031310403940311,-0.02033771549378449,-0.03093766873127135,0.005400046879667331,-0.04507237524212149,2023-02-23 16:00:00+00:00,2023-02-23 17:00:00+00:00,BTC/USDT
development|BTC/USDT|2023-02-26T15:00:00+00:00,development,0.0011428103489679042,-0.002776044722094806,-0.003925278423625277,0.00182735894163355,-0.00043019340062133704,0.21189833624959825,-0.0008400410973952264,0.006520750291566784,0.12893414440624348,0.0901216609362682,110.71406392286585,0.004773464457852293,0.002832065883766582,0.004782837706106125,0.15555555555555556,51.90585348306427,0.0007583903721833953,0.00020275300522686217,0.0005556373669565332,1.6348595701475892,2.080005487799779,-0.452515191116309,RANGE,0,5,15,6,-0.005898095516487234,0.020757415720447314,-0.08143960396039596,0.020757415720447314,70.0,0,-0.0008830820857106403,-0.002571232471410556,0.0018011441800798167,-0.0018230324397345843,0.00833758298781806,-0.03405271684581834,2023-02-26 14:00:00+00:00,2023-02-26 15:00:00+00:00,BTC/USDT
development|ETH/USDT|2023-02-26T18:00:00+00:00,development,0.00440330799012334,0.0013695477573922865,-0.0030163292092235585,0.0011853159340122765,-0.0004774711512648411,0.4396631135675783,0.0037892029564522175,0.005876902219541195,0.6423280423280325,1.0,7.753790631236708,0.00482203908683307,0.0039612499458703855,0.004855005178688468,0.022222222222222223,57.29768483381852,0.0007903297312629646,5.9248013576031554e-05,0.000731081717686933,0.8497678396127232,-0.24674781923301853,-0.3797556853011178,TREND_DOWN,0,2,18,6,-0.004315896368950356,0.03253003538106891,-0.06506230049596196,0.03253003538106891,75.0,0,0.0037892029564521312,0.0031817529587183646,0.002550034291414649,0.005785806322478937,0.006220080723381649,-0.023566917658489173,2023-02-26 17:00:00+00:00,2023-02-26 18:00:00+00:00,ETH/USDT
development|BTC/USDT|2023-03-01T08:00:00+00:00,development,0.011026889252425898,0.013022509056293652,0.001948480229329619,0.006570804442711742,0.0025496640107436352,0.18648251203829228,-0.0015446632495184217,0.0034246835266904013,0.4517360256094332,0.4316670770746221,169.6506782571938,0.007153409050963515,0.004668566327149623,0.004442825075294069,0.6125,62.495055909840715,0.003056128070602174,0.0005865878130908928,0.002469540257511281,0.7970569934701451,-0.5849117917050936,0.04938002871084257,RANGE,0,42,8,2,-0.005490837421897932,0.030235842438085525,-0.03591645226607432,0.04374878971921481,65.0,0,-0.0015446632495184076,-0.0032957223692217097,0.0202228688339825,0.019415965021174042,0.02063031379697966,0.02424964056771528,2023-03-01 07:00:00+00:00,2023-03-01 08:00:00+00:00,BTC/USDT
development|ETH/USDT|2023-03-01T09:00:00+00:00,development,0.01367702171927676,0.016814439598787922,0.003043904763936424,0.008339567935349956,0.0035231538184623545,0.135244148383548,0.004651979817191631,0.01249253884323433,0.37065637065636226,0.4628378378378333,13.6300574591179,0.008217858216387354,0.005833710689274866,0.004794658422571946,0.6152777777777778,62.237850075996455,0.0036611284940847207,0.0010432193754809952,0.0026179091186037252,1.168323192630483,0.38378074935513773,0.17125807677905813,RANGE,0,42,9,2,-0.0066657882758786036,0.039868338557993654,-0.012156045265038773,0.06502154328241283,63.0,0,0.004651979817191565,0.004852839607895509,0.022747733859530106,0.019059088088377196,0.023183077217290515,0.03641794402334542,2023-03-01 08:00:00+00:00,2023-03-01 09:00:00+00:00,ETH/USDT
