dataset,year,pair,feature,reference_year,standardized_mean_shift,ks_statistic,reference_n,n
B_opportunities,2019,ETH/USDT,range_expansion_24,2019,0.0,0.0,115,115
B_opportunities,2019,ETH/USDT,signal_density_168,2019,0.0,0.0,115,115
B_opportunities,2020,BTC/USDT,ema20_distance,2019,-0.040022533707952244,0.09259259259259259,108,108
B_opportunities,2020,BTC/USDT,ema50_distance,2019,-0.024729599295334463,0.12037037037037036,108,108
B_opportunities,2020,BTC/USDT,ema_gap,2019,0.016373156219552737,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,ema20_slope_6,2019,-0.0722228638538327,0.10185185185185185,108,108
B_opportunities,2020,BTC/USDT,ema50_slope_6,2019,-0.03686343259304356,0.12037037037037036,108,108
B_opportunities,2020,BTC/USDT,trend_efficiency_20,2019,0.001620281059421757,0.07407407407407407,108,108
B_opportunities,2020,BTC/USDT,range_ratio,2019,-0.004013662566456143,0.12037037037037036,108,108
B_opportunities,2020,BTC/USDT,body_to_range,2019,0.14145797452455583,0.10185185185185185,108,108
B_opportunities,2020,BTC/USDT,close_location,2019,0.284569237405635,0.14814814814814814,108,108
B_opportunities,2020,BTC/USDT,natr14,2019,0.11500302990634496,0.09259259259259259,108,108
B_opportunities,2020,BTC/USDT,return_std_24,2019,0.07305027709701858,0.07407407407407407,108,108
B_opportunities,2020,BTC/USDT,return_std_168,2019,0.2635000735885227,0.06481481481481481,108,108
B_opportunities,2020,BTC/USDT,volatility_percentile_720,2019,0.058165326553154754,0.08333333333333333,108,108
B_opportunities,2020,BTC/USDT,rsi14,2019,0.07174779141395389,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,macd_ratio,2019,-0.04863973932417044,0.09259259259259259,108,108
B_opportunities,2020,BTC/USDT,macd_signal_ratio,2019,-0.034193847977957034,0.12037037037037036,108,108
B_opportunities,2020,BTC/USDT,relative_volume_24,2019,-0.027192033021958422,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,volume_zscore_24,2019,0.06823476500679002,0.1111111111111111,108,108
B_opportunities,2020,BTC/USDT,volume_trend_24_168,2019,-0.15096979285328144,0.18518518518518517,108,108
B_opportunities,2020,BTC/USDT,regime_duration,2019,0.05561676592215175,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,regime_transition,2019,0.02664973576419858,0.009259259259259259,108,108
B_opportunities,2020,BTC/USDT,hour_of_day,2019,-0.11694451800277265,0.10185185185185185,108,108
B_opportunities,2020,BTC/USDT,day_of_week,2019,-0.1044571265854089,0.08333333333333333,108,108
B_opportunities,2020,BTC/USDT,distance_high_24,2019,0.05312227666993143,0.2222222222222222,108,108
B_opportunities,2020,BTC/USDT,distance_low_24,2019,0.021169561590161964,0.1111111111111111,108,108
B_opportunities,2020,BTC/USDT,distance_high_168,2019,0.0689093078332297,0.16666666666666666,108,108
B_opportunities,2020,BTC/USDT,distance_low_168,2019,0.35849619285933215,0.16666666666666666,108,108
B_opportunities,2020,BTC/USDT,candles_since_prior_signal,2019,0.019684607459075413,0.09259259259259259,108,108
B_opportunities,2020,BTC/USDT,source_synthetic,2019,,0.0,108,108
B_opportunities,2020,BTC/USDT,return_1h,2019,0.06657822855290348,0.1111111111111111,108,108
B_opportunities,2020,BTC/USDT,return_3h,2019,0.017533812147090242,0.1388888888888889,108,108
B_opportunities,2020,BTC/USDT,return_6h,2019,-0.04529251419914739,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,return_12h,2019,0.032667033230902164,0.1388888888888889,108,108
B_opportunities,2020,BTC/USDT,return_24h,2019,-0.023814801380438573,0.12037037037037036,108,108
B_opportunities,2020,BTC/USDT,return_72h,2019,0.06638946536579672,0.1574074074074074,108,108
B_opportunities,2020,BTC/USDT,return_168h,2019,0.12785782898650377,0.1388888888888889,108,108
B_opportunities,2020,BTC/USDT,volatility_ratio_24_168,2019,-0.10001515815471838,0.10185185185185185,108,108
B_opportunities,2020,BTC/USDT,natr_ratio_168,2019,-0.15544815644353796,0.1388888888888889,108,108
B_opportunities,2020,BTC/USDT,up_fraction_24,2019,0.0,0.07407407407407407,108,108
B_opportunities,2020,BTC/USDT,volume_price_interaction,2019,-0.029805155680974846,0.12962962962962962,108,108
B_opportunities,2020,BTC/USDT,range_expansion_24,2019,-0.01978931968643547,0.09259259259259259,108,108
B_opportunities,2020,BTC/USDT,signal_density_168,2019,0.20839801126921473,0.08333333333333333,108,108
B_opportunities,2020,ETH/USDT,ema20_distance,2019,0.1343458454713024,0.14160272804774082,115,102
B_opportunities,2020,ETH/USDT,ema50_distance,2019,0.117219268951601,0.12199488491048593,115,102
B_opportunities,2020,ETH/USDT,ema_gap,2019,0.02186478259241331,0.14049445865302643,115,102
B_opportunities,2020,ETH/USDT,ema20_slope_6,2019,0.11459763769109779,0.1699062233589088,115,102
B_opportunities,2020,ETH/USDT,ema50_slope_6,2019,0.08630361620977071,0.14825234441602728,115,102
B_opportunities,2020,ETH/USDT,trend_efficiency_20,2019,0.2013322451317397,0.1762148337595908,115,102
B_opportunities,2020,ETH/USDT,range_ratio,2019,0.14010341733036533,0.13384484228473997,115,102
B_opportunities,2020,ETH/USDT,body_to_range,2019,0.021886218390456114,0.0711849957374254,115,102
B_opportunities,2020,ETH/USDT,close_location,2019,0.38689195174642627,0.1815856777493606,115,102
B_opportunities,2020,ETH/USDT,natr14,2019,0.23576550154099682,0.1567774936061381,115,102
B_opportunities,2020,ETH/USDT,return_std_24,2019,0.1103068958826848,0.1702472293265132,115,102
B_opportunities,2020,ETH/USDT,return_std_168,2019,0.25642133701413977,0.13009377664109123,115,102
B_opportunities,2020,ETH/USDT,volatility_percentile_720,2019,0.0097781095607047,0.05387894288150043,115,102
B_opportunities,2020,ETH/USDT,rsi14,2019,0.12266998834957771,0.12216538789428814,115,102
B_opportunities,2020,ETH/USDT,macd_ratio,2019,0.11473442374766006,0.16342710997442456,115,102
B_opportunities,2020,ETH/USDT,macd_signal_ratio,2019,0.09473387097638614,0.13478260869565217,115,102
B_opportunities,2020,ETH/USDT,relative_volume_24,2019,0.05703790374311218,0.20187553282182438,115,102
B_opportunities,2020,ETH/USDT,volume_zscore_24,2019,0.08670292058279705,0.07297527706734867,115,102
B_opportunities,2020,ETH/USDT,volume_trend_24_168,2019,-0.05501506621172493,0.10630861040068201,115,102
B_opportunities,2020,ETH/USDT,regime_duration,2019,0.10046695044537378,0.12514919011082695,115,102
B_opportunities,2020,ETH/USDT,regime_transition,2019,0.19650540866096117,0.06453537936913896,115,102
B_opportunities,2020,ETH/USDT,hour_of_day,2019,0.03473726574512277,0.07962489343563513,115,102
B_opportunities,2020,ETH/USDT,day_of_week,2019,-0.07079895824500221,0.07740835464620631,115,102
B_opportunities,2020,ETH/USDT,distance_high_24,2019,0.34101202343961334,0.2644501278772379,115,102
B_opportunities,2020,ETH/USDT,distance_low_24,2019,0.2124412290909284,0.22318840579710145,115,102
B_opportunities,2020,ETH/USDT,distance_high_168,2019,0.12362999965331019,0.21858482523444162,115,102
B_opportunities,2020,ETH/USDT,distance_low_168,2019,0.42652895698451254,0.20264279624893436,115,102
B_opportunities,2020,ETH/USDT,candles_since_prior_signal,2019,0.26366293867905344,0.15029838022165387,115,102
B_opportunities,2020,ETH/USDT,source_synthetic,2019,,0.0,115,102
B_opportunities,2020,ETH/USDT,return_1h,2019,0.2967066004208319,0.17988064791133845,115,102
B_opportunities,2020,ETH/USDT,return_3h,2019,-0.014890297457486656,0.11261722080136402,115,102
B_opportunities,2020,ETH/USDT,return_6h,2019,0.14443902021572216,0.17493606138107418,115,102
B_opportunities,2020,ETH/USDT,return_12h,2019,0.13327002016556,0.1765558397271952,115,102
B_opportunities,2020,ETH/USDT,return_24h,2019,0.1657528159256878,0.17399829497016198,115,102
B_opportunities,2020,ETH/USDT,return_72h,2019,0.018059385277392714,0.07024722932651321,115,102
B_opportunities,2020,ETH/USDT,return_168h,2019,0.3070897141309539,0.1814151747655584,115,102
B_opportunities,2020,ETH/USDT,volatility_ratio_24_168,2019,-0.07032142161378604,0.09053708439897698,115,102
B_opportunities,2020,ETH/USDT,natr_ratio_168,2019,-0.11998192877211818,0.11295822676896845,115,102
B_opportunities,2020,ETH/USDT,up_fraction_24,2019,0.22564208953411036,0.11568627450980393,115,102
B_opportunities,2020,ETH/USDT,volume_price_interaction,2019,0.20779253507968218,0.17860187553282184,115,102
B_opportunities,2020,ETH/USDT,range_expansion_24,2019,-0.04105091604396196,0.14654731457800513,115,102
B_opportunities,2020,ETH/USDT,signal_density_168,2019,-0.09888151340083882,0.059676044330775786,115,102
B_opportunities,2021,BTC/USDT,ema20_distance,2019,0.46181485087846474,0.2972411186696901,108,98
B_opportunities,2021,BTC/USDT,ema50_distance,2019,0.40657113383325655,0.26303854875283444,108,98
B_opportunities,2021,BTC/USDT,ema_gap,2019,0.0694546708240971,0.16534391534391535,108,98
B_opportunities,2021,BTC/USDT,ema20_slope_6,2019,0.7244178600841894,0.36318972033257746,108,98
B_opportunities,2021,BTC/USDT,ema50_slope_6,2019,0.5512596336947434,0.3055555555555556,108,98
B_opportunities,2021,BTC/USDT,trend_efficiency_20,2019,0.09962863236155055,0.07879818594104308,108,98
B_opportunities,2021,BTC/USDT,range_ratio,2019,0.5626167006604474,0.33578987150415723,108,98
B_opportunities,2021,BTC/USDT,body_to_range,2019,0.06546247195839322,0.09693877551020408,108,98
B_opportunities,2021,BTC/USDT,close_location,2019,0.015995444246397313,0.07804232804232804,108,98
B_opportunities,2021,BTC/USDT,natr14,2019,1.0389390125855367,0.4718442932728647,108,98
B_opportunities,2021,BTC/USDT,return_std_24,2019,0.8132343883885211,0.5285336356764928,108,98
B_opportunities,2021,BTC/USDT,return_std_168,2019,0.7618959782866787,0.4304610733182162,108,98
B_opportunities,2021,BTC/USDT,volatility_percentile_720,2019,0.20053212681871654,0.1311413454270597,108,98
B_opportunities,2021,BTC/USDT,rsi14,2019,0.15964138371381167,0.18348450491307633,108,98
B_opportunities,2021,BTC/USDT,macd_ratio,2019,0.6714083892641562,0.34183673469387754,108,98
B_opportunities,2021,BTC/USDT,macd_signal_ratio,2019,0.5419664302524207,0.33163265306122447,108,98
B_opportunities,2021,BTC/USDT,relative_volume_24,2019,-0.08303589190417338,0.12622826908541193,108,98
B_opportunities,2021,BTC/USDT,volume_zscore_24,2019,-0.03844452441354627,0.0854119425547997,108,98
B_opportunities,2021,BTC/USDT,volume_trend_24_168,2019,0.047935049800972976,0.13038548752834467,108,98
B_opportunities,2021,BTC/USDT,regime_duration,2019,0.4340009694209787,0.12037037037037036,108,98
B_opportunities,2021,BTC/USDT,regime_transition,2019,-0.16479326401126906,0.0572562358276644,108,98
B_opportunities,2021,BTC/USDT,hour_of_day,2019,0.25887075092051226,0.14134542705971279,108,98
B_opportunities,2021,BTC/USDT,day_of_week,2019,-0.2124995163282019,0.12528344671201813,108,98
B_opportunities,2021,BTC/USDT,distance_high_24,2019,-0.39523986887176893,0.1980347694633409,108,98
B_opportunities,2021,BTC/USDT,distance_low_24,2019,0.8053787597029147,0.3792517006802721,108,98
B_opportunities,2021,BTC/USDT,distance_high_168,2019,-0.2395560531835561,0.17044595616024188,108,98
B_opportunities,2021,BTC/USDT,distance_low_168,2019,0.5888017770441761,0.3123582766439909,108,98
B_opportunities,2021,BTC/USDT,candles_since_prior_signal,2019,0.2041213006711655,0.1445578231292517,108,98
B_opportunities,2021,BTC/USDT,source_synthetic,2019,,0.0,108,98
B_opportunities,2021,BTC/USDT,return_1h,2019,-0.11064297496643238,0.19973544973544974,108,98
B_opportunities,2021,BTC/USDT,return_3h,2019,0.06669364291455364,0.23582766439909297,108,98
B_opportunities,2021,BTC/USDT,return_6h,2019,0.35145120206393726,0.2509448223733938,108,98
B_opportunities,2021,BTC/USDT,return_12h,2019,0.6197565464056128,0.33994708994708994,108,98
B_opportunities,2021,BTC/USDT,return_24h,2019,0.6948460059450529,0.3486394557823129,108,98
B_opportunities,2021,BTC/USDT,return_72h,2019,-0.1154370624472944,0.16288737717309146,108,98
B_opportunities,2021,BTC/USDT,return_168h,2019,-0.038816455792298594,0.14777021919879063,108,98
B_opportunities,2021,BTC/USDT,volatility_ratio_24_168,2019,0.3118771163534713,0.31991685563114136,108,98
B_opportunities,2021,BTC/USDT,natr_ratio_168,2019,0.0878164909561081,0.18726379440665156,108,98
B_opportunities,2021,BTC/USDT,up_fraction_24,2019,0.08407119805351156,0.055744520030234314,108,98
B_opportunities,2021,BTC/USDT,volume_price_interaction,2019,-0.06346801075443602,0.18953136810279667,108,98
B_opportunities,2021,BTC/USDT,range_expansion_24,2019,-0.09229732998607729,0.10071806500377929,108,98
B_opportunities,2021,BTC/USDT,signal_density_168,2019,-0.0584790337745251,0.07596371882086168,108,98
B_opportunities,2021,ETH/USDT,ema20_distance,2019,0.3649295403978843,0.2124223602484472,115,105
B_opportunities,2021,ETH/USDT,ema50_distance,2019,0.35368660653877476,0.20869565217391303,115,105
B_opportunities,2021,ETH/USDT,ema_gap,2019,0.16390015089320656,0.2062111801242236,115,105
B_opportunities,2021,ETH/USDT,ema20_slope_6,2019,0.5725513151574557,0.2600414078674948,115,105
B_opportunities,2021,ETH/USDT,ema50_slope_6,2019,0.44894518267015726,0.2277432712215321,115,105
B_opportunities,2021,ETH/USDT,trend_efficiency_20,2019,0.18591420624785593,0.14616977225672878,115,105
B_opportunities,2021,ETH/USDT,range_ratio,2019,0.7445512920483742,0.4041407867494824,115,105
B_opportunities,2021,ETH/USDT,body_to_range,2019,0.174523949925642,0.0927536231884058,115,105
B_opportunities,2021,ETH/USDT,close_location,2019,0.33733992294376225,0.17971014492753623,115,105
B_opportunities,2021,ETH/USDT,natr14,2019,1.4404722439178996,0.4380952380952381,115,105
B_opportunities,2021,ETH/USDT,return_std_24,2019,1.1732049837781349,0.4824016563146998,115,105
B_opportunities,2021,ETH/USDT,return_std_168,2019,1.0411812658993198,0.35942028985507246,115,105
B_opportunities,2021,ETH/USDT,volatility_percentile_720,2019,0.06849415289956465,0.07122153209109731,115,105
B_opportunities,2021,ETH/USDT,rsi14,2019,0.05488989310248814,0.115527950310559,115,105
B_opportunities,2021,ETH/USDT,macd_ratio,2019,0.6042458301766876,0.25838509316770186,115,105
B_opportunities,2021,ETH/USDT,macd_signal_ratio,2019,0.6116918671405908,0.32712215320910976,115,105
B_opportunities,2021,ETH/USDT,relative_volume_24,2019,-0.05258237412140187,0.20165631469979295,115,105
B_opportunities,2021,ETH/USDT,volume_zscore_24,2019,-0.012977910544140337,0.11055900621118013,115,105
B_opportunities,2021,ETH/USDT,volume_trend_24_168,2019,0.09433562808345478,0.15113871635610765,115,105
B_opportunities,2021,ETH/USDT,regime_duration,2019,3.0324052670598687,0.23809523809523808,115,105
B_opportunities,2021,ETH/USDT,regime_transition,2019,0.006304193144435438,0.002070393374741201,115,105
B_opportunities,2021,ETH/USDT,hour_of_day,2019,0.2612935237936606,0.15693581780538302,115,105
B_opportunities,2021,ETH/USDT,day_of_week,2019,-0.12191018446361185,0.09358178053830228,115,105
B_opportunities,2021,ETH/USDT,distance_high_24,2019,-0.203708558389488,0.13954451345755695,115,105
B_opportunities,2021,ETH/USDT,distance_low_24,2019,1.1567735169339595,0.4774327122153209,115,105
B_opportunities,2021,ETH/USDT,distance_high_168,2019,-0.0653263053915697,0.12339544513457557,115,105
B_opportunities,2021,ETH/USDT,distance_low_168,2019,1.0490822125624195,0.368944099378882,115,105
B_opportunities,2021,ETH/USDT,candles_since_prior_signal,2019,0.19305424725593479,0.10351966873706005,115,105
B_opportunities,2021,ETH/USDT,source_synthetic,2019,,0.0,115,105
B_opportunities,2021,ETH/USDT,return_1h,2019,0.1351294442165219,0.17474120082815736,115,105
B_opportunities,2021,ETH/USDT,return_3h,2019,-0.10331171425001061,0.12960662525879918,115,105
B_opportunities,2021,ETH/USDT,return_6h,2019,0.19941552740802052,0.18343685300207038,115,105
B_opportunities,2021,ETH/USDT,return_12h,2019,0.41844589174830527,0.26418219461697723,115,105
B_opportunities,2021,ETH/USDT,return_24h,2019,0.7800680755026789,0.3022774327122153,115,105
B_opportunities,2021,ETH/USDT,return_72h,2019,-0.109931403348855,0.14824016563146997,115,105
B_opportunities,2021,ETH/USDT,return_168h,2019,0.4112359489154511,0.1701863354037267,115,105
B_opportunities,2021,ETH/USDT,volatility_ratio_24_168,2019,0.3070537943864199,0.2836438923395445,115,105
B_opportunities,2021,ETH/USDT,natr_ratio_168,2019,0.05601666448413377,0.1453416149068323,115,105
B_opportunities,2021,ETH/USDT,up_fraction_24,2019,0.3021516808699938,0.17929606625258798,115,105
B_opportunities,2021,ETH/USDT,volume_price_interaction,2019,-0.014780902140105063,0.1556935817805383,115,105
B_opportunities,2021,ETH/USDT,range_expansion_24,2019,-0.08953292766975313,0.12753623188405797,115,105
B_opportunities,2021,ETH/USDT,signal_density_168,2019,-0.08765399197797265,0.06583850931677018,115,105
B_opportunities,2022,BTC/USDT,ema20_distance,2019,-0.050823549829081,0.11006289308176101,108,106
B_opportunities,2022,BTC/USDT,ema50_distance,2019,-0.08692960468814263,0.0992313067784766,108,106
B_opportunities,2022,BTC/USDT,ema_gap,2019,-0.13883042253688707,0.1719077568134172,108,106
B_opportunities,2022,BTC/USDT,ema20_slope_6,2019,0.004630696378764404,0.07040531097134871,108,106
B_opportunities,2022,BTC/USDT,ema50_slope_6,2019,-0.060834356307719356,0.1112858141160028,108,106
B_opportunities,2022,BTC/USDT,trend_efficiency_20,2019,0.05781070455318639,0.0870020964360587,108,106
B_opportunities,2022,BTC/USDT,range_ratio,2019,-0.005478820678880747,0.0957372466806429,108,106
B_opportunities,2022,BTC/USDT,body_to_range,2019,0.21908672238158378,0.12386443046820406,108,106
B_opportunities,2022,BTC/USDT,close_location,2019,0.11684064435489272,0.14500349406009783,108,106
B_opportunities,2022,BTC/USDT,natr14,2019,0.0011164083404672169,0.12281621243885395,108,106
B_opportunities,2022,BTC/USDT,return_std_24,2019,0.10339588371845075,0.1684136967155835,108,106
B_opportunities,2022,BTC/USDT,return_std_168,2019,-0.04740096494643846,0.10744234800838574,108,106
B_opportunities,2022,BTC/USDT,volatility_percentile_720,2019,0.005908374389655528,0.05922431865828092,108,106
B_opportunities,2022,BTC/USDT,rsi14,2019,-0.07082294798126199,0.09014675052410902,108,106
B_opportunities,2022,BTC/USDT,macd_ratio,2019,0.04294849059429463,0.07512229210342418,108,106
B_opportunities,2022,BTC/USDT,macd_signal_ratio,2019,0.1129823178328961,0.0946890286512928,108,106
B_opportunities,2022,BTC/USDT,relative_volume_24,2019,-0.05706043344575055,0.13906359189378056,108,106
B_opportunities,2022,BTC/USDT,volume_zscore_24,2019,0.07145962000296659,0.12945492662473795,108,106
B_opportunities,2022,BTC/USDT,volume_trend_24_168,2019,0.19489445944559922,0.23078266946191475,108,106
B_opportunities,2022,BTC/USDT,regime_duration,2019,-0.19769051768677556,0.1540880503144654,108,106
B_opportunities,2022,BTC/USDT,regime_transition,2019,-0.07391530485541882,0.025681341719077568,108,106
B_opportunities,2022,BTC/USDT,hour_of_day,2019,0.1641684220116858,0.10499650593990216,108,106
B_opportunities,2022,BTC/USDT,day_of_week,2019,0.0013437880778568421,0.07023060796645703,108,106
B_opportunities,2022,BTC/USDT,distance_high_24,2019,-0.005035519860812656,0.10621942697414395,108,106
B_opportunities,2022,BTC/USDT,distance_low_24,2019,0.07319032883025643,0.17907058001397624,108,106
B_opportunities,2022,BTC/USDT,distance_high_168,2019,-0.1249316186831261,0.07739343116701607,108,106
B_opportunities,2022,BTC/USDT,distance_low_168,2019,-0.2841531194209271,0.1441299790356394,108,106
B_opportunities,2022,BTC/USDT,candles_since_prior_signal,2019,0.0420629410062682,0.1069182389937107,108,106
B_opportunities,2022,BTC/USDT,source_synthetic,2019,,0.0,108,106
B_opportunities,2022,BTC/USDT,return_1h,2019,0.054737520571239276,0.10814116002795249,108,106
B_opportunities,2022,BTC/USDT,return_3h,2019,-0.0689335953151432,0.11215932914046121,108,106
B_opportunities,2022,BTC/USDT,return_6h,2019,-0.08128753684792182,0.07477288609364081,108,106
B_opportunities,2022,BTC/USDT,return_12h,2019,-0.03277128996856677,0.0992313067784766,108,106
B_opportunities,2022,BTC/USDT,return_24h,2019,0.20625866912037838,0.19741439552760306,108,106
B_opportunities,2022,BTC/USDT,return_72h,2019,-0.10567888435440374,0.08176100628930817,108,106
B_opportunities,2022,BTC/USDT,return_168h,2019,-0.3798572615581676,0.1694619147449336,108,106
B_opportunities,2022,BTC/USDT,volatility_ratio_24_168,2019,0.18682580993036882,0.19549266247379454,108,106
B_opportunities,2022,BTC/USDT,natr_ratio_168,2019,-0.037605086695489356,0.10587002096436059,108,106
B_opportunities,2022,BTC/USDT,up_fraction_24,2019,0.08899650126023205,0.08735150244584207,108,106
B_opportunities,2022,BTC/USDT,volume_price_interaction,2019,-0.04392205295916111,0.08018867924528301,108,106
B_opportunities,2022,BTC/USDT,range_expansion_24,2019,-0.017583347135419185,0.1243885394828791,108,106
B_opportunities,2022,BTC/USDT,signal_density_168,2019,0.12189317640274837,0.0959119496855346,108,106
B_opportunities,2022,ETH/USDT,ema20_distance,2019,0.14942124484605787,0.11076798049573344,115,107
B_opportunities,2022,ETH/USDT,ema50_distance,2019,0.062112477676530206,0.10394148720032508,115,107
B_opportunities,2022,ETH/USDT,ema_gap,2019,-0.1445545159352579,0.08167411621292157,115,107
B_opportunities,2022,ETH/USDT,ema20_slope_6,2019,0.12521209977100486,0.09898415278342138,115,107
B_opportunities,2022,ETH/USDT,ema50_slope_6,2019,0.009183032559978438,0.06030069077610727,115,107
B_opportunities,2022,ETH/USDT,trend_efficiency_20,2019,0.1097608974340432,0.11263713937423811,115,107
B_opportunities,2022,ETH/USDT,range_ratio,2019,0.16311066465181046,0.11580658268996342,115,107
B_opportunities,2022,ETH/USDT,body_to_range,2019,0.21159444265755542,0.14205607476635515,115,107
B_opportunities,2022,ETH/USDT,close_location,2019,0.3098328707549074,0.21373425436814303,115,107
B_opportunities,2022,ETH/USDT,natr14,2019,0.2979616650371651,0.12970337261275905,115,107
B_opportunities,2022,ETH/USDT,return_std_24,2019,0.3999963735127398,0.19878098334010566,115,107
B_opportunities,2022,ETH/USDT,return_std_168,2019,0.07623512324876058,0.10524177163754571,115,107
B_opportunities,2022,ETH/USDT,volatility_percentile_720,2019,0.06769422255911518,0.08768793173506705,115,107
B_opportunities,2022,ETH/USDT,rsi14,2019,0.005959947696187148,0.0880942706216985,115,107
B_opportunities,2022,ETH/USDT,macd_ratio,2019,0.19254627212233183,0.11832588378707842,115,107
B_opportunities,2022,ETH/USDT,macd_signal_ratio,2019,0.2324340639656111,0.11141812271434376,115,107
B_opportunities,2022,ETH/USDT,relative_volume_24,2019,-0.05173670093455438,0.09329540837058106,115,107
B_opportunities,2022,ETH/USDT,volume_zscore_24,2019,-0.024718552365817874,0.078992279561154,115,107
B_opportunities,2022,ETH/USDT,volume_trend_24_168,2019,0.24323498929042867,0.20446972775294595,115,107
B_opportunities,2022,ETH/USDT,regime_duration,2019,0.22120668811521046,0.07501015847216579,115,107
B_opportunities,2022,ETH/USDT,regime_transition,2019,-0.22840032844596664,0.07501015847216579,115,107
B_opportunities,2022,ETH/USDT,hour_of_day,2019,0.03350152184517299,0.10637952052011378,115,107
B_opportunities,2022,ETH/USDT,day_of_week,2019,-0.10676659558904025,0.07533522958147094,115,107
B_opportunities,2022,ETH/USDT,distance_high_24,2019,0.16382883401154547,0.18878504672897195,115,107
B_opportunities,2022,ETH/USDT,distance_low_24,2019,0.38584695852083756,0.17724502234863876,115,107
B_opportunities,2022,ETH/USDT,distance_high_168,2019,-0.1841826936737907,0.14254368143031287,115,107
B_opportunities,2022,ETH/USDT,distance_low_168,2019,-0.03466643924013997,0.08785046728971962,115,107
B_opportunities,2022,ETH/USDT,candles_since_prior_signal,2019,0.14724388642970182,0.10540430719219829,115,107
B_opportunities,2022,ETH/USDT,source_synthetic,2019,,0.0,115,107
B_opportunities,2022,ETH/USDT,return_1h,2019,0.2665416954640685,0.11515644047135311,115,107
B_opportunities,2022,ETH/USDT,return_3h,2019,0.11485059601493548,0.08906948394961398,115,107
B_opportunities,2022,ETH/USDT,return_6h,2019,-0.025635540471826243,0.1062169849654612,115,107
B_opportunities,2022,ETH/USDT,return_12h,2019,0.15416936801212255,0.10646078829744006,115,107
B_opportunities,2022,ETH/USDT,return_24h,2019,0.47774208777476407,0.18748476229175132,115,107
B_opportunities,2022,ETH/USDT,return_72h,2019,-0.12647352276769513,0.08370581064607883,115,107
B_opportunities,2022,ETH/USDT,return_168h,2019,-0.20865980219051244,0.10930516050386022,115,107
B_opportunities,2022,ETH/USDT,volatility_ratio_24_168,2019,0.3487189411776851,0.2113774888256806,115,107
B_opportunities,2022,ETH/USDT,natr_ratio_168,2019,0.1247422159864737,0.0963835839089801,115,107
B_opportunities,2022,ETH/USDT,up_fraction_24,2019,0.08542083702751084,0.07468508736286063,115,107
B_opportunities,2022,ETH/USDT,volume_price_interaction,2019,0.16067775559853703,0.1168630637952052,115,107
B_opportunities,2022,ETH/USDT,range_expansion_24,2019,-0.11205555505131763,0.1144250304754165,115,107
B_opportunities,2022,ETH/USDT,signal_density_168,2019,0.048250170665747945,0.048679398618447785,115,107
B_opportunities,2023,BTC/USDT,ema20_distance,2019,-0.12664311315526616,0.12753623188405797,108,115
B_opportunities,2023,BTC/USDT,ema50_distance,2019,-0.08952234650351255,0.078743961352657,108,115
B_opportunities,2023,BTC/USDT,ema_gap,2019,0.04959580244636006,0.11143317230273753,108,115
B_opportunities,2023,BTC/USDT,ema20_slope_6,2019,-0.17585583282373338,0.10805152979066023,108,115
B_opportunities,2023,BTC/USDT,ema50_slope_6,2019,-0.09936341635005502,0.12359098228663445,108,115
B_opportunities,2023,BTC/USDT,trend_efficiency_20,2019,0.08766850116482817,0.10950080515297907,108,115
B_opportunities,2023,BTC/USDT,range_ratio,2019,-0.32712064160724824,0.2964573268921095,108,115
B_opportunities,2023,BTC/USDT,body_to_range,2019,0.39029265774575633,0.18647342995169083,108,115
B_opportunities,2023,BTC/USDT,close_location,2019,0.2432705320473858,0.13784219001610307,108,115
B_opportunities,2023,BTC/USDT,natr14,2019,-0.8012544647601645,0.40748792270531403,108,115
B_opportunities,2023,BTC/USDT,return_std_24,2019,-0.5722350993255538,0.25636070853462156,108,115
B_opportunities,2023,BTC/USDT,return_std_168,2019,-0.7141540012974473,0.38808373590982287,108,115
B_opportunities,2023,BTC/USDT,volatility_percentile_720,2019,0.04385664094055174,0.09041867954911433,108,115
B_opportunities,2023,BTC/USDT,rsi14,2019,0.1208234074122028,0.07028985507246377,108,115
B_opportunities,2023,BTC/USDT,macd_ratio,2019,-0.20616929182361232,0.1294685990338164,108,115
B_opportunities,2023,BTC/USDT,macd_signal_ratio,2019,-0.21510763328266666,0.14484702093397744,108,115
B_opportunities,2023,BTC/USDT,relative_volume_24,2019,0.24670392350535714,0.10901771336553945,108,115
B_opportunities,2023,BTC/USDT,volume_zscore_24,2019,0.17865424789215442,0.10901771336553945,108,115
B_opportunities,2023,BTC/USDT,volume_trend_24_168,2019,-0.25875063720135266,0.19267310789049918,108,115
B_opportunities,2023,BTC/USDT,regime_duration,2019,-0.19934721984298973,0.1177133655394525,108,115
B_opportunities,2023,BTC/USDT,regime_transition,2019,0.0006952104981964728,0.00024154589371980676,108,115
B_opportunities,2023,BTC/USDT,hour_of_day,2019,0.2039454916511494,0.1454911433172303,108,115
B_opportunities,2023,BTC/USDT,day_of_week,2019,0.16510831984784594,0.12165861513687601,108,115
B_opportunities,2023,BTC/USDT,distance_high_24,2019,0.4539003028478223,0.2660225442834139,108,115
B_opportunities,2023,BTC/USDT,distance_low_24,2019,-0.4404858054639397,0.2139291465378422,108,115
