feature,count,mean,std,min,5%,25%,50%,75%,95%,max,dataset,year,pair
source_synthetic,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B_opportunities,2022,BTC/USDT
return_1h,106.0,0.0014450135122271216,0.006048732369544149,-0.016213004470254755,-0.005808503535663784,-0.0021191276766812095,0.0007782460642135058,0.002859083662336559,0.01267610733061253,0.02340161864376933,B_opportunities,2022,BTC/USDT
return_3h,106.0,0.003648742957060557,0.0102810300083653,-0.031086327032020522,-0.006951761913862042,-0.002336611082309148,0.0014132317564844454,0.007363046585145416,0.02480199019529744,0.03672971367009725,B_opportunities,2022,BTC/USDT
return_6h,106.0,0.0055258429784505675,0.014494418932756959,-0.029709535954951516,-0.008990818664164985,-0.0023106364549405622,0.001865318017484241,0.010654082535303366,0.02630582946979232,0.08754529307282422,B_opportunities,2022,BTC/USDT
return_12h,106.0,0.01077007716561797,0.01865132673006551,-0.027725364723206525,-0.009281303561092358,-0.0008979360010632209,0.006143351795959817,0.01897877181369484,0.0426581112961934,0.0777587529643331,B_opportunities,2022,BTC/USDT
return_24h,106.0,0.021454237507200973,0.021415317488566187,-0.01057395317505272,-0.003364494248996208,0.007356977978228818,0.016730250815058745,0.031734281156833355,0.0656295944395004,0.10915269291654428,B_opportunities,2022,BTC/USDT
return_72h,106.0,-0.002401569324217625,0.03642024855904968,-0.16285758329632993,-0.06714232213702512,-0.017546452487777836,0.00026752469445834315,0.018544867383208874,0.05094440940727918,0.07477072719861,B_opportunities,2022,BTC/USDT
return_168h,106.0,-0.02244498114161501,0.07290755120165382,-0.2859205842434277,-0.15069773598106073,-0.04978492513158278,-0.01118426943203521,0.01767290558791529,0.08374670047648852,0.20403827066984492,B_opportunities,2022,BTC/USDT
volatility_ratio_24_168,106.0,0.9038411521699977,0.3313004127716288,0.31352279880971945,0.43489183401481146,0.6350589906278602,0.8811045351473855,1.0723486651509204,1.4734833642732215,2.095089967884101,B_opportunities,2022,BTC/USDT
natr_ratio_168,106.0,0.9273448568131586,0.2837120753278327,0.417638157098696,0.5578586031036562,0.7176703499445738,0.9003477421807675,1.0751001378314773,1.3934096115638364,2.0318779301437595,B_opportunities,2022,BTC/USDT
up_fraction_24,106.0,0.5475628930817611,0.06617844024966445,0.3333333333333333,0.4583333333333333,0.5,0.5416666666666666,0.5833333333333334,0.625,0.6666666666666666,B_opportunities,2022,BTC/USDT
volume_price_interaction,106.0,0.003480903223523649,0.014104718768261925,-0.026293338544696274,-0.005901440361644767,-0.0016664998837136846,0.0006002507822219321,0.0025199767919879957,0.029403373305784596,0.09389638391421748,B_opportunities,2022,BTC/USDT
range_expansion_24,106.0,1.0729135326350405,0.7541629392100098,0.2130676696565954,0.4187997767440422,0.582220281065873,0.8298192041519546,1.3017235258882913,2.5349770420455586,4.284522564677442,B_opportunities,2022,BTC/USDT
signal_density_168,106.0,0.01594788858939802,0.005544236716917499,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.017857142857142856,0.017857142857142856,0.023809523809523808,0.02976190476190476,B_opportunities,2022,BTC/USDT
ema20_distance,107.0,0.011989757401078419,0.015115793572684394,-0.010271530693459652,-0.004364997798822233,0.0017604010872906972,0.0097697717590699,0.01759965594253121,0.034858668399398184,0.09593036147859424,B_opportunities,2022,ETH/USDT
ema50_distance,107.0,0.012106519150259601,0.017750487150124884,-0.020618360174764816,-0.011142841320364394,0.0006202963559825969,0.009526366469481351,0.021476783071849637,0.037527438985406954,0.10404618272356259,B_opportunities,2022,ETH/USDT
ema_gap,107.0,3.311523786910558e-05,0.0064873867161803905,-0.02628286483980514,-0.011159197645292128,-0.0028012350282237706,0.0006863978496871431,0.0039484169127552305,0.00958441317325068,0.013846420954096881,B_opportunities,2022,ETH/USDT
ema20_slope_6,107.0,0.006215946037606077,0.007596425671957811,-0.006055005624729604,-0.0028189355488482336,0.0016454567806950537,0.00468407337873078,0.009114540755637002,0.020397219514438483,0.04159372582809184,B_opportunities,2022,ETH/USDT
ema50_slope_6,107.0,0.0019853065503504935,0.0036462598019127855,-0.008676855994962707,-0.0029408399423042405,-0.00017574597228225963,0.0016253170892046587,0.0038248910467992836,0.007305447556720022,0.014726215736504455,B_opportunities,2022,ETH/USDT
trend_efficiency_20,107.0,0.2843089790069229,0.1715465570794876,0.0007079646017732948,0.03089573779542672,0.1600574487390617,0.24932389315992698,0.4073178565238599,0.6009000148406844,0.7283395404398852,B_opportunities,2022,ETH/USDT
range_ratio,107.0,0.011395589064595507,0.009180020908626314,0.0018615407324793604,0.002828505640347896,0.005036568922878432,0.008964015543566278,0.01488403476994686,0.029182620238681574,0.05302433128382991,B_opportunities,2022,ETH/USDT
body_to_range,107.0,0.4579072695629396,0.25463909529772816,0.005537098560349355,0.08642217637228541,0.24255685283610123,0.4676584734799483,0.6310198336796099,0.8671422505702397,0.9600000000000027,B_opportunities,2022,ETH/USDT
close_location,107.0,0.5502043833670878,0.2568117174440264,0.0007524454477043591,0.08062854355909918,0.358203543098376,0.5577751664708235,0.7355867595552136,0.9145965640775016,1.0,B_opportunities,2022,ETH/USDT
natr14,107.0,0.011690184419752838,0.006065081583208516,0.00241087873441796,0.004733600407324359,0.007699693157165897,0.010585833112175203,0.014139605959557478,0.02160151283710152,0.03476973872274368,B_opportunities,2022,ETH/USDT
return_std_24,107.0,0.0077517346635393005,0.0046238517439815986,0.0013044868972499838,0.0025677912025395735,0.0047415676675854074,0.006631950292205356,0.009530345077041967,0.015305968157870855,0.027247236778402965,B_opportunities,2022,ETH/USDT
return_std_168,107.0,0.008305723683428558,0.003700301411738766,0.002469641683467283,0.004168913371209643,0.005831757675397377,0.007708842697597628,0.009456175092000111,0.016970763169598592,0.021966697946868126,B_opportunities,2022,ETH/USDT
volatility_percentile_720,107.0,0.42685617860851505,0.3009046012933429,0.001388888888888889,0.015972222222222228,0.14583333333333331,0.4013888888888889,0.6756944444444445,0.9209722222222221,0.9847222222222223,B_opportunities,2022,ETH/USDT
rsi14,107.0,58.2106135248111,7.99469386288113,42.563861339339,46.515208613260235,52.40227184759267,57.53760532139706,64.00183888862674,73.1960141524194,75.69768882608008,B_opportunities,2022,ETH/USDT
macd_ratio,107.0,0.004462119806474831,0.005027840649412234,-0.0042017532667693895,-0.0016492538478080484,0.0013797215770431095,0.0030558303031292203,0.00631257506306185,0.012760335859680975,0.025736901294622395,B_opportunities,2022,ETH/USDT
macd_signal_ratio,107.0,0.0025262635373437116,0.0032232744441189494,-0.005853659321819745,-0.0018349952477248277,0.0004527689923506749,0.0019178394785912612,0.003635413192423458,0.009271115484972187,0.012773294918531974,B_opportunities,2022,ETH/USDT
relative_volume_24,107.0,1.054468821896448,0.7762520419351673,0.27332246584887665,0.4543130129411863,0.6139787462188535,0.8337162189643935,1.2208860671750286,2.339283620976956,5.038529139966058,B_opportunities,2022,ETH/USDT
volume_zscore_24,107.0,0.03961655792082186,1.123438138629017,-1.2788586117676926,-1.048968145616331,-0.6974846479363559,-0.33342944397277335,0.44051798213793064,2.2288633328425136,4.364705150571459,B_opportunities,2022,ETH/USDT
volume_trend_24_168,107.0,-0.07651390366829959,0.34567339842662964,-0.6528086906353376,-0.559561202832979,-0.3374273134019183,-0.11418320587827668,0.11072424310368834,0.4843207475944639,1.3658281158101344,B_opportunities,2022,ETH/USDT
regime_duration,107.0,27.925233644859812,44.01344154348191,1.0,2.0,4.0,13.0,31.5,106.59999999999991,299.0,B_opportunities,2022,ETH/USDT
regime_transition,107.0,0.04672897196261682,0.21205097153765953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B_opportunities,2022,ETH/USDT
hour_of_day,107.0,10.785046728971963,6.960844718560313,0.0,0.0,5.0,10.0,16.0,22.0,23.0,B_opportunities,2022,ETH/USDT
day_of_week,107.0,2.8878504672897196,2.06647591188723,0.0,0.0,1.0,3.0,5.0,6.0,6.0,B_opportunities,2022,ETH/USDT
distance_high_24,107.0,-0.013335859119012031,0.011024863644423715,-0.06709862066224104,-0.03647420218268511,-0.01684606480457268,-0.010544801869129872,-0.005960961492298578,-0.0026898201461208714,-0.001225735826947849,B_opportunities,2022,ETH/USDT
distance_low_24,107.0,0.052005811069106525,0.042177098594165865,0.003548230412697917,0.010286385173990987,0.02373601051910601,0.0393726474278544,0.06679673783516571,0.1260842287354536,0.2672201380718773,B_opportunities,2022,ETH/USDT
distance_high_168,107.0,-0.08436333106613908,0.07074924250083994,-0.3598199672667758,-0.2178276571578625,-0.12532896682240235,-0.06434702353484079,-0.026277868412515393,-0.01009544819950548,-0.003429488586135343,B_opportunities,2022,ETH/USDT
distance_low_168,107.0,0.09388814966624633,0.06487202827362587,0.014182175334021885,0.025189684068557018,0.051163342302797066,0.07379550690110048,0.1213262671076848,0.23424482327856058,0.3188294994370977,B_opportunities,2022,ETH/USDT
candles_since_prior_signal,107.0,81.89719626168224,49.515184364303124,3.0,21.6,52.0,70.0,92.5,174.7,269.0,B_opportunities,2022,ETH/USDT
source_synthetic,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B_opportunities,2022,ETH/USDT
return_1h,107.0,0.002469719107829645,0.009636488086479515,-0.02340563789955752,-0.006440090735434466,-0.0022363489680952697,0.000413917773967043,0.0053488495966549365,0.022323471717069537,0.038237579227152096,B_opportunities,2022,ETH/USDT
return_3h,107.0,0.007145962835131597,0.015441396439885471,-0.0143596319878323,-0.007821198498687043,-0.0023596695567351667,0.002061107294245801,0.013662354738204985,0.0349509202083869,0.0898001259950747,B_opportunities,2022,ETH/USDT
return_6h,107.0,0.008629314387926365,0.017759226800618637,-0.03702700706565887,-0.01159511202190111,-0.0026949529468310307,0.003530539163766555,0.020208356905421,0.03480984843728147,0.10045107564191547,B_opportunities,2022,ETH/USDT
return_12h,107.0,0.018426119417195637,0.028404897926134428,-0.024164916030909422,-0.011746008436757592,0.00010439438837389625,0.011991979934589114,0.030435852727053403,0.06723865571828487,0.1792641864116178,B_opportunities,2022,ETH/USDT
return_24h,107.0,0.03466744849262589,0.03898258696606124,-0.010433601803923054,-0.0003766230484908754,0.010125656513178205,0.025971389173230053,0.04824457727586273,0.0930916192295003,0.26263754492673486,B_opportunities,2022,ETH/USDT
return_72h,107.0,-0.003722901785050222,0.04881844419551184,-0.15866446616732255,-0.09415711583268763,-0.02777338889839931,0.001088959624727881,0.027846058714720123,0.06479507675809801,0.1046664211471009,B_opportunities,2022,ETH/USDT
return_168h,107.0,-0.022477243416322724,0.10957955605104568,-0.3538342088743516,-0.20990631060981596,-0.0796826492909169,-0.01703106462313264,0.03033334116133035,0.15631593056246043,0.31589977450101014,B_opportunities,2022,ETH/USDT
volatility_ratio_24_168,107.0,0.9199677438950379,0.32196277706820803,0.3656927667143278,0.480134323761666,0.679654404890094,0.8832094929666093,1.1000481079858933,1.4624652378408594,2.0481227363212007,B_opportunities,2022,ETH/USDT
natr_ratio_168,107.0,0.9429785688664575,0.27388371629699587,0.42205665298752304,0.5752283116991878,0.7387303175444202,0.9244414166561287,1.1179541435725349,1.3934504844312599,1.9203862431990577,B_opportunities,2022,ETH/USDT
up_fraction_24,107.0,0.5432242990654206,0.06913787421786012,0.3333333333333333,0.4166666666666667,0.5,0.5416666666666666,0.5833333333333334,0.625,0.7083333333333334,B_opportunities,2022,ETH/USDT
volume_price_interaction,107.0,0.005521242991434794,0.02505859837765261,-0.06657332613723627,-0.006227660334444268,-0.0014726806403722672,0.00034508996147396157,0.0037427103184450453,0.0327879770222119,0.14614237633512633,B_opportunities,2022,ETH/USDT
range_expansion_24,107.0,0.9573825180951311,0.6149819093103835,0.3550278006341118,0.38749299016369637,0.608966059406135,0.7927643971371187,1.0911579918036627,2.02894662388662,4.151717443309587,B_opportunities,2022,ETH/USDT
signal_density_168,107.0,0.016688918558077432,0.00608781527243543,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.017857142857142856,0.017857142857142856,0.02976190476190476,0.041666666666666664,B_opportunities,2022,ETH/USDT
ema20_distance,115.0,0.006352678095821062,0.009126244263213897,-0.013536415095536825,-0.002044470374945306,0.0008510602128649625,0.00309105704647461,0.009318426231634147,0.025464069960360252,0.05035009454341832,B_opportunities,2023,BTC/USDT
ema50_distance,115.0,0.007361794564775976,0.011294078558145262,-0.01803525210305057,-0.0044478485217421485,-1.562216456263421e-05,0.003652159973106528,0.012163787663585057,0.027906841820669957,0.053177978305301465,B_opportunities,2023,BTC/USDT
ema_gap,115.0,0.0009534297173045123,0.0034964732466491117,-0.01180011947180033,-0.004148237122858712,-0.0006601527306648667,0.0007247130466323027,0.002658453992182476,0.005415705461567332,0.01393009856595917,B_opportunities,2023,BTC/USDT
ema20_slope_6,115.0,0.002964726196291532,0.0037842997500384355,-0.0062851717449503575,-0.0007076610291813946,0.0005299954690379804,0.0018751211346514918,0.004656789282763585,0.010292163033109668,0.01666848984145819,B_opportunities,2023,BTC/USDT
ema50_slope_6,115.0,0.0011977096979083114,0.001924474724951617,-0.003577327298896704,-0.0009206281462667554,-7.496665307382688e-05,0.0006401735610817028,0.0023371903475380984,0.004746592370884128,0.008112749568260691,B_opportunities,2023,BTC/USDT
trend_efficiency_20,115.0,0.2807205047403322,0.1626081128079207,0.004960897727520825,0.061876228964340405,0.16077692647307987,0.2647333644797436,0.3931099695612047,0.6064163538696291,0.7839444499950048,B_opportunities,2023,BTC/USDT
range_ratio,115.0,0.006391799562474649,0.007293862872471418,0.00022663817436318763,0.0011920922413802056,0.0024316256506294954,0.004451380125803849,0.007087308993007881,0.01675982190397924,0.059653652349426364,B_opportunities,2023,BTC/USDT
body_to_range,115.0,0.468812607724409,0.2525372375400049,0.000743218134471114,0.06769331777218474,0.2580174111176194,0.4671714440237788,0.6602564875231431,0.8716605055642787,0.9684572219612833,B_opportunities,2023,BTC/USDT
close_location,115.0,0.5523227561694639,0.2853795470406077,5.523336094117277e-05,0.06990462865460614,0.32822964492612533,0.5884137094328259,0.7991565299736474,0.9705611019795989,1.0,B_opportunities,2023,BTC/USDT
natr14,115.0,0.00518758224345674,0.0024424857711675446,0.001017511384105987,0.0017851000821699704,0.003258467083310607,0.005015764126922831,0.006594023964291923,0.009984725675794538,0.011632197852738384,B_opportunities,2023,BTC/USDT
return_std_24,115.0,0.0033329759078199643,0.0019096415135251622,0.0005150827715927967,0.000818331658020702,0.002062402171976915,0.003103296264765251,0.004377437925075303,0.006462011741185529,0.011453835567519482,B_opportunities,2023,BTC/USDT
return_std_168,115.0,0.00421116111763972,0.0015116885145281262,0.0015983603880811632,0.0023116834453734162,0.003172598464326524,0.003928510587643686,0.005012321930685575,0.007464957062550377,0.008772964791774852,B_opportunities,2023,BTC/USDT
volatility_percentile_720,115.0,0.41839371980676326,0.2984300978690364,0.001388888888888889,0.01152777777777778,0.18541666666666667,0.38333333333333336,0.6770833333333333,0.9341666666666667,0.95,B_opportunities,2023,BTC/USDT
rsi14,115.0,58.898938179354886,10.023894617618753,37.451035739719465,43.460928038944346,52.4387332595805,56.93209177005409,65.86294321969744,77.00133498388996,89.42802827416168,B_opportunities,2023,BTC/USDT
macd_ratio,115.0,0.0020335197623581056,0.002471748004791217,-0.0028315028532750934,-0.0005530865163074145,0.0002798519685691726,0.0011223653974660657,0.00329354265320805,0.006776233213861438,0.011308979941643107,B_opportunities,2023,BTC/USDT
macd_signal_ratio,115.0,0.0010482218836523997,0.001465350430277103,-0.0025244936589412076,-0.0005258540752705167,5.42203364289349e-05,0.0006601320036183995,0.0016343065621899576,0.00399784956745679,0.006899145290118841,B_opportunities,2023,BTC/USDT
relative_volume_24,115.0,1.4427624785440534,1.625179841530264,0.32649514986725214,0.45377585598286685,0.6449484647636947,0.8896629883937179,1.3475018138584922,4.020777106547953,13.105606052990979,B_opportunities,2023,BTC/USDT
volume_zscore_24,115.0,0.39472620706776246,1.5529150726386944,-1.7454756528276612,-1.0337352328948042,-0.6524689905330707,-0.18620313996889604,0.5554200197691777,3.990290936983138,4.675907088307526,B_opportunities,2023,BTC/USDT
volume_trend_24_168,115.0,-0.16787770485204312,0.3369048736904118,-0.7663570807232212,-0.6286130160362907,-0.4388581217850824,-0.15899558421040116,0.028871452856945923,0.33915893779445105,0.8803259157625358,B_opportunities,2023,BTC/USDT
regime_duration,115.0,19.156521739130437,19.17444905512296,1.0,1.0,3.0,12.0,30.0,49.599999999999994,89.0,B_opportunities,2023,BTC/USDT
regime_transition,115.0,0.1391304347826087,0.3475971786810158,0.0,0.0,0.0,0.0,0.0,1.0,1.0,B_opportunities,2023,BTC/USDT
hour_of_day,115.0,12.365217391304348,6.933683908287553,0.0,1.0,6.0,13.0,18.0,22.0,23.0,B_opportunities,2023,BTC/USDT
day_of_week,115.0,3.4608695652173913,2.0912807983564448,0.0,0.0,2.0,4.0,5.5,6.0,6.0,B_opportunities,2023,BTC/USDT
distance_high_24,115.0,-0.0073935509928140805,0.005491800071176405,-0.03402414430484413,-0.018293399196765703,-0.009664923853065222,-0.006330212224770926,-0.00333149083307277,-0.000885488036090121,-0.00030614624137281776,B_opportunities,2023,BTC/USDT
distance_low_24,115.0,0.02155936297875029,0.015781153242008298,0.0016544390427191136,0.003852232093487085,0.008770092159950837,0.017814498933901968,0.030171952591515283,0.05414181799350746,0.06843156606716416,B_opportunities,2023,BTC/USDT
distance_high_168,115.0,-0.03236414715620389,0.02258349033659136,-0.12066951964147887,-0.0795679121753341,-0.04056671985608806,-0.027596774193548335,-0.016448858292039348,-0.004663906702206767,-0.00032956247740079103,B_opportunities,2023,BTC/USDT
distance_low_168,115.0,0.05558884945642237,0.05494257307008772,0.006684375728632785,0.01214403695775057,0.021854383956333323,0.03646677966101697,0.0661020196639226,0.15625126570421385,0.3613507768445965,B_opportunities,2023,BTC/USDT
candles_since_prior_signal,115.0,76.10434782608695,47.609591749400906,2.0,11.7,47.5,66.0,94.5,158.09999999999997,319.0,B_opportunities,2023,BTC/USDT
source_synthetic,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B_opportunities,2023,BTC/USDT
return_1h,115.0,0.0017156936908815001,0.007231790035877269,-0.012602846395327383,-0.004662850190842782,-0.0010794610569365148,0.0005950900977531592,0.0028405683858619968,0.010526926774061682,0.05527521879318287,B_opportunities,2023,BTC/USDT
return_3h,115.0,0.003864433385778941,0.009086851945668157,-0.01031310403940311,-0.003406064186977431,-0.0010599221805361325,0.001282439556492987,0.004776638392550825,0.02070668640449777,0.05838105449162767,B_opportunities,2023,BTC/USDT
return_6h,115.0,0.00599600916651479,0.01149932105351716,-0.02033771549378449,-0.005379531786753822,-0.0003296652658372201,0.0018489549482516576,0.009959640119979185,0.030686479825897804,0.05916067810557912,B_opportunities,2023,BTC/USDT
return_12h,115.0,0.009599152596304755,0.013959704359602719,-0.03093766873127135,-0.0038360800666651486,0.0006745105776555516,0.004245335216166657,0.015574175224062348,0.039508754599104315,0.05314523941866378,B_opportunities,2023,BTC/USDT
return_24h,115.0,0.013044943880847685,0.01402153424852907,-0.006466665621865597,-0.001760817852008889,0.0029107122271685437,0.008015404424132067,0.01855008344076814,0.04343932984408818,0.057488210447552035,B_opportunities,2023,BTC/USDT
return_72h,115.0,0.004092763321704801,0.03216518448751076,-0.0855224887852879,-0.043050654650937784,-0.007957519756342735,0.004879777327340573,0.016094835406560204,0.04314192716185425,0.15388891741371968,B_opportunities,2023,BTC/USDT
return_168h,115.0,0.019394741116741224,0.06870625592580476,-0.11227546386088771,-0.06798708356954,-0.015437337015095254,0.004825805248683146,0.033757201589946995,0.14655215580191114,0.35979285393228144,B_opportunities,2023,BTC/USDT
volatility_ratio_24_168,115.0,0.7947320586719142,0.3612026994127656,0.14252932079009137,0.29404272731127074,0.5329861936931142,0.7727350688517558,1.000729990317483,1.3595864057660954,2.2528891794795567,B_opportunities,2023,BTC/USDT
natr_ratio_168,115.0,0.8981451786448001,0.3187344180031954,0.2549916013080958,0.4887735916446684,0.679767829266197,0.8811540917377062,1.0539129050339602,1.4961399002585258,1.8986490081636884,B_opportunities,2023,BTC/USDT
up_fraction_24,115.0,0.5420289855072464,0.06991702915124506,0.375,0.4166666666666667,0.5,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.7083333333333334,B_opportunities,2023,BTC/USDT
volume_price_interaction,115.0,0.011338528091363752,0.07172625397222977,-0.03737097260160403,-0.007705566817089541,-0.000806352198791828,0.0003861945513152313,0.0021589586471519994,0.03630604796357147,0.7244152419963381,B_opportunities,2023,BTC/USDT
range_expansion_24,115.0,1.3639192046267627,1.3728711182246371,0.17910324213307635,0.406628479649759,0.5946912457818585,0.9299193240087896,1.5269287315010955,3.7694303296360276,11.069440629431256,B_opportunities,2023,BTC/USDT
signal_density_168,115.0,0.01744306418219461,0.0058322111136892806,0.005952380952380952,0.011904761904761904,0.011904761904761904,0.017857142857142856,0.023809523809523808,0.02976190476190476,0.02976190476190476,B_opportunities,2023,BTC/USDT
ema20_distance,102.0,0.006602897237522307,0.00892338782379465,-0.006550828493674943,-0.001613844917216972,0.0009170604476231858,0.0034203566190625923,0.00993059347157077,0.022573375274935765,0.040303538039224485,B_opportunities,2023,ETH/USDT
ema50_distance,102.0,0.00747227195644645,0.011167123052040684,-0.01398107229776746,-0.0034815768850685936,0.0006349772398940856,0.003884473033546998,0.013581411899859674,0.030725368926428315,0.04630573873799526,B_opportunities,2023,ETH/USDT
ema_gap,102.0,0.0008142715779575387,0.003360543114765537,-0.010383598979197045,-0.005349879122682198,-0.0009122646378000112,0.000722681708850737,0.0026931685758557794,0.005939153231498127,0.011333945202991587,B_opportunities,2023,ETH/USDT
ema20_slope_6,102.0,0.003330010111999234,0.003996089706452891,-0.0038533567195420115,-0.0005785405912007434,0.0005429692669976505,0.0016487347913890504,0.005652586853625019,0.01064549152784556,0.01706879884537238,B_opportunities,2023,ETH/USDT
ema50_slope_6,102.0,0.00127937920826281,0.0019755369764029827,-0.0037191614940896844,-0.0012027029399992836,-3.1551500351001405e-06,0.000756527166593024,0.0024990149253588667,0.00477259572255798,0.0071882398164282435,B_opportunities,2023,ETH/USDT
trend_efficiency_20,102.0,0.270520286893599,0.16383915904416024,0.006136014999146087,0.0636930319236871,0.1371741191059011,0.2547382352168146,0.3806194689368223,0.5062164551588921,0.7886490632190225,B_opportunities,2023,ETH/USDT
range_ratio,102.0,0.006724205036538116,0.006927390008799381,0.0005227505390865133,0.0013003050137005516,0.002621016943060161,0.004307668191414468,0.008935727126854889,0.016691282744542204,0.0529783241443818,B_opportunities,2023,ETH/USDT
body_to_range,102.0,0.41751217430174437,0.25799639073559033,0.00452488687782433,0.059464487907780285,0.2052061925800853,0.3808664698253301,0.63559218559219,0.8360124212769507,0.9916201117317881,B_opportunities,2023,ETH/USDT
close_location,102.0,0.47066758916093304,0.29247602750349594,0.0,0.050963613937707056,0.2478571428571232,0.4345744982156601,0.7179516128362962,0.9373976486994595,1.0,B_opportunities,2023,ETH/USDT
natr14,102.0,0.006064481283442997,0.0024112125084388703,0.0014903095327402748,0.002681084840171312,0.004315806605912876,0.005822524527877808,0.007577219469098483,0.010149191010428266,0.012384377855323937,B_opportunities,2023,ETH/USDT
return_std_24,102.0,0.003951241033486032,0.0018894878586947757,0.0009607277615405553,0.0013894474633207917,0.0026257265864752946,0.003491017625086187,0.004918978790156293,0.007276420589530907,0.009561032842390169,B_opportunities,2023,ETH/USDT
return_std_168,102.0,0.004728722945902462,0.0014450856357286208,0.0019072389583270838,0.00252969571263259,0.0035347697065793646,0.004840961472270247,0.0057516270415825365,0.007143115683363055,0.008236643544049833,B_opportunities,2023,ETH/USDT
volatility_percentile_720,102.0,0.44742647058823537,0.3044186643587814,0.001388888888888889,0.008472222222222225,0.18402777777777776,0.4361111111111111,0.7225694444444444,0.9163888888888888,0.9638888888888889,B_opportunities,2023,ETH/USDT
rsi14,102.0,58.11112910373732,8.819294959391621,40.12596023683657,46.57616838047824,52.37750192419831,56.272708505916356,63.83214924167521,73.69253482875506,85.18735661438745,B_opportunities,2023,ETH/USDT
macd_ratio,102.0,0.0023821766316614863,0.002558393842725715,-0.002659533066461233,-0.0003606836271042303,0.00048056008480141995,0.0015039746357236265,0.004042847451557963,0.007783596959200486,0.010666666640427942,B_opportunities,2023,ETH/USDT
macd_signal_ratio,102.0,0.0013204267981732653,0.0015345347938121444,-0.0017563176882746231,-0.0005800119888019894,0.0002857931591680982,0.000822487134880778,0.0020420509358137925,0.0045430537310044965,0.005853056884221358,B_opportunities,2023,ETH/USDT
relative_volume_24,102.0,1.3034301083452113,1.4768591572474306,0.18941434256732395,0.3574129228734141,0.5416466898964065,0.8535266339875436,1.4882134488214707,3.5972720853544495,11.615573460146788,B_opportunities,2023,ETH/USDT
volume_zscore_24,102.0,0.28432291934168546,1.3682554775599949,-1.3004211657107714,-1.083749231002698,-0.67362660916228,-0.22725572865613042,0.7070471972099583,3.427633645254485,4.630070589138178,B_opportunities,2023,ETH/USDT
volume_trend_24_168,102.0,-0.12145343537684719,0.31079381643582504,-0.6929622153451305,-0.5697558154905812,-0.3361060896619464,-0.13111046595994746,0.035541525475999924,0.4081641726333926,1.0970662813248317,B_opportunities,2023,ETH/USDT
regime_duration,102.0,17.852941176470587,18.767149020374443,1.0,1.0,3.0,11.5,26.75,51.799999999999955,117.0,B_opportunities,2023,ETH/USDT
regime_transition,102.0,0.11764705882352941,0.3237808098282634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,B_opportunities,2023,ETH/USDT
hour_of_day,102.0,11.794117647058824,6.998356575532526,0.0,1.0,5.25,12.0,17.0,22.94999999999999,23.0,B_opportunities,2023,ETH/USDT
day_of_week,102.0,3.1862745098039214,2.0427626030968797,0.0,0.0,1.0,3.0,5.0,6.0,6.0,B_opportunities,2023,ETH/USDT
distance_high_24,102.0,-0.009099956985074044,0.005979456467981166,-0.03251355013550139,-0.020693735626744456,-0.01190153159970736,-0.007431919518763486,-0.005188434428804789,-0.0022698161236041304,-0.0007767136244338779,B_opportunities,2023,ETH/USDT
distance_low_24,102.0,0.025628153057115206,0.016543093504680813,0.0034094634466179663,0.004956797939844216,0.012873994330653338,0.021734792501768796,0.0349558486002981,0.0534428877667406,0.08624480708760829,B_opportunities,2023,ETH/USDT
distance_high_168,102.0,-0.03857816520488037,0.026735422814373234,-0.12471866040326118,-0.09732862825634714,-0.050496331216705104,-0.034207499794756735,-0.02083546710826356,-0.006466025363649012,-0.0024092221363802846,B_opportunities,2023,ETH/USDT
distance_low_168,102.0,0.05818055593603743,0.042641223297887124,0.010761936266401984,0.01451172294430736,0.027173923083225915,0.04941999454818047,0.07344585874470988,0.14473602258345017,0.2450470991457112,B_opportunities,2023,ETH/USDT
candles_since_prior_signal,102.0,85.0,48.20069429679483,8.0,27.150000000000002,52.25,71.5,111.0,166.84999999999997,274.0,B_opportunities,2023,ETH/USDT
source_synthetic,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B_opportunities,2023,ETH/USDT
return_1h,102.0,0.0012322997382912732,0.006419668421229704,-0.0114276555200028,-0.003979214031122491,-0.0012881216446500587,0.00012225733983628473,0.002257189508873658,0.011702615245981126,0.046161233073201524,B_opportunities,2023,ETH/USDT
return_3h,102.0,0.0037394154105157246,0.009437144048138446,-0.010979184924529206,-0.006678402425774853,-0.0010971947905047685,0.0016571099742942463,0.004901201354774343,0.022446440765348397,0.048142442196795754,B_opportunities,2023,ETH/USDT
return_6h,102.0,0.005675657570586116,0.011420746947438111,-0.010959563367495373,-0.0060193900223584505,-0.0010513658922504665,0.0015179869564589943,0.007233895616905683,0.028492246905511026,0.04608493776740574,B_opportunities,2023,ETH/USDT
