fold,evaluation_year,target,feature_set,model,pair,feature,ap_drop
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,ema20_distance,0.010046147613450407
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,ema50_distance,0.01443085468423679
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,ema_gap,-0.023487493981130758
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,ema20_slope_6,-0.00166085566258047
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,ema50_slope_6,-0.001825419369694159
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,trend_efficiency_20,-0.0031501218671786866
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,range_ratio,0.00511741289207579
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,body_to_range,0.0005002629662444283
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,close_location,-0.001057134422435842
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,natr14,-0.0009761035503668322
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_std_24,0.002662468795092835
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_std_168,-0.007082586245341083
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,volatility_percentile_720,0.0005165531124849595
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,rsi14,-0.00021970185148582436
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,macd_ratio,0.008680894931111552
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,macd_signal_ratio,-0.004089293900085907
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,relative_volume_24,0.004760797467434315
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,volume_zscore_24,0.0015680833547403277
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,volume_trend_24_168,-0.022556020192345334
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,regime_duration,0.0012877949277698513
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,regime_transition,-0.0004918861619128134
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,hour_of_day,-0.0011645827143345426
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,day_of_week,0.002708332710566974
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_24,0.012987283544555825
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_24,0.005950110193496764
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_168,-0.004306456494549971
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_168,0.00025189709485046174
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,candles_since_prior_signal,-0.005882068454211816
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,source_synthetic,0.0
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,pair,0.0
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,regime,0.005927391197626808
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_1h,0.0021352847259973884
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_3h,-0.007768686267636123
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_6h,-0.007049968474869606
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_12h,-0.0023587410737651027
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_24h,0.0034281499332091125
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_72h,-0.015092686918985835
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,return_168h,0.0007470149586109772
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,volatility_ratio_24_168,0.003909840923102
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,natr_ratio_168,-0.00842787189045289
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,up_fraction_24,0.0018797941087870251
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,volume_price_interaction,-0.0002984257897036824
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,range_expansion_24,0.0018676564533952982
2,2021,profitable_after_fees,A_all,forest,ETH/USDT,signal_density_168,0.0008747151343321083
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,ema20_distance,-0.0006461843660651353
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,ema50_distance,0.004105258974269332
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,ema_gap,-0.011017311981805685
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,ema20_slope_6,-0.0022695047357955134
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,ema50_slope_6,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,trend_efficiency_20,-0.005048300967071022
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,range_ratio,-0.001300200325838552
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,body_to_range,-0.005748115894243529
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,close_location,0.003836562774898226
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,natr14,-0.0022030579345787005
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_std_24,0.0019136038844868402
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_std_168,-0.012826381345799831
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,volatility_percentile_720,0.0032968651991131157
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,rsi14,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,macd_ratio,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,macd_signal_ratio,-0.003193112689983846
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,relative_volume_24,-0.0009318412568498821
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,volume_zscore_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,volume_trend_24_168,-0.00011548037156922097
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,regime_duration,0.004367019950639502
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,regime_transition,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,hour_of_day,-0.001139304944286934
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,day_of_week,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_24,-0.0007573814151239181
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_24,-0.0001623627218346376
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_168,-0.02361638007993681
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_168,0.00010845697209031317
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,candles_since_prior_signal,-0.004537927140590832
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,source_synthetic,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,pair,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,regime,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_1h,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_3h,-0.0008605711632440801
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_6h,0.0012992193088601407
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_12h,0.009967858643954589
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_24h,0.0004685068515736801
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_72h,-0.000961132187969079
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,return_168h,-0.0030048055714029056
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,volatility_ratio_24_168,0.030461996949492254
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,natr_ratio_168,-0.014320053393078977
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,up_fraction_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,volume_price_interaction,-0.00824667564225734
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,range_expansion_24,-0.0008341739368332527
2,2021,profitable_after_fees,A_all,hist_gradient,ALL,signal_density_168,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_distance,-0.0007921451066653465
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_distance,-0.0018369396901571726
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema_gap,0.028397297332812894
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_slope_6,-0.001702978047509962
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_slope_6,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,trend_efficiency_20,-0.0071245424757543545
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,range_ratio,-0.0018391647541342038
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,body_to_range,-0.009179709713506548
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,close_location,-0.01866566511424304
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,natr14,-0.0038509845157120304
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_24,6.091924475976063e-05
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_168,0.005426955923624281
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volatility_percentile_720,0.0004811473729096442
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,rsi14,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_ratio,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_signal_ratio,0.008844432219037154
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,relative_volume_24,-0.012869664337992692
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_zscore_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_trend_24_168,0.000597222372822929
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_duration,0.009104137661264056
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_transition,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,hour_of_day,-0.010096252051851181
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,day_of_week,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_24,-0.03777112625246598
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_24,0.0003567004688085536
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_168,-0.04659731373896331
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_168,-0.0011553793138591544
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,candles_since_prior_signal,-0.008555128273079212
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,source_synthetic,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,pair,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_1h,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_3h,0.0005580799960360575
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_6h,-0.0009208909025210285
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_12h,0.0032228821378224213
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_24h,0.0026121913090052704
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_72h,-7.965159447392844e-05
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_168h,-0.01039842876026037
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volatility_ratio_24_168,0.048727359608922584
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,natr_ratio_168,-0.008997046770814162
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,up_fraction_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_price_interaction,-0.007414001407205162
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,range_expansion_24,0.005602005394447274
2,2021,profitable_after_fees,A_all,hist_gradient,BTC/USDT,signal_density_168,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema20_distance,-0.0010932297068939056
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema50_distance,0.0049892499864841455
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema_gap,-0.016096693692971953
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema20_slope_6,-0.00044024519313995425
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema50_slope_6,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,trend_efficiency_20,-0.00172992267851028
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,range_ratio,-0.002164821258318572
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,body_to_range,0.004431838970184954
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,close_location,0.001990008269043886
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,natr14,-0.0037073206791606674
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_std_24,0.00044235023077889474
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_std_168,0.003795461482996476
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volatility_percentile_720,0.00910064658667481
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,rsi14,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,macd_ratio,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,macd_signal_ratio,0.017261267236825972
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,relative_volume_24,0.0028088776478448576
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_zscore_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_trend_24_168,-0.0018348209993235092
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime_duration,-0.0034968093108153817
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime_transition,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,hour_of_day,-0.00011852540720704481
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,day_of_week,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_high_24,0.013368727641466424
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_low_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_high_168,-0.008177717507481605
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_low_168,0.0006355656755079134
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,candles_since_prior_signal,-0.010843252469224407
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,source_synthetic,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,pair,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_1h,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_3h,-0.0007011070097156328
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_6h,0.0019004991370836961
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_12h,0.016121237177438446
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_24h,0.0015102644400423748
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_72h,-0.0021753830407837036
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_168h,0.0026176502812564895
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volatility_ratio_24_168,0.014384413729163012
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,natr_ratio_168,-0.03653113845607283
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,up_fraction_24,0.0
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_price_interaction,-0.004708279425580497
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,range_expansion_24,-0.004863138475241206
2,2021,profitable_after_fees,A_all,hist_gradient,ETH/USDT,signal_density_168,0.0
3,2022,profitable_after_fees,A_all,logistic,ALL,ema20_distance,-0.00533473093973863
3,2022,profitable_after_fees,A_all,logistic,ALL,ema50_distance,-0.018319266651706745
3,2022,profitable_after_fees,A_all,logistic,ALL,ema_gap,0.0023357828794196753
3,2022,profitable_after_fees,A_all,logistic,ALL,ema20_slope_6,0.006271124613418037
3,2022,profitable_after_fees,A_all,logistic,ALL,ema50_slope_6,0.00829633770758544
3,2022,profitable_after_fees,A_all,logistic,ALL,trend_efficiency_20,-4.478793800366532e-05
3,2022,profitable_after_fees,A_all,logistic,ALL,range_ratio,0.009584445192971691
3,2022,profitable_after_fees,A_all,logistic,ALL,body_to_range,-0.001304682954463084
3,2022,profitable_after_fees,A_all,logistic,ALL,close_location,0.004318738728838441
3,2022,profitable_after_fees,A_all,logistic,ALL,natr14,0.005772085619046981
3,2022,profitable_after_fees,A_all,logistic,ALL,return_std_24,0.002776237220580032
3,2022,profitable_after_fees,A_all,logistic,ALL,return_std_168,-0.014109289775210088
3,2022,profitable_after_fees,A_all,logistic,ALL,volatility_percentile_720,-0.006107265161729399
3,2022,profitable_after_fees,A_all,logistic,ALL,rsi14,0.0018386122830986174
3,2022,profitable_after_fees,A_all,logistic,ALL,macd_ratio,-0.007032506837465961
3,2022,profitable_after_fees,A_all,logistic,ALL,macd_signal_ratio,-0.008639051072685774
3,2022,profitable_after_fees,A_all,logistic,ALL,relative_volume_24,-0.005960141531066869
3,2022,profitable_after_fees,A_all,logistic,ALL,volume_zscore_24,0.002159282691431138
3,2022,profitable_after_fees,A_all,logistic,ALL,volume_trend_24_168,0.004988602306737551
3,2022,profitable_after_fees,A_all,logistic,ALL,regime_duration,-0.004516423330943524
3,2022,profitable_after_fees,A_all,logistic,ALL,regime_transition,-0.0034692822945753266
3,2022,profitable_after_fees,A_all,logistic,ALL,hour_of_day,0.007283401177664461
3,2022,profitable_after_fees,A_all,logistic,ALL,day_of_week,0.00736923007516473
3,2022,profitable_after_fees,A_all,logistic,ALL,distance_high_24,-0.006851483024698772
3,2022,profitable_after_fees,A_all,logistic,ALL,distance_low_24,-0.0057883130700402225
3,2022,profitable_after_fees,A_all,logistic,ALL,distance_high_168,0.015489550091197549
3,2022,profitable_after_fees,A_all,logistic,ALL,distance_low_168,0.00015930341252147948
3,2022,profitable_after_fees,A_all,logistic,ALL,candles_since_prior_signal,-0.005802688892231567
3,2022,profitable_after_fees,A_all,logistic,ALL,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,logistic,ALL,pair,-0.003829400368586459
3,2022,profitable_after_fees,A_all,logistic,ALL,regime,0.02291198167338689
3,2022,profitable_after_fees,A_all,logistic,ALL,return_1h,0.0009371289054011337
3,2022,profitable_after_fees,A_all,logistic,ALL,return_3h,0.00817452687365583
3,2022,profitable_after_fees,A_all,logistic,ALL,return_6h,-0.025747497856825896
3,2022,profitable_after_fees,A_all,logistic,ALL,return_12h,-0.016928102996131327
3,2022,profitable_after_fees,A_all,logistic,ALL,return_24h,2.278046499885426e-05
3,2022,profitable_after_fees,A_all,logistic,ALL,return_72h,0.011828691957780893
3,2022,profitable_after_fees,A_all,logistic,ALL,return_168h,-9.013030572019298e-05
3,2022,profitable_after_fees,A_all,logistic,ALL,volatility_ratio_24_168,0.017014754195279074
3,2022,profitable_after_fees,A_all,logistic,ALL,natr_ratio_168,0.023519759037624988
3,2022,profitable_after_fees,A_all,logistic,ALL,up_fraction_24,0.0005015499418431121
3,2022,profitable_after_fees,A_all,logistic,ALL,volume_price_interaction,-0.0007580762645949165
3,2022,profitable_after_fees,A_all,logistic,ALL,range_expansion_24,0.00040557054447731833
3,2022,profitable_after_fees,A_all,logistic,ALL,signal_density_168,-0.0026287515762722924
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,ema20_distance,-0.020255279924440595
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,ema50_distance,-0.011297953485753761
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,ema_gap,-0.010409762342309448
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,ema20_slope_6,0.0055721044867999186
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,ema50_slope_6,0.013287842146310291
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,trend_efficiency_20,0.0018026336767810365
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,range_ratio,0.0026307498915414396
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,body_to_range,-0.0026749039533485175
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,close_location,-0.020497190053972363
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,natr14,0.013761821018198487
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_std_24,0.014537485592240143
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_std_168,0.0038572769958096407
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,volatility_percentile_720,0.006520279330815004
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,rsi14,0.0014563841727714781
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,macd_ratio,-0.0043303402280969
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,macd_signal_ratio,-0.019974378773999157
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,relative_volume_24,0.0054038624605757994
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,volume_zscore_24,0.002209295179972907
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,volume_trend_24_168,0.004896142639811622
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,regime_duration,0.001007033559716597
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,regime_transition,-0.002922430459501746
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,hour_of_day,0.021497423350748206
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,day_of_week,0.0038002120880116785
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,distance_high_24,-0.03818518688146083
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,distance_low_24,-0.000772413801856849
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,distance_high_168,-0.012072067626224925
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,distance_low_168,0.0010230760646202652
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,candles_since_prior_signal,0.0007093187784690628
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,regime,0.023548165307894386
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_1h,0.006037128731404162
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_3h,0.007423979075690941
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_6h,0.0026005416677152837
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_12h,-0.016519143687786248
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_24h,-0.00028119948518344023
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_72h,0.018684058434974966
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,return_168h,-0.0004151573446335803
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,volatility_ratio_24_168,-0.041814100767954686
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,natr_ratio_168,0.00823655447602556
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,up_fraction_24,0.0005875779285643609
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,volume_price_interaction,0.002322996774913729
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,range_expansion_24,-0.017960168681560695
3,2022,profitable_after_fees,A_all,logistic,BTC/USDT,signal_density_168,0.004884998618560528
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,ema20_distance,-0.020066012464110144
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,ema50_distance,0.0013879793615514946
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,ema_gap,-0.011153221406659827
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,ema20_slope_6,-0.003584933792261454
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,ema50_slope_6,0.007933120166139507
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,trend_efficiency_20,0.0007039114812247652
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,range_ratio,0.008313946943061442
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,body_to_range,0.0037029709685940473
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,close_location,0.00390344986310411
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,natr14,0.0009553954502098949
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_std_24,0.01111761120707433
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_std_168,-0.0017349084192857522
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,volatility_percentile_720,0.0017247609418661696
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,rsi14,0.0005989515689360051
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,macd_ratio,-0.001237908360180599
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,macd_signal_ratio,-0.0044619873665666665
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,relative_volume_24,-0.0063921637237135025
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,volume_zscore_24,0.009174821379463793
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,volume_trend_24_168,-0.0031052877600918904
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,regime_duration,0.0029849447976158703
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,regime_transition,0.0011568898544144963
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,hour_of_day,0.0057179106885261914
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,day_of_week,0.004382604307921885
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,distance_high_24,0.0028811768790175294
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,distance_low_24,-0.0011140992457980465
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,distance_high_168,0.01946561184655245
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,distance_low_168,0.0007065374095629092
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,candles_since_prior_signal,0.00017800764095680469
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,regime,0.02534285527152752
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_1h,-0.006029940805973873
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_3h,0.007365720478178017
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_6h,-0.013253537452681688
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_12h,-0.020436883686429264
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_24h,0.0011472597748540443
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_72h,-0.0025020178871259144
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,return_168h,-0.00047828190208613436
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,volatility_ratio_24_168,-0.017103690230482027
