fold,evaluation_year,target,feature_set,model,feature,coefficient
1,2020,profitable_after_fees,A_all,logistic,numeric__ema20_distance,0.03373176475026963
1,2020,profitable_after_fees,A_all,logistic,numeric__ema50_distance,0.05755775648455662
1,2020,profitable_after_fees,A_all,logistic,numeric__ema_gap,0.07772275129767252
1,2020,profitable_after_fees,A_all,logistic,numeric__ema20_slope_6,-0.03383530605817939
1,2020,profitable_after_fees,A_all,logistic,numeric__ema50_slope_6,0.009005978365497996
1,2020,profitable_after_fees,A_all,logistic,numeric__trend_efficiency_20,0.03857919814119295
1,2020,profitable_after_fees,A_all,logistic,numeric__range_ratio,-0.006405407442755511
1,2020,profitable_after_fees,A_all,logistic,numeric__body_to_range,0.10304708548440276
1,2020,profitable_after_fees,A_all,logistic,numeric__close_location,0.10946702963838273
1,2020,profitable_after_fees,A_all,logistic,numeric__natr14,0.034317659703451506
1,2020,profitable_after_fees,A_all,logistic,numeric__return_std_24,0.11149341717085665
1,2020,profitable_after_fees,A_all,logistic,numeric__return_std_168,-0.10679214914156748
1,2020,profitable_after_fees,A_all,logistic,numeric__volatility_percentile_720,0.05446103843924516
1,2020,profitable_after_fees,A_all,logistic,numeric__rsi14,0.3020796431473808
1,2020,profitable_after_fees,A_all,logistic,numeric__macd_ratio,0.023111215539764706
1,2020,profitable_after_fees,A_all,logistic,numeric__macd_signal_ratio,-0.007608285446003691
1,2020,profitable_after_fees,A_all,logistic,numeric__relative_volume_24,-0.03390373717443093
1,2020,profitable_after_fees,A_all,logistic,numeric__volume_zscore_24,-0.0802706906920433
1,2020,profitable_after_fees,A_all,logistic,numeric__volume_trend_24_168,-0.1040492074639055
1,2020,profitable_after_fees,A_all,logistic,numeric__regime_duration,0.21233056262402764
1,2020,profitable_after_fees,A_all,logistic,numeric__regime_transition,0.10294367912217316
1,2020,profitable_after_fees,A_all,logistic,numeric__hour_of_day,0.058364155826627684
1,2020,profitable_after_fees,A_all,logistic,numeric__day_of_week,-0.0044144192365776404
1,2020,profitable_after_fees,A_all,logistic,numeric__distance_high_24,-0.3838848617659409
1,2020,profitable_after_fees,A_all,logistic,numeric__distance_low_24,-0.12563775449117892
1,2020,profitable_after_fees,A_all,logistic,numeric__distance_high_168,0.23473147675815823
1,2020,profitable_after_fees,A_all,logistic,numeric__distance_low_168,0.03480048558131422
1,2020,profitable_after_fees,A_all,logistic,numeric__candles_since_prior_signal,-0.01259222476257839
1,2020,profitable_after_fees,A_all,logistic,numeric__source_synthetic,0.0
1,2020,profitable_after_fees,A_all,logistic,numeric__return_1h,-0.1063527630445366
1,2020,profitable_after_fees,A_all,logistic,numeric__return_3h,-0.0007931390052358996
1,2020,profitable_after_fees,A_all,logistic,numeric__return_6h,-0.0010810692537197636
1,2020,profitable_after_fees,A_all,logistic,numeric__return_12h,0.08897787386510549
1,2020,profitable_after_fees,A_all,logistic,numeric__return_24h,-0.1217777804220108
1,2020,profitable_after_fees,A_all,logistic,numeric__return_72h,-0.21242678280038887
1,2020,profitable_after_fees,A_all,logistic,numeric__return_168h,0.1956237353451912
1,2020,profitable_after_fees,A_all,logistic,numeric__volatility_ratio_24_168,0.19668757556432329
1,2020,profitable_after_fees,A_all,logistic,numeric__natr_ratio_168,-0.18252838220164203
1,2020,profitable_after_fees,A_all,logistic,numeric__up_fraction_24,0.17734627087173455
1,2020,profitable_after_fees,A_all,logistic,numeric__volume_price_interaction,-0.14751520342665794
1,2020,profitable_after_fees,A_all,logistic,numeric__range_expansion_24,-0.15135973269701533
1,2020,profitable_after_fees,A_all,logistic,numeric__signal_density_168,0.10088351018328451
1,2020,profitable_after_fees,A_all,logistic,category__pair_BTC/USDT,0.01458892603657364
1,2020,profitable_after_fees,A_all,logistic,category__pair_ETH/USDT,-0.014960015260949025
1,2020,profitable_after_fees,A_all,logistic,category__regime_HIGH_VOLATILITY,-0.20679037393728095
1,2020,profitable_after_fees,A_all,logistic,category__regime_RANGE,0.04124203206752145
1,2020,profitable_after_fees,A_all,logistic,category__regime_TREND_DOWN,-0.04520040972172903
1,2020,profitable_after_fees,A_all,logistic,category__regime_TREND_UP,0.21037766236711306
1,2020,profitable_after_fees,B_reduced,logistic,numeric__ema20_distance,-0.0012336214562135908
1,2020,profitable_after_fees,B_reduced,logistic,numeric__ema50_distance,0.0006958005115358597
1,2020,profitable_after_fees,B_reduced,logistic,numeric__ema20_slope_6,-0.02388223927184129
1,2020,profitable_after_fees,B_reduced,logistic,numeric__ema50_slope_6,-0.023267767519767116
1,2020,profitable_after_fees,B_reduced,logistic,numeric__trend_efficiency_20,0.008219562731612442
1,2020,profitable_after_fees,B_reduced,logistic,numeric__range_ratio,0.04392410675913698
1,2020,profitable_after_fees,B_reduced,logistic,numeric__body_to_range,0.08642346177054419
1,2020,profitable_after_fees,B_reduced,logistic,numeric__close_location,0.08988139641181495
1,2020,profitable_after_fees,B_reduced,logistic,numeric__natr14,0.06651353495543452
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_std_24,0.17500444518869263
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_std_168,-0.06758881712209491
1,2020,profitable_after_fees,B_reduced,logistic,numeric__volatility_percentile_720,0.0843529385853415
1,2020,profitable_after_fees,B_reduced,logistic,numeric__rsi14,0.23490897617928216
1,2020,profitable_after_fees,B_reduced,logistic,numeric__macd_ratio,0.011198257377168596
1,2020,profitable_after_fees,B_reduced,logistic,numeric__relative_volume_24,-0.023878672307635594
1,2020,profitable_after_fees,B_reduced,logistic,numeric__volume_zscore_24,-0.11003077557102232
1,2020,profitable_after_fees,B_reduced,logistic,numeric__volume_trend_24_168,-0.07301237370353283
1,2020,profitable_after_fees,B_reduced,logistic,numeric__regime_duration,0.20898361031252544
1,2020,profitable_after_fees,B_reduced,logistic,numeric__regime_transition,0.09264963118564298
1,2020,profitable_after_fees,B_reduced,logistic,numeric__hour_of_day,0.06001840668665884
1,2020,profitable_after_fees,B_reduced,logistic,numeric__day_of_week,0.011717284062906895
1,2020,profitable_after_fees,B_reduced,logistic,numeric__distance_high_168,0.23326320402267306
1,2020,profitable_after_fees,B_reduced,logistic,numeric__distance_low_168,-0.01800970292450791
1,2020,profitable_after_fees,B_reduced,logistic,numeric__candles_since_prior_signal,0.0021502036440600356
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_1h,-0.1330577464710127
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_6h,-0.05788171607934518
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_24h,-0.13019186222840567
1,2020,profitable_after_fees,B_reduced,logistic,numeric__return_168h,0.18008276497608663
1,2020,profitable_after_fees,B_reduced,logistic,numeric__volatility_ratio_24_168,0.2587430892496483
1,2020,profitable_after_fees,B_reduced,logistic,numeric__natr_ratio_168,-0.1577579097898069
1,2020,profitable_after_fees,B_reduced,logistic,numeric__up_fraction_24,0.17031133473834645
1,2020,profitable_after_fees,B_reduced,logistic,numeric__volume_price_interaction,-0.1668701812487343
1,2020,profitable_after_fees,B_reduced,logistic,numeric__range_expansion_24,-0.1038590946661137
1,2020,profitable_after_fees,B_reduced,logistic,numeric__signal_density_168,0.11659434339698097
1,2020,profitable_after_fees,B_reduced,logistic,category__pair_BTC/USDT,-0.02622890371677468
1,2020,profitable_after_fees,B_reduced,logistic,category__pair_ETH/USDT,0.026128775987824468
1,2020,profitable_after_fees,B_reduced,logistic,category__regime_HIGH_VOLATILITY,-0.22588866581147424
1,2020,profitable_after_fees,B_reduced,logistic,category__regime_RANGE,0.041599877305449236
1,2020,profitable_after_fees,B_reduced,logistic,category__regime_TREND_DOWN,-0.03300471436122407
1,2020,profitable_after_fees,B_reduced,logistic,category__regime_TREND_UP,0.2171933751382989
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__ema20_distance,0.07896600217421607
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__ema50_distance,0.0992663625032675
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__ema_gap,0.10254434464865159
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__ema20_slope_6,-0.008049172369187126
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__ema50_slope_6,0.029870647551123935
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__trend_efficiency_20,0.09255221161747341
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__range_ratio,-0.13140749143601935
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__body_to_range,0.0778721584151433
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__close_location,0.12329169165006626
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_24,-0.36850751664113407
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_24,-0.09430686368155347
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_168,0.24505393803584083
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_168,0.0054372137914131076
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_1h,-0.1265053202144971
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_3h,0.0032801889179025793
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_6h,0.045148800547101096
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_12h,0.1247246709714827
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_24h,-0.12270032782054517
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_72h,-0.21331014090604009
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__return_168h,0.18112408602849617
1,2020,profitable_after_fees,C_price_trend,logistic,numeric__up_fraction_24,0.17238857697741813
1,2020,profitable_after_fees,C_price_trend,logistic,category__pair_BTC/USDT,-0.007093211858174193
1,2020,profitable_after_fees,C_price_trend,logistic,category__pair_ETH/USDT,0.006693514535606371
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_distance,0.07960678370854175
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_distance,0.0951525786300464
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema_gap,0.0873176228550339
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_slope_6,-0.00430688173603201
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_slope_6,0.02646393831506891
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__trend_efficiency_20,0.0995286101123683
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__range_ratio,-0.023871773331769965
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__body_to_range,0.09759821233260142
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__close_location,0.1097907832839109
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_24,-0.36124072886552416
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_24,-0.11711800341879124
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_168,0.26697807410515434
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_168,0.010871041584660677
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_1h,-0.14179552617057492
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_3h,-0.0009916559438485244
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_6h,0.05230812849839626
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_12h,0.13548733356507847
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_24h,-0.14131598752425636
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_72h,-0.2136342203737479
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_168h,0.17918201426948518
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__up_fraction_24,0.20286902393007347
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__natr14,0.017736909787331424
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_24,0.09215262537896579
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_168,-0.0997367836627431
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__volatility_percentile_720,0.038630329618444884
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__volatility_ratio_24_168,0.14478674008225745
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__natr_ratio_168,-0.26780826310924893
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,numeric__range_expansion_24,-0.16161025373274807
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,category__pair_BTC/USDT,0.002188085432441933
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,category__pair_ETH/USDT,-0.0029149079813623763
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema20_distance,0.039226461981035146
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema50_distance,0.06143393228714869
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema_gap,0.0777628954062569
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema20_slope_6,-0.03602389609086356
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema50_slope_6,0.0060153945353344455
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__trend_efficiency_20,0.02292514878409682
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__range_ratio,0.0036989510783285956
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__body_to_range,0.11713484558947751
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__close_location,0.10193428335912352
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__natr14,0.03148326200946052
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_std_24,0.1170417670453302
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_std_168,-0.10552928483610179
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volatility_percentile_720,0.030050510904579886
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__rsi14,0.3127027776105176
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__macd_ratio,0.025853009189935036
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__macd_signal_ratio,-0.0011358317305993322
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__relative_volume_24,-0.03439470151648871
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_zscore_24,-0.07219919741310293
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_trend_24_168,-0.09719641960056366
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__hour_of_day,0.04479321388908775
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__day_of_week,-0.003187341100675258
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_high_24,-0.3826180136778852
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_low_24,-0.1116832021501636
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_high_168,0.25097799030622087
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_low_168,0.03259825184660651
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__candles_since_prior_signal,-0.03515503977050644
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__source_synthetic,0.0
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_1h,-0.08143691215343972
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_3h,-0.01700337281705651
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_6h,0.014758039589684122
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_12h,0.08602942644315884
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_24h,-0.15056820201625112
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_72h,-0.2308268850550325
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_168h,0.21669639441666622
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volatility_ratio_24_168,0.19227289342369525
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__natr_ratio_168,-0.22639132453420346
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__up_fraction_24,0.18962668148667908
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_price_interaction,-0.1473588678701393
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__range_expansion_24,-0.1409071644814393
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,numeric__signal_density_168,0.09930611469273584
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,category__pair_BTC/USDT,0.025190402206811104
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,category__pair_ETH/USDT,-0.024640724600916243
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema20_distance,0.031431540209609
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema50_distance,0.05698199430085829
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema_gap,0.0814329904791783
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema20_slope_6,-0.03422003788681569
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema50_slope_6,0.010698298875876767
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__trend_efficiency_20,0.04075926003554461
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__range_ratio,-0.003058444306611401
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__body_to_range,0.10675264590129797
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__close_location,0.10881791287901373
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__natr14,0.03333166999883711
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_std_24,0.11347074436979487
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_std_168,-0.10598135764270099
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volatility_percentile_720,0.05897423383915252
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__rsi14,0.30664594437554693
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__macd_ratio,0.021142220950915336
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__macd_signal_ratio,-0.010015482589646416
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__relative_volume_24,-0.03194247469303074
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_zscore_24,-0.0778895582939444
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_trend_24_168,-0.10551868409662454
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__regime_duration,0.20685466138084002
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__regime_transition,0.10249526848841255
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_high_24,-0.38393610767998354
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_low_24,-0.1279554672310139
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_high_168,0.23899711417751257
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_low_168,0.03396671560290856
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__candles_since_prior_signal,-0.01126025351318543
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__source_synthetic,0.0
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_1h,-0.10542851498667374
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_3h,-0.00878835743790342
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_6h,-0.0007853972116694706
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_12h,0.09598214038580895
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_24h,-0.12222898665430189
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_72h,-0.21000458341046802
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_168h,0.19193365117011443
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volatility_ratio_24_168,0.19665054863127612
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__natr_ratio_168,-0.1866714575743106
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__up_fraction_24,0.1789149915680411
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_price_interaction,-0.1485740690903851
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__range_expansion_24,-0.14910053600105633
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__signal_density_168,0.10301836407476352
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__pair_BTC/USDT,0.015026813947395006
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__pair_ETH/USDT,-0.015401585509565507
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_HIGH_VOLATILITY,-0.20436489319622297
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_RANGE,0.03712098272225949
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_TREND_DOWN,-0.04730225017867475
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_TREND_UP,0.2141713890904677
2,2021,profitable_after_fees,A_all,logistic,numeric__ema20_distance,0.030659329300303205
2,2021,profitable_after_fees,A_all,logistic,numeric__ema50_distance,0.08437899607816128
2,2021,profitable_after_fees,A_all,logistic,numeric__ema_gap,0.13087735341828047
2,2021,profitable_after_fees,A_all,logistic,numeric__ema20_slope_6,-0.013803140016533438
2,2021,profitable_after_fees,A_all,logistic,numeric__ema50_slope_6,0.07120957552807451
2,2021,profitable_after_fees,A_all,logistic,numeric__trend_efficiency_20,0.028396894138624503
2,2021,profitable_after_fees,A_all,logistic,numeric__range_ratio,-0.06648535000723452
2,2021,profitable_after_fees,A_all,logistic,numeric__body_to_range,-0.0012429915067322965
2,2021,profitable_after_fees,A_all,logistic,numeric__close_location,0.1375481570301879
2,2021,profitable_after_fees,A_all,logistic,numeric__natr14,-0.07913241284456497
2,2021,profitable_after_fees,A_all,logistic,numeric__return_std_24,-0.13813188839966029
2,2021,profitable_after_fees,A_all,logistic,numeric__return_std_168,0.039362349290477244
2,2021,profitable_after_fees,A_all,logistic,numeric__volatility_percentile_720,0.15359172002675753
2,2021,profitable_after_fees,A_all,logistic,numeric__rsi14,0.10333235081819434
2,2021,profitable_after_fees,A_all,logistic,numeric__macd_ratio,-0.02840382164408532
2,2021,profitable_after_fees,A_all,logistic,numeric__macd_signal_ratio,-0.09638542427048367
2,2021,profitable_after_fees,A_all,logistic,numeric__relative_volume_24,0.10891450257798622
2,2021,profitable_after_fees,A_all,logistic,numeric__volume_zscore_24,-0.11156978028108691
2,2021,profitable_after_fees,A_all,logistic,numeric__volume_trend_24_168,0.13437663380617798
2,2021,profitable_after_fees,A_all,logistic,numeric__regime_duration,0.3887493577291819
2,2021,profitable_after_fees,A_all,logistic,numeric__regime_transition,0.09520740836129618
2,2021,profitable_after_fees,A_all,logistic,numeric__hour_of_day,0.12471887063299437
2,2021,profitable_after_fees,A_all,logistic,numeric__day_of_week,0.001316066674587286
2,2021,profitable_after_fees,A_all,logistic,numeric__distance_high_24,-0.25844864229771997
2,2021,profitable_after_fees,A_all,logistic,numeric__distance_low_24,0.12075216770238122
2,2021,profitable_after_fees,A_all,logistic,numeric__distance_high_168,0.28151603907200706
2,2021,profitable_after_fees,A_all,logistic,numeric__distance_low_168,0.05739837265860979
2,2021,profitable_after_fees,A_all,logistic,numeric__candles_since_prior_signal,0.08680177955666114
2,2021,profitable_after_fees,A_all,logistic,numeric__source_synthetic,0.0
2,2021,profitable_after_fees,A_all,logistic,numeric__return_1h,-0.2190444357480919
2,2021,profitable_after_fees,A_all,logistic,numeric__return_3h,-0.024474169199715567
2,2021,profitable_after_fees,A_all,logistic,numeric__return_6h,0.024869963606158937
2,2021,profitable_after_fees,A_all,logistic,numeric__return_12h,0.12168557757462928
2,2021,profitable_after_fees,A_all,logistic,numeric__return_24h,-0.031210795133351704
2,2021,profitable_after_fees,A_all,logistic,numeric__return_72h,-0.10721793349669452
2,2021,profitable_after_fees,A_all,logistic,numeric__return_168h,-0.025483101802517998
2,2021,profitable_after_fees,A_all,logistic,numeric__volatility_ratio_24_168,0.2694489632581722
2,2021,profitable_after_fees,A_all,logistic,numeric__natr_ratio_168,-0.2417345837368574
2,2021,profitable_after_fees,A_all,logistic,numeric__up_fraction_24,0.06247200073828751
2,2021,profitable_after_fees,A_all,logistic,numeric__volume_price_interaction,-0.034349248875534776
2,2021,profitable_after_fees,A_all,logistic,numeric__range_expansion_24,-0.21088095811304275
2,2021,profitable_after_fees,A_all,logistic,numeric__signal_density_168,0.07067867169042595
2,2021,profitable_after_fees,A_all,logistic,category__pair_BTC/USDT,-0.03411214911621452
2,2021,profitable_after_fees,A_all,logistic,category__pair_ETH/USDT,0.034250091162916906
2,2021,profitable_after_fees,A_all,logistic,category__regime_HIGH_VOLATILITY,-0.2715463938392096
2,2021,profitable_after_fees,A_all,logistic,category__regime_LOW_VOLATILITY,0.04369054593076935
2,2021,profitable_after_fees,A_all,logistic,category__regime_RANGE,0.017634638609913877
2,2021,profitable_after_fees,A_all,logistic,category__regime_TREND_DOWN,0.04078222340986026
2,2021,profitable_after_fees,A_all,logistic,category__regime_TREND_UP,0.1695769279353687
2,2021,profitable_after_fees,B_reduced,logistic,numeric__ema20_distance,0.035209425643566675
2,2021,profitable_after_fees,B_reduced,logistic,numeric__ema50_distance,0.06288010697781905
2,2021,profitable_after_fees,B_reduced,logistic,numeric__ema20_slope_6,0.04620793616738848
2,2021,profitable_after_fees,B_reduced,logistic,numeric__ema50_slope_6,0.07411773706743978
2,2021,profitable_after_fees,B_reduced,logistic,numeric__trend_efficiency_20,0.011938237159089083
2,2021,profitable_after_fees,B_reduced,logistic,numeric__range_ratio,-0.02086838700141817
2,2021,profitable_after_fees,B_reduced,logistic,numeric__body_to_range,-0.008405473028749473
2,2021,profitable_after_fees,B_reduced,logistic,numeric__close_location,0.12854258473439764
2,2021,profitable_after_fees,B_reduced,logistic,numeric__natr14,-0.00946777855818603
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_std_24,-0.04052863681059162
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_std_168,0.06485847792238526
2,2021,profitable_after_fees,B_reduced,logistic,numeric__volatility_percentile_720,0.14996254079488847
2,2021,profitable_after_fees,B_reduced,logistic,numeric__rsi14,0.09126757690676257
2,2021,profitable_after_fees,B_reduced,logistic,numeric__macd_ratio,-0.028992708299362215
2,2021,profitable_after_fees,B_reduced,logistic,numeric__relative_volume_24,0.11859557092858156
2,2021,profitable_after_fees,B_reduced,logistic,numeric__volume_zscore_24,-0.12707837877644318
2,2021,profitable_after_fees,B_reduced,logistic,numeric__volume_trend_24_168,0.14759762332774848
2,2021,profitable_after_fees,B_reduced,logistic,numeric__regime_duration,0.3867080121700768
2,2021,profitable_after_fees,B_reduced,logistic,numeric__regime_transition,0.08443608563456236
2,2021,profitable_after_fees,B_reduced,logistic,numeric__hour_of_day,0.12899383209263712
2,2021,profitable_after_fees,B_reduced,logistic,numeric__day_of_week,-0.0010442855787717886
2,2021,profitable_after_fees,B_reduced,logistic,numeric__distance_high_168,0.2817257056344185
2,2021,profitable_after_fees,B_reduced,logistic,numeric__distance_low_168,0.044627780249864156
2,2021,profitable_after_fees,B_reduced,logistic,numeric__candles_since_prior_signal,0.07621161173173834
