fold,model,feature_set,feature,ap_drop
2,forest,A_all,trend_efficiency_20,0.02356287489597364
2,forest,A_all,body_ratio,0.010929938075730653
2,forest,A_all,range_ratio,-0.001184241986679509
2,forest,A_all,body_to_range,0.019782625245014434
2,forest,A_all,close_location,-0.0029741057365487897
2,forest,A_all,atr14,0.0
2,forest,A_all,natr14,0.006753043534903691
2,forest,A_all,return_std_24,-0.00025003506959140703
2,forest,A_all,return_std_168,0.0
2,forest,A_all,volatility_percentile_720,-0.0025609721994787247
2,forest,A_all,rsi14,0.015070284482476068
2,forest,A_all,macd_ratio,0.009292096792096805
2,forest,A_all,macd_signal_ratio,0.0028682324347840495
2,forest,A_all,macd_hist_ratio,0.0010565464325298553
2,forest,A_all,relative_volume_24,0.009306276564647017
2,forest,A_all,volume_zscore_24,0.0016710164135603593
2,forest,A_all,volume_trend_24_168,0.03919491209852827
2,forest,A_all,regime_duration,0.0244024581548191
2,forest,A_all,regime_transition,0.0
2,forest,A_all,hour_of_day,-0.0002649708532061479
2,forest,A_all,day_of_week,0.00036123232472351496
2,forest,A_all,distance_high_24,0.010728471807330053
2,forest,A_all,distance_low_24,-0.007763125961009698
2,forest,A_all,distance_high_168,0.0008472035445654483
2,forest,A_all,distance_low_168,-0.005021385183229976
2,forest,A_all,candles_since_prior_signal,0.026651268953865437
2,forest,A_all,source_synthetic,0.0
2,forest,A_all,pair,0.0
2,forest,A_all,regime,0.014342403628117914
2,forest,A_all,return_1h,-0.005282985033655245
2,forest,A_all,return_3h,0.004000154000154003
2,forest,A_all,return_6h,0.00012821293309099127
2,forest,A_all,return_12h,0.04331912084179642
2,forest,A_all,return_24h,-0.00456785807435293
2,forest,A_all,return_72h,0.011383491507033291
2,hist_gradient,A_all,ema20_distance,0.0
2,hist_gradient,A_all,ema50_distance,0.0
2,hist_gradient,A_all,ema_gap,-0.0002787068004459492
2,hist_gradient,A_all,ema20_slope_6,0.0
2,hist_gradient,A_all,ema50_slope_6,0.0001612412705286892
2,hist_gradient,A_all,trend_efficiency_20,0.0
2,hist_gradient,A_all,body_ratio,-0.0021470774507212167
2,hist_gradient,A_all,range_ratio,-0.008302599444506953
2,hist_gradient,A_all,body_to_range,-0.0325087895438167
2,hist_gradient,A_all,close_location,0.0
2,hist_gradient,A_all,atr14,0.0
2,hist_gradient,A_all,natr14,0.0003576184590275422
2,hist_gradient,A_all,return_std_24,-0.0017602231595338174
2,hist_gradient,A_all,return_std_168,0.0
2,hist_gradient,A_all,volatility_percentile_720,-0.010254362491671434
2,hist_gradient,A_all,rsi14,0.0
2,hist_gradient,A_all,macd_ratio,0.0
2,hist_gradient,A_all,macd_signal_ratio,0.006806587839569149
2,hist_gradient,A_all,macd_hist_ratio,0.0
2,hist_gradient,A_all,relative_volume_24,0.0023982483375499055
2,hist_gradient,A_all,volume_zscore_24,0.0
2,hist_gradient,A_all,volume_trend_24_168,0.0008177982940156259
2,hist_gradient,A_all,regime_duration,-0.009880087621103059
2,hist_gradient,A_all,regime_transition,0.0
2,hist_gradient,A_all,hour_of_day,0.0
2,hist_gradient,A_all,day_of_week,0.017807559808555806
2,hist_gradient,A_all,distance_high_24,0.0
2,hist_gradient,A_all,distance_low_24,0.0
2,hist_gradient,A_all,distance_high_168,-0.03749836982892942
2,hist_gradient,A_all,distance_low_168,-0.01577815430577752
2,hist_gradient,A_all,candles_since_prior_signal,0.015242192563337234
2,hist_gradient,A_all,source_synthetic,0.0
2,hist_gradient,A_all,pair,0.0
2,hist_gradient,A_all,regime,0.0
2,hist_gradient,A_all,return_1h,0.0
2,hist_gradient,A_all,return_3h,0.0
2,hist_gradient,A_all,return_6h,0.0
2,hist_gradient,A_all,return_12h,0.0
2,hist_gradient,A_all,return_24h,0.0
2,hist_gradient,A_all,return_72h,-0.007637703051261528
2,logistic,B_reduced,ema20_distance,-0.0006503158677071778
2,logistic,B_reduced,ema50_distance,0.003755602662608215
2,logistic,B_reduced,ema_gap,-0.013898529132677917
2,logistic,B_reduced,ema20_slope_6,-0.013500238306313158
2,logistic,B_reduced,ema50_slope_6,-0.008973097647812714
2,logistic,B_reduced,trend_efficiency_20,0.02982810392445943
2,logistic,B_reduced,range_ratio,0.0010044000089766691
2,logistic,B_reduced,body_to_range,0.05092361087199119
2,logistic,B_reduced,close_location,-0.005644945375693877
2,logistic,B_reduced,natr14,0.000990686978352917
2,logistic,B_reduced,return_std_24,-0.0021412569842445364
2,logistic,B_reduced,return_std_168,-0.00619155282951626
2,logistic,B_reduced,volatility_percentile_720,0.021700098803730472
2,logistic,B_reduced,rsi14,0.003727066936411764
2,logistic,B_reduced,macd_ratio,-0.015700772958826863
2,logistic,B_reduced,macd_signal_ratio,-0.030569118138324414
2,logistic,B_reduced,relative_volume_24,0.0012772602580703267
2,logistic,B_reduced,volume_zscore_24,0.0012001069895806553
2,logistic,B_reduced,volume_trend_24_168,0.05082634417878055
2,logistic,B_reduced,regime_duration,0.03814910855423579
2,logistic,B_reduced,regime_transition,0.0002759087198446382
2,logistic,B_reduced,hour_of_day,-0.013620699699110062
2,logistic,B_reduced,day_of_week,0.06706563342930866
2,logistic,B_reduced,distance_high_24,0.00011040638947614385
2,logistic,B_reduced,distance_low_24,0.011680952663306543
2,logistic,B_reduced,distance_high_168,0.06570115025845437
2,logistic,B_reduced,distance_low_168,-0.0010419691556938226
2,logistic,B_reduced,candles_since_prior_signal,0.0011205079221768277
2,logistic,B_reduced,pair,-0.0013007299407704065
2,logistic,B_reduced,regime,-0.0006895532961867882
2,logistic,B_reduced,return_1h,-0.00577533912802534
2,logistic,B_reduced,return_3h,0.0005820606782145354
2,logistic,B_reduced,return_6h,0.005545937949803718
2,logistic,B_reduced,return_12h,0.0020356864354748594
2,logistic,B_reduced,return_24h,0.0751008819429843
2,logistic,B_reduced,return_72h,-0.031229635378316523
2,forest,B_reduced,ema20_distance,-0.0023571506665198694
2,forest,B_reduced,ema50_distance,-0.002593279670964658
2,forest,B_reduced,ema_gap,-0.003935399649675282
2,forest,B_reduced,ema20_slope_6,-0.00569950202303147
2,forest,B_reduced,ema50_slope_6,-0.002917323155307091
2,forest,B_reduced,trend_efficiency_20,-0.007867307821359507
2,forest,B_reduced,range_ratio,-0.0085801766516031
2,forest,B_reduced,body_to_range,0.008237631451958808
2,forest,B_reduced,close_location,-0.0292102640616065
2,forest,B_reduced,natr14,-0.003080258116555786
2,forest,B_reduced,return_std_24,-0.0031639494163128354
2,forest,B_reduced,return_std_168,-0.004385148797340403
2,forest,B_reduced,volatility_percentile_720,-0.017463093027614767
2,forest,B_reduced,rsi14,-0.00879616255678084
2,forest,B_reduced,macd_ratio,-0.004535832072570449
2,forest,B_reduced,macd_signal_ratio,0.0005172306495734672
2,forest,B_reduced,relative_volume_24,-0.016615978728492835
2,forest,B_reduced,volume_zscore_24,-0.005474821398640917
2,forest,B_reduced,volume_trend_24_168,0.025485326707463174
2,forest,B_reduced,regime_duration,-0.005745925041876839
2,forest,B_reduced,regime_transition,0.0
2,forest,B_reduced,hour_of_day,-0.00787725595317218
2,forest,B_reduced,day_of_week,-0.0091325885443533
2,forest,B_reduced,distance_high_24,-0.03124772529032484
2,forest,B_reduced,distance_low_24,-0.005233359370078923
2,forest,B_reduced,distance_high_168,0.05886734209246392
2,forest,B_reduced,distance_low_168,-0.009121949167275933
2,forest,B_reduced,candles_since_prior_signal,-0.02734174638245866
2,forest,B_reduced,pair,0.0
2,forest,B_reduced,regime,-0.005360671058733446
2,forest,B_reduced,return_1h,-0.01919313348196115
2,forest,B_reduced,return_3h,-0.014376819048548558
2,forest,B_reduced,return_6h,0.0051810719749931415
2,forest,B_reduced,return_12h,0.020133830095896754
2,forest,B_reduced,return_24h,0.011638868733360416
2,forest,B_reduced,return_72h,-0.020982704757355624
2,hist_gradient,B_reduced,ema20_distance,0.0
2,hist_gradient,B_reduced,ema50_distance,0.0
2,hist_gradient,B_reduced,ema_gap,-0.0002787068004459492
2,hist_gradient,B_reduced,ema20_slope_6,0.0
2,hist_gradient,B_reduced,ema50_slope_6,0.0001612412705286892
2,hist_gradient,B_reduced,trend_efficiency_20,0.0
2,hist_gradient,B_reduced,range_ratio,-0.002872224360837561
2,hist_gradient,B_reduced,body_to_range,-0.03635589563246774
2,hist_gradient,B_reduced,close_location,0.0
2,hist_gradient,B_reduced,natr14,0.0016801555222325144
2,hist_gradient,B_reduced,return_std_24,0.00013611629888687915
2,hist_gradient,B_reduced,return_std_168,0.0
2,hist_gradient,B_reduced,volatility_percentile_720,0.0018739802859848536
2,hist_gradient,B_reduced,rsi14,0.0
2,hist_gradient,B_reduced,macd_ratio,0.0
2,hist_gradient,B_reduced,macd_signal_ratio,0.004241910140492004
2,hist_gradient,B_reduced,relative_volume_24,0.0022395668618882167
2,hist_gradient,B_reduced,volume_zscore_24,0.0
2,hist_gradient,B_reduced,volume_trend_24_168,-0.017828695563603485
2,hist_gradient,B_reduced,regime_duration,-0.025999981324874633
2,hist_gradient,B_reduced,regime_transition,0.0
2,hist_gradient,B_reduced,hour_of_day,0.0
2,hist_gradient,B_reduced,day_of_week,0.02206436700176632
2,hist_gradient,B_reduced,distance_high_24,0.0
2,hist_gradient,B_reduced,distance_low_24,0.0
2,hist_gradient,B_reduced,distance_high_168,0.027033204498896502
2,hist_gradient,B_reduced,distance_low_168,0.011981200401876816
2,hist_gradient,B_reduced,candles_since_prior_signal,-0.016529465476412968
2,hist_gradient,B_reduced,pair,0.0
2,hist_gradient,B_reduced,regime,0.0
2,hist_gradient,B_reduced,return_1h,-0.0017855556317095123
2,hist_gradient,B_reduced,return_3h,0.0
2,hist_gradient,B_reduced,return_6h,0.0
2,hist_gradient,B_reduced,return_12h,0.0
2,hist_gradient,B_reduced,return_24h,0.0
2,hist_gradient,B_reduced,return_72h,-0.0024549313821120764
2,logistic,C_price,ema20_distance,0.0005097585592941378
2,logistic,C_price,ema50_distance,0.00867927585233689
2,logistic,C_price,ema_gap,-0.04201170179845324
2,logistic,C_price,ema20_slope_6,-0.004023781714875478
2,logistic,C_price,ema50_slope_6,-0.007504944781151324
2,logistic,C_price,return_1h,-0.05665890319780172
2,logistic,C_price,return_3h,0.000731204372979318
2,logistic,C_price,return_6h,0.005166682323157941
2,logistic,C_price,return_12h,0.003001414448619085
2,logistic,C_price,return_24h,-0.0007312497564682848
2,logistic,C_price,return_72h,-0.032808322639907316
2,logistic,C_price,trend_efficiency_20,0.04352033580771173
2,logistic,C_price,body_ratio,-0.016399197649669055
2,logistic,C_price,range_ratio,-0.004365370774729834
2,logistic,C_price,body_to_range,0.022189035810777785
2,logistic,C_price,close_location,-0.008879714021434096
2,logistic,C_price,distance_high_24,-0.005323779039730396
2,logistic,C_price,distance_low_24,-0.004309156011788791
2,logistic,C_price,distance_high_168,-0.12024682397046281
2,logistic,C_price,distance_low_168,-0.0005753350295178242
2,logistic,C_price,candles_since_prior_signal,-0.0030110026456547923
2,logistic,C_price,pair,0.0
2,forest,C_price,ema20_distance,0.016684397209522268
2,forest,C_price,ema50_distance,0.009546713221419478
2,forest,C_price,ema_gap,-0.0036249425550870886
2,forest,C_price,ema20_slope_6,0.012174677415583165
2,forest,C_price,ema50_slope_6,0.021784895436894103
2,forest,C_price,return_1h,0.003928175496177651
2,forest,C_price,return_3h,0.009081020460774247
2,forest,C_price,return_6h,0.001537122690547288
2,forest,C_price,return_12h,0.05128992949554306
2,forest,C_price,return_24h,0.012814472529384594
2,forest,C_price,return_72h,0.012608435877618987
2,forest,C_price,trend_efficiency_20,0.03631504120987119
2,forest,C_price,body_ratio,0.015355933718581146
2,forest,C_price,range_ratio,0.00884087289590794
2,forest,C_price,body_to_range,0.02169197372076768
2,forest,C_price,close_location,0.001665464631063614
2,forest,C_price,distance_high_24,-0.0020953638571979774
2,forest,C_price,distance_low_24,0.015589945269305664
2,forest,C_price,distance_high_168,0.034592880377494604
2,forest,C_price,distance_low_168,0.0017710943221220243
2,forest,C_price,candles_since_prior_signal,0.008934385074329457
2,forest,C_price,pair,-0.0018188029024555814
2,hist_gradient,C_price,ema20_distance,0.0
2,hist_gradient,C_price,ema50_distance,0.00046686867178896696
2,hist_gradient,C_price,ema_gap,0.0
2,hist_gradient,C_price,ema20_slope_6,-0.010631484601335117
2,hist_gradient,C_price,ema50_slope_6,0.0004756203970659456
2,hist_gradient,C_price,return_1h,0.0
2,hist_gradient,C_price,return_3h,0.0
2,hist_gradient,C_price,return_6h,-0.0008242682232384446
2,hist_gradient,C_price,return_12h,-0.004945164930618806
2,hist_gradient,C_price,return_24h,-0.009340006398829944
2,hist_gradient,C_price,return_72h,0.013804438111227946
2,hist_gradient,C_price,trend_efficiency_20,0.0
2,hist_gradient,C_price,body_ratio,0.0
2,hist_gradient,C_price,range_ratio,-0.012638639907925187
2,hist_gradient,C_price,body_to_range,-0.08117551424986802
2,hist_gradient,C_price,close_location,-0.00302829081178189
2,hist_gradient,C_price,distance_high_24,0.0
2,hist_gradient,C_price,distance_low_24,-0.003063845275581049
2,hist_gradient,C_price,distance_high_168,-0.004846017633925355
2,hist_gradient,C_price,distance_low_168,0.04886291236070008
2,hist_gradient,C_price,candles_since_prior_signal,-0.05307996684584807
2,hist_gradient,C_price,pair,0.0
2,logistic,D_price_volatility,ema20_distance,0.0005025261833040048
2,logistic,D_price_volatility,ema50_distance,0.004008229437209021
2,logistic,D_price_volatility,ema_gap,-0.042295091517960924
2,logistic,D_price_volatility,ema20_slope_6,-0.010872069633404776
2,logistic,D_price_volatility,ema50_slope_6,-0.025895873241057115
2,logistic,D_price_volatility,return_1h,-0.05771221903592629
2,logistic,D_price_volatility,return_3h,-0.0056823742825990635
2,logistic,D_price_volatility,return_6h,-0.009074919817984231
2,logistic,D_price_volatility,return_12h,-0.00168953103588515
2,logistic,D_price_volatility,return_24h,-0.019333508268257638
2,logistic,D_price_volatility,return_72h,-0.04034472023607625
2,logistic,D_price_volatility,trend_efficiency_20,0.025748834117886348
2,logistic,D_price_volatility,body_ratio,-0.016672695249360436
2,logistic,D_price_volatility,range_ratio,-0.006867367813972532
2,logistic,D_price_volatility,body_to_range,0.004127045177492017
2,logistic,D_price_volatility,close_location,-0.003202023488692548
2,logistic,D_price_volatility,distance_high_24,0.0007505734916080087
2,logistic,D_price_volatility,distance_low_24,-0.02484128728667717
2,logistic,D_price_volatility,distance_high_168,-0.11357588568054593
2,logistic,D_price_volatility,distance_low_168,-0.004792479397999057
2,logistic,D_price_volatility,candles_since_prior_signal,-0.008637122770604244
2,logistic,D_price_volatility,pair,0.000472321185390534
2,logistic,D_price_volatility,atr14,-0.008461138873696187
2,logistic,D_price_volatility,natr14,-0.008279294025704598
2,logistic,D_price_volatility,return_std_24,-0.034251921016688704
2,logistic,D_price_volatility,return_std_168,-0.0022274001432873725
2,logistic,D_price_volatility,volatility_percentile_720,-0.04190878499159245
2,forest,D_price_volatility,ema20_distance,0.011399404067453489
2,forest,D_price_volatility,ema50_distance,0.012167998540839628
2,forest,D_price_volatility,ema_gap,0.00883621913361482
2,forest,D_price_volatility,ema20_slope_6,0.0009864773784880783
2,forest,D_price_volatility,ema50_slope_6,0.000528854740773077
2,forest,D_price_volatility,return_1h,0.008811105357138638
2,forest,D_price_volatility,return_3h,0.000678518174747437
2,forest,D_price_volatility,return_6h,-0.0016229329372824213
2,forest,D_price_volatility,return_12h,0.029575973705810332
2,forest,D_price_volatility,return_24h,-0.016440246433404953
2,forest,D_price_volatility,return_72h,0.0038010782989362966
2,forest,D_price_volatility,trend_efficiency_20,0.003537702849352564
2,forest,D_price_volatility,body_ratio,0.01316945739036294
2,forest,D_price_volatility,range_ratio,-0.0006849399154936394
2,forest,D_price_volatility,body_to_range,0.030521802434712808
2,forest,D_price_volatility,close_location,0.0078252173090916
2,forest,D_price_volatility,distance_high_24,0.0065728417161298
2,forest,D_price_volatility,distance_low_24,0.007873865536237071
2,forest,D_price_volatility,distance_high_168,0.028291360733926296
2,forest,D_price_volatility,distance_low_168,0.01850387277479783
2,forest,D_price_volatility,candles_since_prior_signal,0.011505472883080422
2,forest,D_price_volatility,pair,0.0
2,forest,D_price_volatility,atr14,0.0
2,forest,D_price_volatility,natr14,0.0028093108588464664
2,forest,D_price_volatility,return_std_24,-0.00011471676233508014
2,forest,D_price_volatility,return_std_168,0.0005756219940660409
2,forest,D_price_volatility,volatility_percentile_720,-0.016709016276066968
2,hist_gradient,D_price_volatility,ema20_distance,0.0
2,hist_gradient,D_price_volatility,ema50_distance,0.0
2,hist_gradient,D_price_volatility,ema_gap,0.0
2,hist_gradient,D_price_volatility,ema20_slope_6,0.0013020406688776798
2,hist_gradient,D_price_volatility,ema50_slope_6,0.0
2,hist_gradient,D_price_volatility,return_1h,-0.00029966889971490734
2,hist_gradient,D_price_volatility,return_3h,0.0
2,hist_gradient,D_price_volatility,return_6h,0.0
2,hist_gradient,D_price_volatility,return_12h,0.017181440349679538
2,hist_gradient,D_price_volatility,return_24h,0.010202998285146425
2,hist_gradient,D_price_volatility,return_72h,0.030033202356946138
2,hist_gradient,D_price_volatility,trend_efficiency_20,0.0
2,hist_gradient,D_price_volatility,body_ratio,0.0
2,hist_gradient,D_price_volatility,range_ratio,0.0015004029395486913
2,hist_gradient,D_price_volatility,body_to_range,-7.326146261676936e-05
2,hist_gradient,D_price_volatility,close_location,0.020846932304497245
2,hist_gradient,D_price_volatility,distance_high_24,0.0
2,hist_gradient,D_price_volatility,distance_low_24,0.03641521609858369
2,hist_gradient,D_price_volatility,distance_high_168,0.06754263413112362
2,hist_gradient,D_price_volatility,distance_low_168,0.11929780189881511
2,hist_gradient,D_price_volatility,candles_since_prior_signal,0.0042222152704066524
2,hist_gradient,D_price_volatility,pair,0.0
2,hist_gradient,D_price_volatility,atr14,0.0
2,hist_gradient,D_price_volatility,natr14,0.007704933093562016
2,hist_gradient,D_price_volatility,return_std_24,0.0019690211319208784
2,hist_gradient,D_price_volatility,return_std_168,0.0005095332018409023
2,hist_gradient,D_price_volatility,volatility_percentile_720,0.0437837634928952
2,logistic,E_no_regime,ema20_distance,-0.00026990553306342296
2,logistic,E_no_regime,ema50_distance,0.0023305400325657386
2,logistic,E_no_regime,ema_gap,-0.004568878585422949
2,logistic,E_no_regime,ema20_slope_6,0.006671056613119101
2,logistic,E_no_regime,ema50_slope_6,0.009725308320301404
2,logistic,E_no_regime,trend_efficiency_20,-0.008714024124289657
2,logistic,E_no_regime,body_ratio,-0.010837905446484941
2,logistic,E_no_regime,range_ratio,-0.0005352792482334334
2,logistic,E_no_regime,body_to_range,0.10510895598689092
2,logistic,E_no_regime,close_location,0.0017391456871644895
2,logistic,E_no_regime,atr14,0.0014526219778881282
2,logistic,E_no_regime,natr14,-0.0005398110661268459
2,logistic,E_no_regime,return_std_24,-0.00403407235063243
2,logistic,E_no_regime,return_std_168,-0.008751810316259212
2,logistic,E_no_regime,volatility_percentile_720,-0.00851627380772596
2,logistic,E_no_regime,rsi14,-0.010056772268617972
2,logistic,E_no_regime,macd_ratio,0.004585477131427522
2,logistic,E_no_regime,macd_signal_ratio,0.0024248480925685434
2,logistic,E_no_regime,macd_hist_ratio,-0.0011293821096426588
2,logistic,E_no_regime,relative_volume_24,0.02254709396829324
2,logistic,E_no_regime,volume_zscore_24,-0.0002322556670382725
2,logistic,E_no_regime,volume_trend_24_168,0.02346766525705966
2,logistic,E_no_regime,hour_of_day,0.004025109805797011
2,logistic,E_no_regime,day_of_week,0.0400557063853381
2,logistic,E_no_regime,distance_high_24,-0.0009987939891461333
2,logistic,E_no_regime,distance_low_24,0.005780617476300172
2,logistic,E_no_regime,distance_high_168,-0.06552879758820934
2,logistic,E_no_regime,distance_low_168,-0.000464511334076545
2,logistic,E_no_regime,candles_since_prior_signal,0.0020800519569075804
2,logistic,E_no_regime,source_synthetic,0.0
2,logistic,E_no_regime,pair,0.0013452316104236584
2,logistic,E_no_regime,return_1h,0.03954810502133973
2,logistic,E_no_regime,return_3h,-0.01590798812575985
2,logistic,E_no_regime,return_6h,-0.007634945929823667
2,logistic,E_no_regime,return_12h,0.011894025679498432
2,logistic,E_no_regime,return_24h,0.07824351690997076
2,logistic,E_no_regime,return_72h,0.004815633762584093
2,forest,E_no_regime,ema20_distance,-0.0005337546840270732
2,forest,E_no_regime,ema50_distance,0.004211219121808163
2,forest,E_no_regime,ema_gap,0.0016101050375962693
2,forest,E_no_regime,ema20_slope_6,0.008868179415163971
2,forest,E_no_regime,ema50_slope_6,0.00045910341159575524
2,forest,E_no_regime,trend_efficiency_20,0.0018357868018158974
2,forest,E_no_regime,body_ratio,-0.0031386046005300594
2,forest,E_no_regime,range_ratio,0.0006753745289695597
2,forest,E_no_regime,body_to_range,0.029950682124645706
2,forest,E_no_regime,close_location,-0.00453143292350779
2,forest,E_no_regime,atr14,0.0
2,forest,E_no_regime,natr14,-0.0043802209549238524
2,forest,E_no_regime,return_std_24,-0.001753457688093522
2,forest,E_no_regime,return_std_168,0.0030000689274882752
2,forest,E_no_regime,volatility_percentile_720,-0.002138435236122449
2,forest,E_no_regime,rsi14,0.0011402942534444553
2,forest,E_no_regime,macd_ratio,-0.003103116216720695
2,forest,E_no_regime,macd_signal_ratio,0.014064468277116845
2,forest,E_no_regime,macd_hist_ratio,0.0045989741495818985
2,forest,E_no_regime,relative_volume_24,-0.0018172081861081064
2,forest,E_no_regime,volume_zscore_24,-0.004991326450155857
2,forest,E_no_regime,volume_trend_24_168,0.0146390885900858
2,forest,E_no_regime,hour_of_day,-1.3915912333869093e-05
2,forest,E_no_regime,day_of_week,-0.020578796648353475
2,forest,E_no_regime,distance_high_24,-0.001854911460292578
2,forest,E_no_regime,distance_low_24,-0.0006884270617880661
2,forest,E_no_regime,distance_high_168,0.051755291280548364
2,forest,E_no_regime,distance_low_168,-0.001566363212031648
2,forest,E_no_regime,candles_since_prior_signal,0.0008432752069897723
2,forest,E_no_regime,source_synthetic,0.0
2,forest,E_no_regime,pair,0.0
2,forest,E_no_regime,return_1h,0.009550855789609625
2,forest,E_no_regime,return_3h,0.003963434226592122
2,forest,E_no_regime,return_6h,0.007628987790456269
2,forest,E_no_regime,return_12h,0.01292971702053275
2,forest,E_no_regime,return_24h,0.011543822681044646
2,forest,E_no_regime,return_72h,0.011214095849982083
2,hist_gradient,E_no_regime,ema20_distance,0.0
2,hist_gradient,E_no_regime,ema50_distance,-0.01373788325083608
2,hist_gradient,E_no_regime,ema_gap,0.0
2,hist_gradient,E_no_regime,ema20_slope_6,0.0
2,hist_gradient,E_no_regime,ema50_slope_6,0.0
2,hist_gradient,E_no_regime,trend_efficiency_20,0.0
2,hist_gradient,E_no_regime,body_ratio,0.005463450608784985
2,hist_gradient,E_no_regime,range_ratio,-0.0020498762472071683
2,hist_gradient,E_no_regime,body_to_range,-0.01543161592497369
2,hist_gradient,E_no_regime,close_location,0.0
2,hist_gradient,E_no_regime,atr14,0.0
2,hist_gradient,E_no_regime,natr14,0.0005688333230320178
2,hist_gradient,E_no_regime,return_std_24,-0.0016570516665692832
2,hist_gradient,E_no_regime,return_std_168,0.0
2,hist_gradient,E_no_regime,volatility_percentile_720,0.011539271928601843
2,hist_gradient,E_no_regime,rsi14,0.0
2,hist_gradient,E_no_regime,macd_ratio,0.0
2,hist_gradient,E_no_regime,macd_signal_ratio,0.004398055578833178
2,hist_gradient,E_no_regime,macd_hist_ratio,-0.011098879603748205
2,hist_gradient,E_no_regime,relative_volume_24,0.009519699121225819
2,hist_gradient,E_no_regime,volume_zscore_24,0.0
2,hist_gradient,E_no_regime,volume_trend_24_168,-0.006325749228624167
2,hist_gradient,E_no_regime,hour_of_day,-0.030329963815904415
2,hist_gradient,E_no_regime,day_of_week,0.0
2,hist_gradient,E_no_regime,distance_high_24,0.0
2,hist_gradient,E_no_regime,distance_low_24,0.0031808787168316846
2,hist_gradient,E_no_regime,distance_high_168,0.016030803661233144
2,hist_gradient,E_no_regime,distance_low_168,0.03092395432336964
2,hist_gradient,E_no_regime,candles_since_prior_signal,-0.056019087114424194
2,hist_gradient,E_no_regime,source_synthetic,0.0
2,hist_gradient,E_no_regime,pair,0.0
2,hist_gradient,E_no_regime,return_1h,0.0
2,hist_gradient,E_no_regime,return_3h,0.0
2,hist_gradient,E_no_regime,return_6h,0.0
2,hist_gradient,E_no_regime,return_12h,0.0
2,hist_gradient,E_no_regime,return_24h,0.0
2,hist_gradient,E_no_regime,return_72h,0.0038221350777472296
3,logistic,A_all,ema20_distance,0.008570759053796747
3,logistic,A_all,ema50_distance,0.006518684420258196
3,logistic,A_all,ema_gap,-4.5271707025729135e-05
3,logistic,A_all,ema20_slope_6,0.002453065808525038
3,logistic,A_all,ema50_slope_6,0.0005268670460643424
3,logistic,A_all,trend_efficiency_20,0.023057229663784966
3,logistic,A_all,body_ratio,0.018825045179470146
3,logistic,A_all,range_ratio,0.008261197975087176
3,logistic,A_all,body_to_range,-0.017892731019003794
3,logistic,A_all,close_location,0.0022905711398769624
3,logistic,A_all,atr14,0.01324061309147754
3,logistic,A_all,natr14,-0.014691961303072524
3,logistic,A_all,return_std_24,0.0003383532512389505
3,logistic,A_all,return_std_168,-0.01117840965264616
3,logistic,A_all,volatility_percentile_720,-0.0013749620405966538
3,logistic,A_all,rsi14,-0.01719568638155707
3,logistic,A_all,macd_ratio,0.02442942657070161
3,logistic,A_all,macd_signal_ratio,0.011603164505125366
3,logistic,A_all,macd_hist_ratio,0.007255015710011747
3,logistic,A_all,relative_volume_24,-0.012821104838896832
3,logistic,A_all,volume_zscore_24,-0.003202510509011991
3,logistic,A_all,volume_trend_24_168,-0.01114746879542857
3,logistic,A_all,regime_duration,-0.0025134974460060042
3,logistic,A_all,regime_transition,0.009976615809949166
3,logistic,A_all,hour_of_day,0.010241485223852967
3,logistic,A_all,day_of_week,-0.03784659071697971
3,logistic,A_all,distance_high_24,0.005472215600957453
3,logistic,A_all,distance_low_24,0.042172743818767566
3,logistic,A_all,distance_high_168,0.006492252743968585
3,logistic,A_all,distance_low_168,0.0
3,logistic,A_all,candles_since_prior_signal,-0.01851682947551884
3,logistic,A_all,source_synthetic,0.0
3,logistic,A_all,pair,0.0005070093934022024
3,logistic,A_all,regime,-0.010680970766521821
3,logistic,A_all,return_1h,0.016238114771780204
3,logistic,A_all,return_3h,0.004753383265574729
3,logistic,A_all,return_6h,-0.006434684108890624
3,logistic,A_all,return_12h,0.05442905660796384
3,logistic,A_all,return_24h,-0.1084943691828899
3,logistic,A_all,return_72h,0.013650163307633911
3,forest,A_all,ema20_distance,-0.00013491323836149297
3,forest,A_all,ema50_distance,-0.00227584727584725
3,forest,A_all,ema_gap,-0.0071138622807703404
3,forest,A_all,ema20_slope_6,-0.0007570828481071971
3,forest,A_all,ema50_slope_6,0.0
3,forest,A_all,trend_efficiency_20,-0.012138952734839004
3,forest,A_all,body_ratio,0.005431520986987737
3,forest,A_all,range_ratio,0.006688805606860138
3,forest,A_all,body_to_range,-0.010342626016095147
3,forest,A_all,close_location,0.0007010582010582208
3,forest,A_all,atr14,0.0
3,forest,A_all,natr14,-0.0031502843310358872
3,forest,A_all,return_std_24,-0.004841630268607955
3,forest,A_all,return_std_168,-0.0007220827028128948
3,forest,A_all,volatility_percentile_720,-0.002207662207662183
3,forest,A_all,rsi14,-0.006918704418704384
3,forest,A_all,macd_ratio,-0.007077968916204195
3,forest,A_all,macd_signal_ratio,-0.006783204013614504
3,forest,A_all,macd_hist_ratio,-0.0021103287144708847
3,forest,A_all,relative_volume_24,-0.001616403262021467
3,forest,A_all,volume_zscore_24,-0.002260537008255089
3,forest,A_all,volume_trend_24_168,-0.0020991592305386053
3,forest,A_all,regime_duration,-0.04813569184291137
3,forest,A_all,regime_transition,0.0
3,forest,A_all,hour_of_day,0.0011597640130249036
