feature,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,split,pair
trend_efficiency_20,205.0,0.27912550141752746,0.17626623691195428,0.00616707664297407,0.01543984914409627,0.04617711722360832,0.1345721870532975,0.2517659080242633,0.39573827138617135,0.5716724290384423,0.7376027906580209,0.7788140827671404,validation,ALL
body_ratio,205.0,0.0014010876244897623,0.0060747686056201585,-0.022665323046933077,-0.012517317047887196,-0.006894309160196143,-0.0016946940290986571,0.0005811391406368309,0.003769556106121813,0.010378111355853039,0.021713360573258875,0.02890893194006357,validation,ALL
range_ratio,205.0,0.00821929036209267,0.005635578280565194,0.000982434323021873,0.0018202068435236385,0.002716768759891926,0.00418258609486673,0.006347160844400329,0.010746808803571664,0.0187904315459533,0.027533355858770106,0.03458010294212591,validation,ALL
body_to_range,205.0,0.45395895363004624,0.2467301166760502,0.0030346304891123318,0.022630056336601225,0.0630012110222211,0.2693920335429951,0.461718749999991,0.6464730290456492,0.8541205722337716,0.965170987880666,0.9803265306122164,validation,ALL
close_location,205.0,0.5303142713151093,0.28801059942918683,0.0003736920777191188,0.00924832615577151,0.03569219905456929,0.2794225146198811,0.5382092489340758,0.7758620689655233,0.9640485398953108,0.9999988276326971,1.0,validation,ALL
atr14,205.0,256.8025979149285,271.4306101592656,8.182387888462214,11.444220729200053,14.113516803731171,25.085783726810547,182.81439470960333,431.0307157834399,819.5765281324984,1012.8100590325512,1096.9224931376496,validation,ALL
natr14,205.0,0.007970102791073276,0.0031646039439643587,0.0024026809408370536,0.002590309680591869,0.0035324529955089528,0.006017129118862792,0.007523969033057124,0.009281544977770626,0.014030889259522386,0.017953680350740808,0.02231970806709152,validation,ALL
return_std_24,205.0,0.005354853442673,0.0025566966998188416,0.0011145008010213888,0.0013543946018325724,0.0017254915247528907,0.003881823453631517,0.004946085872479232,0.006428893804474562,0.010240526008696748,0.014057347217413836,0.016780101663455577,validation,ALL
return_std_168,205.0,0.0060174990530865845,0.0020000716411628164,0.003314256740709697,0.0033871851659396327,0.00377191555018561,0.004742509758950538,0.0054874192564572195,0.006830330434415805,0.01023951909138995,0.013542378144271432,0.014654581476230971,validation,ALL
volatility_percentile_720,205.0,0.45658536585365855,0.28883100122258654,0.001388888888888889,0.001388888888888889,0.018611111111111113,0.225,0.4361111111111111,0.7041666666666667,0.9205555555555555,0.9675000000000001,0.9819444444444444,validation,ALL
rsi14,205.0,58.86466935827832,9.274871984260066,36.02219613241429,41.042843683871425,45.09556669208209,51.82362834553069,58.06472753161004,65.44559734303286,76.25453395974748,80.35178605365428,82.86544417607581,validation,ALL
macd_ratio,205.0,0.003095327890495202,0.003209941285291266,-0.00361997785619909,-0.002860341659653398,-0.0011451923709561655,0.0009681333451817615,0.002627257160140214,0.004641309036352905,0.008405183793284638,0.01310440606061258,0.017145507137417675,validation,ALL
macd_signal_ratio,205.0,0.0016363779718426782,0.001752723597211024,-0.0023895471280554192,-0.0018518456206697194,-0.0006952289757807,0.00036578841964023963,0.0014412043954070517,0.0025203453585775437,0.004640914304768312,0.006356849235001406,0.008975389224343202,validation,ALL
macd_hist_ratio,205.0,0.0014589499186525238,0.00179547033030637,-0.0025722618274313736,-0.001928158408247353,-0.0006251728164349381,0.00023936956569309652,0.0011716213988711489,0.002374023503022131,0.004866557374892645,0.0073835828916619765,0.008170117913074471,validation,ALL
relative_volume_24,205.0,1.2423877481564667,0.9223935554459578,0.17931393323382927,0.2893403251165493,0.36644405533700414,0.6108932628348442,0.9159740727506859,1.6238773363952221,3.1839942274469824,4.26487245432251,5.335433127210272,validation,ALL
volume_zscore_24,205.0,0.29664939533611184,1.2912414313380782,-1.6210447632551748,-1.4412425738728818,-1.0516320796472962,-0.6625522841784152,-0.1307035792688707,1.0163564562797882,2.9317927178455836,3.938535825066845,4.287179810987829,validation,ALL
volume_trend_24_168,205.0,-0.12203639097049204,0.31143679079305453,-0.8377951263633319,-0.7034916461895657,-0.6313503776151544,-0.3578675806900924,-0.08110389992561784,0.10591380862521627,0.31212134504628486,0.5267460115660499,0.720741531057828,validation,ALL
regime_duration,205.0,19.141463414634146,18.468427956413965,1.0,1.0,1.0,4.0,15.0,31.0,50.79999999999998,80.96000000000001,95.0,validation,ALL
regime_transition,205.0,0.1073170731707317,0.31027363310980327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,validation,ALL
hour_of_day,205.0,12.37560975609756,6.640664259526108,0.0,0.0,1.0,7.0,13.0,18.0,22.0,23.0,23.0,validation,ALL
day_of_week,205.0,3.029268292682927,2.097879870768579,0.0,0.0,0.0,1.0,3.0,5.0,6.0,6.0,6.0,validation,ALL
distance_high_24,205.0,-0.00929141879938131,0.0075151276708380135,-0.03381343918344204,-0.03115575441423517,-0.025810399862985944,-0.012298842368753782,-0.007275603392041696,-0.0035519286091704183,-0.0013659977139950164,-0.00015483761075935708,-1.684919966882248e-07,validation,ALL
distance_low_24,205.0,0.03470325913162472,0.023575960208436088,0.000735794885278418,0.0026214488416431525,0.006894544622300192,0.017040170401704025,0.029613836867357968,0.046501289219677666,0.07273710187027946,0.11660450368001142,0.15043054937576894,validation,ALL
distance_high_168,205.0,-0.04852359652083537,0.04003235133159089,-0.24447462686567156,-0.15619785414452741,-0.12204477815141705,-0.07025366876310268,-0.03849018445931618,-0.01941586327212297,-0.004642707651993794,-0.0018366123803496637,-0.0010068639272794444,validation,ALL
distance_low_168,205.0,0.08004403615118626,0.05139997502816807,0.014813672337210981,0.01578648446258735,0.021058912829244793,0.04444643528237213,0.06814478184029937,0.10268848715509038,0.19849826312172666,0.2462993265487674,0.2606679298910468,validation,ALL
candles_since_prior_signal,205.0,86.10731707317073,49.20015338651714,3.0,6.24,28.000000000000007,53.0,72.0,110.0,186.0,214.84000000000003,250.0,validation,ALL
source_synthetic,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,ALL
return_1h,205.0,0.0014011610122626557,0.006075113737255379,-0.022665323046933028,-0.012517317047887198,-0.006893698645408984,-0.001694694029098609,0.0005811391406367328,0.003769741321568487,0.010378264321662467,0.021713360573258886,0.028908931940063498,validation,ALL
return_3h,205.0,0.005473387693944076,0.012556353321585658,-0.02663689151643489,-0.018419994480125455,-0.011880043427448304,-0.0019055613484979528,0.0026911522392212284,0.010436192160329982,0.02894509726387739,0.040023345564103564,0.06906791838298698,validation,ALL
return_6h,205.0,0.009061064107938282,0.01462618032403449,-0.024484908055729337,-0.019224656570464665,-0.009473724415962769,-0.0005672448055776824,0.005960986413581448,0.018033854436149577,0.035302046837083705,0.04799825229371007,0.06725491071143952,validation,ALL
return_12h,205.0,0.013310282314340888,0.017589815962905743,-0.021584050895971818,-0.019251926734988874,-0.010869527627158336,0.0014541761399702313,0.01018408044997443,0.023260220758918093,0.045052342705623256,0.059401297614677814,0.08734483900930812,validation,ALL
return_24h,205.0,0.019510245396918296,0.018299051271562602,-0.012209634800523617,-0.008040859763314433,-0.002538064674878448,0.00707644777848504,0.015411159116510476,0.02983340246704369,0.05052789719931545,0.0777087507951268,0.10005673891991274,validation,ALL
return_72h,205.0,0.005202613561796345,0.03991739473416103,-0.1377661042239413,-0.079820979187494,-0.06851228747628799,-0.01717256414556434,0.004905983053629104,0.029158553666827514,0.07296054420073711,0.0980990542053313,0.10479475587703435,validation,ALL
ema20_distance,106.0,0.007819462341943053,0.010602612127872384,-0.013963168162928974,-0.012202078842878078,-0.006119289833442898,0.0006902244230940768,0.005219290393062126,0.015542182470480226,0.029202215603451875,0.032357966456013666,0.036015257207659745,validation,BTC/USDT
ema50_distance,106.0,0.009124064509259528,0.012888723741826676,-0.016869632972499105,-0.016213852448025052,-0.010183246603021168,0.00035462726498741715,0.006614701370481368,0.018584959275649404,0.034730581126484694,0.040062558978235914,0.04166585688511426,validation,BTC/USDT
ema_gap,106.0,0.0012316737986141054,0.00399065524107756,-0.01106292176967341,-0.007688849533196501,-0.005233698682997868,-0.0014668892590956931,0.0008891395518006542,0.0037088528878880677,0.007380707703297937,0.009332844986731566,0.010797131454757603,validation,BTC/USDT
ema20_slope_6,106.0,0.004216309342293864,0.004843271396552177,-0.005352419811596731,-0.005171760466642921,-0.0016027632408819326,0.001115132441667721,0.0036010339352275933,0.0068781045265038365,0.012356240427805532,0.014341242379726272,0.026798171012601957,validation,BTC/USDT
ema50_slope_6,106.0,0.001677221059129873,0.002253383565669327,-0.0032314173013234804,-0.0027015369307830496,-0.0019081478508364558,0.0002612925055370807,0.0014618710661113976,0.002898649530241826,0.005440493065491936,0.006284676361352582,0.010003211273136081,validation,BTC/USDT
trend_efficiency_20,106.0,0.2795104874958996,0.19158672489351303,0.00616707664297407,0.007945391619627545,0.035110000668172436,0.12447006691510873,0.2412194856903328,0.4251478262466748,0.5835235213748634,0.7375203488622659,0.7592954799311264,validation,BTC/USDT
body_ratio,106.0,0.0010646562615336654,0.005960059713595945,-0.022665323046933077,-0.011319686490574363,-0.004797735999848813,-0.001771669276025708,0.00040135765025724375,0.003170153314343951,0.01011555782787286,0.021788395565800204,0.02890893194006357,validation,BTC/USDT
range_ratio,106.0,0.007535033257108283,0.005397757208417769,0.000982434323021873,0.0018230354626014148,0.002464002627340341,0.0038503502596907184,0.0057550602614166585,0.009406347660248535,0.01800408288202986,0.027511892673397556,0.031062459427465924,validation,BTC/USDT
body_to_range,106.0,0.4524202235520202,0.2412848297166519,0.04008393025107379,0.04171259327251983,0.08754328779112062,0.2646721996698079,0.432670391652653,0.6104298225316037,0.8797416891741651,0.9574948221636039,0.9803265306122164,validation,BTC/USDT
close_location,106.0,0.5170470407313721,0.30053091266103055,0.004816326530583735,0.00929387579480999,0.027397597605280263,0.27733851994261366,0.5217092692363274,0.7667176355002514,0.9828586827373244,1.0,1.0,validation,BTC/USDT
atr14,106.0,471.60315118436154,215.79488460277452,161.3310463534766,163.45175192682973,195.739747205584,312.98510315934294,428.8357270821781,584.4094983181526,882.3615346814446,1090.371666176009,1096.9224931376496,validation,BTC/USDT
natr14,106.0,0.0072501713624284125,0.0028647597927482413,0.0024026809408370536,0.0025119237171476482,0.00304027635557955,0.005625404592352856,0.006747488354643375,0.00855405267737157,0.011706388778629333,0.016617794730411743,0.017988550828632596,validation,BTC/USDT
return_std_24,106.0,0.004842955446640161,0.0021859941478668717,0.0011145008010213888,0.001148665136503362,0.001544415677348436,0.0036055288891498746,0.0047103541643944615,0.005993024473033718,0.008953559299129176,0.01092635385935311,0.012922437446468224,validation,BTC/USDT
return_std_168,106.0,0.005417267496350019,0.0015761978929071598,0.003314256740709697,0.003384053172091205,0.0034988655309332053,0.004404838981230513,0.00494654332650611,0.0060031036494827775,0.00836191701853576,0.01066902082856984,0.010935062087332637,validation,BTC/USDT
volatility_percentile_720,106.0,0.46255241090146754,0.2860393733283469,0.001388888888888889,0.001388888888888889,0.020833333333333332,0.24861111111111112,0.4472222222222222,0.7006944444444445,0.920138888888889,0.946875,0.9819444444444444,validation,BTC/USDT
rsi14,106.0,58.666076413592855,10.02552077457861,36.02219613241429,40.82278079486669,42.263756182182135,51.70140675068876,58.26187182051274,66.48842300736102,75.73250427397554,79.5838866040541,82.86544417607581,validation,BTC/USDT
macd_ratio,106.0,0.0029154000082517177,0.002936553170272262,-0.002960496345824932,-0.0028476615790761248,-0.0014471457542482944,0.0009037592840002289,0.0025017816481212587,0.004670246938929796,0.008072843113263652,0.009104380975108576,0.015446584704163869,validation,BTC/USDT
macd_signal_ratio,106.0,0.001619264749974106,0.001602733595284422,-0.0018608325267761646,-0.0015928695759859053,-0.0005258783378896038,0.0003813858284416571,0.0015327868035079292,0.002603095397189726,0.004389761825649568,0.005323533921039281,0.007775987087370986,validation,BTC/USDT
macd_hist_ratio,106.0,0.0012961352582776112,0.001671542403456259,-0.0025722618274313736,-0.0020909111246074363,-0.0006243428783154077,0.00019394704216380305,0.0009054522567660936,0.0023614260917770927,0.0041932356162959735,0.00541993704156201,0.007670597616792882,validation,BTC/USDT
relative_volume_24,106.0,1.2619179629572403,0.9769538645615202,0.32737009112298643,0.35087903420784644,0.3876525491213347,0.584651833030542,0.9756118686106876,1.5012797339317259,3.371638103841668,4.830378017901205,5.335433127210272,validation,BTC/USDT
volume_zscore_24,106.0,0.288817797038002,1.3213046202047836,-1.5037152166586094,-1.4281953958313702,-1.0628141945753589,-0.7203292041152168,-0.04724039718291341,0.7815202092769894,3.294137880957068,3.9378635860265607,4.287179810987829,validation,BTC/USDT
volume_trend_24_168,106.0,-0.12290065000969724,0.3192982650719924,-0.8377951263633319,-0.6679461118747045,-0.6510994893272323,-0.33200152239624847,-0.05684646528224385,0.12422088047373364,0.2899389354671167,0.4527266630315208,0.720741531057828,validation,BTC/USDT
regime_duration,106.0,17.5188679245283,16.37142175056189,1.0,1.0,1.0,4.0,13.5,28.0,47.75,56.750000000000014,81.0,validation,BTC/USDT
regime_transition,106.0,0.12264150943396226,0.3295835810947257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,validation,BTC/USDT
hour_of_day,106.0,12.10377358490566,6.769580763952561,0.0,0.0,1.0,7.0,13.0,17.0,22.75,23.0,23.0,validation,BTC/USDT
day_of_week,106.0,3.047169811320755,2.0811264141906105,0.0,0.0,0.0,1.0,3.0,5.0,6.0,6.0,6.0,validation,BTC/USDT
distance_high_24,106.0,-0.009342931846577644,0.007775347809287759,-0.032795303479867144,-0.03089173721870859,-0.025790742954896584,-0.01216708505076361,-0.00699975115450463,-0.0034005805630897556,-0.0012991344421214024,-0.00019878252398962116,-1.684919966882248e-07,validation,BTC/USDT
distance_low_24,106.0,0.03077960109837422,0.02002002284477926,0.000735794885278418,0.002438784679708317,0.005887226619597008,0.014678483658190467,0.026105396963147176,0.04425513553981236,0.06183024239098234,0.07964532104049735,0.11322089675030855,validation,BTC/USDT
distance_high_168,106.0,-0.04114480375962015,0.032134765301138735,-0.15622092337923377,-0.12690920837519973,-0.10332300057866217,-0.05710235347580192,-0.03280477306672591,-0.015618867127192598,-0.00467546336203406,-0.0011889786153378502,-0.0010068639272794444,validation,BTC/USDT
distance_low_168,106.0,0.07481167849308439,0.04944485666588475,0.014813672337210981,0.015037607277824083,0.017490669337933973,0.03738568037282658,0.06712583542602002,0.09817469314650612,0.1894989093850053,0.23328074049075295,0.24683979591836747,validation,BTC/USDT
candles_since_prior_signal,106.0,82.97169811320755,47.18342274412544,3.0,4.4,22.5,53.0,71.0,101.0,181.0,202.45000000000005,248.0,validation,BTC/USDT
source_synthetic,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,BTC/USDT
return_1h,106.0,0.0010646704304015657,0.005960073701313566,-0.022665323046933028,-0.011319691719506104,-0.004797772077252266,-0.001771669276025678,0.00040120609708682586,0.003170041681751723,0.01011570123331923,0.021788288038794155,0.028908931940063498,validation,BTC/USDT
return_3h,106.0,0.003749463753392354,0.011551184876438754,-0.02663689151643489,-0.016270052576280957,-0.011767358704422748,-0.002856009434205664,0.0004505689027324289,0.009581035889151046,0.02869934961867021,0.032327858035640214,0.042213221156192304,validation,BTC/USDT
return_6h,106.0,0.00776714739989671,0.014089519605917486,-0.024484908055729337,-0.019155993870419424,-0.011571229272677092,-0.001096728177376688,0.0037251050968324373,0.01783162957936174,0.03278136082974015,0.04328157375970434,0.048144335744228606,validation,BTC/USDT
return_12h,106.0,0.011851573969373337,0.015774419270404294,-0.021584050895971818,-0.020021334252698347,-0.010983200439119045,0.0006179052286579556,0.009352441614378537,0.023275884280562154,0.03847529283573908,0.045100381999364274,0.05619967007029936,validation,BTC/USDT
return_24h,106.0,0.01733521519401026,0.016508511612430343,-0.012209634800523617,-0.009002667433743894,-0.003895793909314743,0.003655420696501155,0.013552923412131546,0.02948209223244075,0.047064359516295284,0.05287783802303479,0.0699980800259119,validation,BTC/USDT
return_72h,106.0,0.007217987003967723,0.03689906690918691,-0.07422816677200084,-0.07337028583708624,-0.059409624904204816,-0.011407652767243343,0.005084781683016737,0.031052685822635484,0.06469636651344013,0.09361301318142219,0.10479475587703435,validation,BTC/USDT
ema20_distance,99.0,0.010389784734650154,0.012124095748200137,-0.00677965539856451,-0.005569637373611944,-0.003017451663855619,0.0022726803665640283,0.007383079448423979,0.016653403300719738,0.03518086092945562,0.041914335439306526,0.06347800647286062,validation,ETH/USDT
ema50_distance,99.0,0.010987320755331091,0.014559747422700931,-0.011689076786583152,-0.008753767717162632,-0.004728682788766557,0.0008576043597026128,0.007932693884449948,0.01756780926571433,0.043988493727998464,0.04829645636307686,0.07199607037093192,validation,ETH/USDT
ema_gap,99.0,0.0005243695645881142,0.004900421661974647,-0.021438742569059362,-0.009737991419209125,-0.007534006068539718,-0.002173145289825531,0.001277564057846905,0.003439673093587066,0.0074038274294417694,0.009804078425101294,0.012007620614929779,validation,ETH/USDT
ema20_slope_6,99.0,0.00475405931192597,0.005658278983176041,-0.006592852222223722,-0.0056573540445084315,-0.002206587217076772,0.001122486211431184,0.004011247179673161,0.00708397144913453,0.015906535566895783,0.020415491334904216,0.028211010024194128,validation,ETH/USDT
ema50_slope_6,99.0,0.0016249494462823827,0.002645629387897804,-0.004867710974206352,-0.003465034526979485,-0.002468882234869929,-0.00018098443747482929,0.0014611445442556104,0.0028664989715456723,0.006909533828339607,0.007702541688616615,0.00990329132175738,validation,ETH/USDT
trend_efficiency_20,99.0,0.27871329410129064,0.15921135953586227,0.038210710021126984,0.04569532016310966,0.06442506967232765,0.14137824248622965,0.26404494382022453,0.37926769969428153,0.561527651492392,0.6368961326399087,0.7788140827671404,validation,ETH/USDT
body_ratio,99.0,0.0017613070636144723,0.006205237641146507,-0.019744676934052182,-0.012695378765584237,-0.007532213870466032,-0.0013030673858893333,0.001289729412215328,0.005427645979834526,0.010859161589412681,0.019233938385590964,0.021818867900393658,validation,ETH/USDT
range_ratio,99.0,0.008951929282581006,0.005817778026922642,0.0015424882816509056,0.002375024231542409,0.0030251619925614386,0.0048692939117881764,0.007739911470196296,0.011271630858340455,0.022050810891548707,0.025154231209160483,0.03458010294212591,validation,ETH/USDT
body_to_range,99.0,0.45560648280449817,0.2536509865223081,0.0030346304891123318,0.014724926186419572,0.05181490623998751,0.27799137172329524,0.4741224698949499,0.6694161806997009,0.8046350446195699,0.9657042077290597,0.9787587735500537,validation,ETH/USDT
close_location,99.0,0.544519588909818,0.27478579846085666,0.0003736920777191188,0.014523602873806527,0.1089092157380586,0.303859775565612,0.5767867139391635,0.7828215454316614,0.931015809973168,0.9906903793543803,0.996100053792362,validation,ETH/USDT
atr14,99.0,26.814126737555803,11.381475490439096,8.182387888462214,10.840461179445745,12.692445864037367,18.34037771538596,23.950504119454838,32.54745586710854,44.41564759602283,56.80224427645522,72.03340239318769,validation,ETH/USDT
natr14,99.0,0.008740938462147577,0.003300462053674628,0.0032946252982945625,0.003307857126084177,0.004839169014581545,0.0065542850276156936,0.007983570092524117,0.009953396248986964,0.014628476093247036,0.02052190814322193,0.02231970806709152,validation,ETH/USDT
return_std_24,99.0,0.005902946246506141,0.0028107304263195235,0.0017595887110626227,0.0018579531060436889,0.0026923967460328858,0.004191348965862781,0.005181086050357719,0.007045863051549403,0.011401526302218329,0.015395933804725441,0.016780101663455577,validation,ETH/USDT
return_std_168,99.0,0.006660171224945935,0.002204164188065501,0.0035411947211604357,0.003912503557161023,0.004381472079767637,0.00518644670833091,0.006022551722518416,0.007453588856435406,0.01059322304797402,0.01463809536231957,0.014654581476230971,validation,ETH/USDT
volatility_percentile_720,99.0,0.45019640852974185,0.29311143423944663,0.001388888888888889,0.0027500000000000003,0.010833333333333335,0.19583333333333336,0.4152777777777778,0.7180555555555556,0.8991666666666664,0.9683055555555555,0.9805555555555555,validation,ETH/USDT
rsi14,99.0,59.077304228345604,8.44334320337565,43.84655260656299,44.27321984420113,47.454343537996216,53.051070077261215,57.31641368221154,64.74062600023169,76.34582017368872,80.39949805568865,81.26705896629115,validation,ETH/USDT
macd_ratio,99.0,0.0032879779462306508,0.003483785165152113,-0.00361997785619909,-0.002249881960999313,-0.0011116684367139702,0.0010292616491967249,0.00284316579886281,0.004524335518466113,0.010339411934863738,0.013251489238595301,0.017145507137417675,validation,ETH/USDT
macd_signal_ratio,99.0,0.001654701219499937,0.00190839340282535,-0.0023895471280554192,-0.002309909921630779,-0.0007777416145308262,0.0004162055139418968,0.0014116296680671571,0.002431945454525497,0.005371219360427641,0.006432680053880262,0.008975389224343202,validation,ETH/USDT
macd_hist_ratio,99.0,0.0016332767267307133,0.0019124816091728371,-0.0019294491638213833,-0.001897825652257639,-0.0005857483099471899,0.0003803495473972552,0.0013568236899789432,0.002344316677959817,0.0054717216967859516,0.007405309662015908,0.008170117913074471,validation,ETH/USDT
relative_volume_24,99.0,1.2214766090768503,0.8646422658391911,0.17931393323382927,0.26721095475129714,0.35457083474842205,0.6200179374366017,0.8725283139189591,1.671628553982031,2.728464153548972,4.166184129268957,4.257428686122444,validation,ETH/USDT
volume_zscore_24,99.0,0.30503474300883565,1.2649224490797097,-1.6210447632551748,-1.4451144280021482,-1.0449558704504665,-0.6099578165970738,-0.2095797923862039,1.2347239355584154,2.747756858266328,3.3696874548806055,4.152605289353317,validation,ETH/USDT
volume_trend_24_168,99.0,-0.1211110227062925,0.304414583073038,-0.7972489200851911,-0.7068098531866224,-0.5845397036648892,-0.35820554452518544,-0.0891560492379525,0.07312914545792482,0.3345737352598496,0.5285733833488628,0.5414975866234037,validation,ETH/USDT
regime_duration,99.0,20.87878787878788,20.419215003836772,1.0,1.0,1.0,3.5,15.0,35.5,57.0,82.25999999999995,95.0,validation,ETH/USDT
regime_transition,99.0,0.09090909090909091,0.28894279819853225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,validation,ETH/USDT
hour_of_day,99.0,12.666666666666666,6.521549834579046,0.0,0.0,2.0,8.0,14.0,19.0,21.099999999999994,22.0,22.0,validation,ETH/USDT
day_of_week,99.0,3.01010101010101,2.1261009128763533,0.0,0.0,0.0,1.0,3.0,5.0,6.0,6.0,6.0,validation,ETH/USDT
distance_high_24,99.0,-0.009236263415514527,0.007265287459817475,-0.03381343918344204,-0.031217634245516178,-0.025408026718606123,-0.0130813793722237,-0.007590443450765649,-0.0036293567391852966,-0.0016194103456003699,-0.00015183749096195934,-9.074892900617915e-05,validation,ETH/USDT
distance_low_24,99.0,0.03890434753086262,0.026327063844216896,0.003790461348657681,0.003999346221043903,0.01180702755447154,0.021572803028854892,0.03267857142857156,0.04958847896777041,0.09058764002740707,0.12333576531228393,0.15043054937576894,validation,ETH/USDT
distance_high_168,99.0,-0.056424122103550675,0.04590917247932863,-0.24447462686567156,-0.19993425326466752,-0.134356909373752,-0.08829382276183284,-0.04159866965430736,-0.02240328820920029,-0.004639309988123897,-0.002236139542145656,-0.0018196112245285612,validation,ETH/USDT
distance_low_168,99.0,0.08564635849218423,0.053092787893179186,0.016321028618830224,0.02013392779085573,0.02768306641271956,0.05142585358392393,0.06846832387028612,0.11262224586087288,0.20121743249644705,0.25715298359782085,0.2606679298910468,validation,ETH/USDT
candles_since_prior_signal,99.0,89.46464646464646,51.299105520171175,6.0,16.78,32.9,53.0,75.0,115.5,189.39999999999998,215.69999999999987,250.0,validation,ETH/USDT
source_synthetic,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation,ETH/USDT
return_1h,99.0,0.001761443857487661,0.0062059193688979615,-0.01974467693405213,-0.012695378765584239,-0.007534660366196766,-0.0013010876457988374,0.001292286632239792,0.005427645979834472,0.010859161589412596,0.01923393838559096,0.021818867900393668,validation,ETH/USDT
return_3h,99.0,0.007319205246454003,0.013363288562461481,-0.018533340693309697,-0.018464242554683884,-0.010028085990006706,-0.0003468949615122452,0.005270661424806811,0.01198343974281979,0.029263749418102152,0.0407479509645063,0.06906791838298698,validation,ETH/USDT
return_6h,99.0,0.010446469876144409,0.01512843611129424,-0.02179205396022843,-0.018757323693630493,-0.006941297228307285,0.0012061488625125794,0.006883115132066742,0.018412143741997622,0.038749662450175366,0.053602683224192184,0.06725491071143952,validation,ETH/USDT
return_12h,99.0,0.014872131653397055,0.019305146778471602,-0.016214276393057503,-0.013522208065907804,-0.008388265795514514,0.0017768114083316355,0.011837552358404668,0.02185120154758413,0.05483113231889901,0.06031675774459907,0.08734483900930812,validation,ETH/USDT
return_24h,99.0,0.021839065614173366,0.019860829339216703,-0.008075525219395363,-0.007226221545412604,0.002302805502607797,0.008372186863508269,0.01695178375745776,0.0299507426821507,0.059654228848037415,0.08719916513903515,0.10005673891991274,validation,ETH/USDT
return_72h,99.0,0.0030447389671482018,0.04299975382768193,-0.1377661042239413,-0.10077279581057896,-0.071768550685548,-0.019836250487221874,0.004639729737902831,0.027444179857432194,0.0773743926589606,0.09837938395966468,0.10335468287261573,validation,ETH/USDT
